"","gene","symbol","Description","Entrez"
"324","AT2G16060","AHB1","hemoglobin 1(HB1)",816103
"325","AT3G10040","AT3G10040","sequence-specific DNA binding transcription factor(AT3G10040)",820165
"326","AT4G21490","NDB3","NAD(P)H dehydrogenase B3(NDB3)",828234
"327","AT1G70840","MLP31","MLP-like protein 31(MLP31)",843421
"328","AT3G42725","AT3G42725","Putative membrane lipoprotein(AT3G42725)",823305
"329","AT1G23020","FRO3","ferric reduction oxidase 3(FRO3)",838910
"330","AT3G23140","URO","C2H2 and C2HC zinc fingers superfamily protein(URO)",821889
"331","AT3G18290","EMB2454","zinc finger protein-like protein(BTS)",821357
"332","AT2G14230","AT2G14230","hypothetical protein(AT2G14230)",3767832
"333","AT1G12030","AT1G12030","phosphoenolpyruvate carboxylase, putative (DUF506)(AT1G12030)",837755
"334","AT5G42235","AT5G42235","Expressed protein(AT5G42235)",2746178
"335","AT1G65330","PHE1","MADS-box transcription factor family protein(PHE1)",842841
"336","AT4G36880","CP1","cysteine proteinase1(CP1)",829841
"337","AT3G24540","PERK3","Protein kinase superfamily protein(PERK3)",822050
"338","AT3G60270","AT3G60270","Cupredoxin superfamily protein(AT3G60270)",825198
"339","AT5G48000","CYP708A2","cytochrome P450, family 708, subfamily A, polypeptide 2(CYP708A2)",834851
"340","AT5G48010","THAS1","thalianol synthase 1(THAS1)",834852
"341","AT5G03820","AT5G03820","GDSL-like Lipase/Acylhydrolase family protein(AT5G03820)",831713
"342","AT5G42600","MRN1","marneral synthase(MRN1)",834267
"343","AT2G43040","NPG1","tetratricopeptide repeat (TPR)-containing protein(NPG1)",818906
"344","AT3G10660","CPK2","calmodulin-domain protein kinase cdpk isoform 2(CPK2)",820235
"345","AT4G19030","NIP1-1","NOD26-like major intrinsic protein 1(NLM1)",827641
"346","AT3G54590","ATHRGP1","hydroxyproline-rich glycoprotein(HRGP1)",824624
"347","AT3G60280","UCC3","uclacyanin 3(UCC3)",825199
"348","AT4G02170","AT4G02170","cotton fiber protein(AT4G02170)",828119
"349","AT1G27040","NPF4.5","Major facilitator superfamily protein(AT1G27040)",839593
"350","AT4G15500","UGT84A4","UDP-Glycosyltransferase superfamily protein(UGT84A4)",827222
"351","AT2G37670","AT2G37670","Transducin/WD40 repeat-like superfamily protein(AT2G37670)",818344
"352","AT4G01630","EXPA17","expansin A17(EXPA17)",827983
"353","AT5G14330","AT5G14330","transmembrane protein(AT5G14330)",831283
"354","AT1G65340","CYP96A3","cytochrome P450, family 96, subfamily A, polypeptide 3(CYP96A3)",842842
"355","AT2G40250","AT2G40250","SGNH hydrolase-type esterase superfamily protein(AT2G40250)",818617
"356","AT1G53130","GRI","Stigma-specific Stig1 family protein(GRI)",841747
"357","AT5G24915","AT5G24915","hypothetical protein(AT5G24915)",3770719
"358","AT2G43590","AT2G43590","Chitinase family protein(AT2G43590)",818961
"359","AT3G11180","AT3G11180","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G11180)",820289
"360","AT2G42720","AT2G42720","FBD, F-box, Skp2-like and Leucine Rich Repeat domains containing protein(AT2G42720)",818872
"361","AT1G17020","SRG1","senescence-related gene 1(SRG1)",838272
"362","AT2G05710","ACO2","aconitase 3(ACO3)",815120
"363","AT4G02940","AT4G02940","oxidoreductase, 2OG-Fe(II) oxygenase family protein(AT4G02940)",828132
"364","AT5G59290","UXS3","UDP-glucuronic acid decarboxylase 3(UXS3)",836047
"365","AT1G78570","RHM1","rhamnose biosynthesis 1(RHM1)",844193
"366","AT3G29360","UGD2","UDP-glucose 6-dehydrogenase family protein(UGD2)",822594
"367","AT1G31850","AT1G31850","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G31850)",840075
"368","AT2G38700","MVD1","mevalonate diphosphate decarboxylase 1(MVD1)",818452
"369","AT1G29050","TBL38","TRICHOME BIREFRINGENCE-LIKE 38(TBL38)",839779
"370","AT4G11290","PER39","Peroxidase superfamily protein(AT4G11290)",826731
"371","AT2G33880","WOX9","homeobox-3(HB-3)",817958
"372","AT3G25140","GAUT8","Nucleotide-diphospho-sugar transferases superfamily protein(QUA1)",822105
"373","AT5G62700","TUBB2","tubulin beta chain 3(TUB3)",836391
"374","AT4G37450","AGP18","arabinogalactan protein 18(AGP18)",829900
"375","AT4G37870","PCKA","phosphoenolpyruvate carboxykinase 1(PCK1)",829943
"376","AT1G50090","BCAT7","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(BCAT7)",841432
"377","AT1G60090","BGLU4","beta glucosidase 4(BGLU4)",842304
"378","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor(FLA16)",818159
"379","AT5G67330","NRAMP4","natural resistance associated macrophage protein 4(NRAMP4)",836868
"380","AT1G10550","XTH33","xyloglucan:xyloglucosyl transferase 33(XTH33)",837596
"381","AT1G04920","SPS3","sucrose phosphate synthase 3F(SPS3F)",839382
"382","AT4G08867","AT4G08867","hypothetical protein(AT4G08867)",3770196
"383","AT3G61810","AT3G61810","Glycosyl hydrolase family 17 protein(AT3G61810)",825354
"384","AT4G37800","XTH7","xyloglucan endotransglucosylase/hydrolase 7(XTH7)",829936
"385","AT3G28315","AT3G28315","hypothetical protein(AT3G28315)",3768971
"386","AT2G19970","AT2G19970","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT2G19970)",816516
"387","AT1G65310","XTH17","xyloglucan endotransglucosylase/hydrolase 17(XTH17)",842839
"388","AT3G14520","TPS18","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G14520)",820677
"389","AT2G07070","AT2G07070","hypothetical protein(AT2G07070)",815276
"390","AT4G28320","MAN5","Glycosyl hydrolase superfamily protein(MAN5)",828947
"391","AT2G46970","PIL1","phytochrome interacting factor 3-like 1(PIL1)",819311
"392","AT3G61820","AT3G61820","Eukaryotic aspartyl protease family protein(AT3G61820)",825355
"393","AT1G64390","AtGH9C2","glycosyl hydrolase 9C2(GH9C2)",842747
"394","AT5G66690","UGT72E2","UDP-Glycosyltransferase superfamily protein(UGT72E2)",836802
"395","AT4G35720","AT4G35720","DUF241 domain protein, putative (DUF241)(AT4G35720)",829724
"396","AT1G26770","EXPA10","expansin A10(EXPA10)",839218
"397","AT5G38010","UGT76E9","UDP-Glycosyltransferase superfamily protein(AT5G38010)",833780
"398","AT3G29590","5MAT","HXXXD-type acyl-transferase family protein(AT5MAT)",822623
"399","AT2G47780","AT2G47780","Rubber elongation factor protein (REF)(AT2G47780)",819390
"400","AT4G39500","CYP96A11","cytochrome P450, family 96, subfamily A, polypeptide 11(CYP96A11)",830104
"401","AT5G15050","AT5G15050","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT5G15050)",831357
"402","AT3G17390","METK4","S-adenosylmethionine synthetase family protein(MTO3)",821003
"403","AT4G12880","ENODL19","early nodulin-like protein 19(ENODL19)",826900
"404","AT5G16340","AAE6","AMP-dependent synthetase and ligase family protein(AT5G16340)",831495
"405","AT3G25900","HMT-1","Homocysteine S-methyltransferase family protein(HMT-1)",822186
"406","AT4G34260","FUC95A","1,2-alpha-L-fucosidase(FUC95A)",829575
"407","AT5G17820","PER57","Peroxidase superfamily protein(AT5G17820)",831650
"408","AT1G75620","AT1G75620","glyoxal oxidase-related protein(AT1G75620)",843897
"409","AT1G32100","PRR1","pinoresinol reductase 1(PRR1)",840102
"410","AT2G38010","AT2G38010","Neutral/alkaline non-lysosomal ceramidase(AT2G38010)",818379
"411","AT5G54400","AT5G54400","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G54400)",835528
"412","AT4G32460","AT4G32460","choice-of-anchor C domain protein, putative (Protein of unknown function, DUF642)(AT4G32460)",829381
"413","AT5G13170","SWEET15","senescence-associated gene 29(SAG29)",831156
"414","AT5G09640","SCPL19","serine carboxypeptidase-like 19(SCPL19)",830823
"415","AT5G04120","IPSP","Phosphoglycerate mutase family protein(AT5G04120)",830290
"416","AT5G23220","NIC3","nicotinamidase 3(NIC3)",832386
"417","AT1G04040","AT1G04040","HAD superfamily, subfamily IIIB acid phosphatase(AT1G04040)",839325
"418","AT1G61840","AT1G61840","Cysteine/Histidine-rich C1 domain family protein(AT1G61840)",842481
"419","AT3G14850","TBL41","TRICHOME BIREFRINGENCE-LIKE 41(TBL41)",820714
"420","AT1G07750","AT1G07750","RmlC-like cupins superfamily protein(AT1G07750)",837290
"421","AT1G58330","ZW2","transcription factor-like protein(ZW2)",842202
"422","AT1G62290","APA2","Saposin-like aspartyl protease family protein(AT1G62290)",842526
"423","AT3G46720","UGT76E5","UDP-Glycosyltransferase superfamily protein(AT3G46720)",823825
"424","AT1G03820","AT1G03820","E6-like protein(AT1G03820)",839400
"425","AT3G04120","GAPC1","glyceraldehyde-3-phosphate dehydrogenase C subunit 1(GAPC1)",819567
"426","AT3G49580","LSU1","response to low sulfur 1(LSU1)",824120
"427","AT4G23600","CORI3","Tyrosine transaminase family protein(CORI3)",828460
"428","AT5G43330","MDH2","Lactate/malate dehydrogenase family protein(c-NAD-MDH2)",834351
"429","AT1G68600","ALMT5","aluminum activated malate transporter family protein(AT1G68600)",843190
"430","AT2G39700","EXPA4","expansin A4(EXPA4)",818553
"431","AT1G13280","AOC4","allene oxide cyclase 4(AOC4)",837888
"432","AT4G39730","AT4G39730","Lipase/lipooxygenase, PLAT/LH2 family protein(PLAT1)",830128
"433","AT1G65860","FMOGS-OX1","flavin-monooxygenase glucosinolate S-oxygenase 1(FMO GS-OX1)",842897
"434","AT1G70260","AT1G70260","nodulin MtN21 /EamA-like transporter family protein(UMAMIT36)",843362
"435","AT2G44450","BGLU15","beta glucosidase 15(BGLU15)",819052
"436","AT2G23000","SCPL10","serine carboxypeptidase-like 10(scpl10)",816831
"437","AT5G54800","GPT1","glucose 6-phosphate/phosphate translocator 1(GPT1)",835570
"438","AT1G02205","CER1","Fatty acid hydroxylase superfamily(CER1)",837602
"439","AT3G26960","AT3G26960","Pollen Ole e 1 allergen and extensin family protein(AT3G26960)",822314
"440","AT4G13290","CYP71A19","cytochrome P450, family 71, subfamily A, polypeptide 19(CYP71A19)",826959
"441","AT2G21590","APL4","Glucose-1-phosphate adenylyltransferase family protein(APL4)",816697
"442","AT4G02850","AT4G02850","phenazine biosynthesis PhzC/PhzF family protein(AT4G02850)",828160
"443","AT1G78050","PGM","phosphoglycerate/bisphosphoglycerate mutase(PGM)",844140
"444","AT2G38390","PER23","Peroxidase superfamily protein(AT2G38390)",818420
"445","AT2G34490","CYP710A2","cytochrome P450, family 710, subfamily A, polypeptide 2(CYP710A2)",818012
"446","AT4G04610","1-Apr","APS reductase 1(APR1)",825793
"447","AT3G16400","NSP1","nitrile specifier protein 1(NSP1)",820887
"448","AT1G16410","CYP79F1","cytochrome p450 79f1(CYP79F1)",838211
"449","AT3G44990","XTH31","xyloglucan endo-transglycosylase-related 8(XTH31)",823634
"450","AT3G22840","ELIP1","Chlorophyll A-B binding family protein(ELIP1)",821855
"451","AT5G47060","AT5G47060","hypothetical protein (DUF581)(AT5G47060)",834752
"452","AT2G16890","UGT90A1","UDP-Glycosyltransferase superfamily protein(AT2G16890)",816190
"453","AT3G05190","AT3G05190","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(AT3G05190)",819683
"454","AT4G04745","AT4G04745","hypothetical protein(AT4G04745)",825810
"455","AT3G27400","AT3G27400","Pectin lyase-like superfamily protein(AT3G27400)",822361
"456","AT3G52930","AT3G52930","Aldolase superfamily protein(FBA8)",824459
"457","AT4G29130","HXK1","hexokinase 1(HXK1)",829034
"458","AT2G22900","GT7","Galactosyl transferase GMA12/MNN10 family protein(AT2G22900)",816821
"459","AT3G03780","MS2","methionine synthase 2(MS2)",821147
"460","AT3G15020","mMDH2","Lactate/malate dehydrogenase family protein(mMDH2)",820731
"461","AT2G39220","PLP6","PATATIN-like protein 6(PLP6)",818507
"462","AT4G27560","UGT79B2","UDP-Glycosyltransferase superfamily protein(AT4G27560)",828865
"463","AT1G54030","MVP1","GDSL-like Lipase/Acylhydrolase superfamily protein(MVP1)",841841
"464","AT4G05390","RFNR1","root FNR 1(RFNR1)",825887
"465","AT5G64080","AT5G64080","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(XYP1)",836529
"466","AT1G79550","PGK","phosphoglycerate kinase(PGK)",844293
"467","AT4G35630","PSAT1","phosphoserine aminotransferase(PSAT)",829715
"468","AT1G30510","RFNR2","root FNR 2(RFNR2)",839930
"469","AT1G53070","AT1G53070","Legume lectin family protein(AT1G53070)",841741
"470","AT1G74030","ENO1","enolase 1(ENO1)",843741
"471","AT3G52370","FLA15","FASCICLIN-like arabinogalactan protein 15 precursor(FLA15)",824402
"472","AT1G65060","4CL3","4-coumarate:CoA ligase 3(4CL3)",842814
"473","AT3G23810","SAHH2","S-adenosyl-l-homocysteine (SAH) hydrolase 2(SAHH2)",821964
"474","AT5G05250","AT5G05250","hypothetical protein(AT5G05250)",830407
"475","AT1G30515","AT1G30515","GATA zinc finger protein(AT1G30515)",839931
"476","AT5G41670","AT5G41670","6-phosphogluconate dehydrogenase family protein(AT5G41670)",834169
"477","AT2G30970","ASP1","aspartate aminotransferase 1(ASP1)",817648
"478","AT3G18710","PUB29","plant U-box 29(PUB29)",821402
"479","AT1G09310","AT1G09310","plant/protein (Protein of unknown function, DUF538)(AT1G09310)",837452
"480","AT4G29700","AT4G29700","Alkaline-phosphatase-like family protein(AT4G29700)",829091
"481","AT5G53450","PAP14","OBP3-responsive protein 1(ORG1)",835426
"482","AT2G14247","AT2G14247","Expressed protein(AT2G14247)",2745524
"483","AT3G17130","AT3G17130","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT3G17130)",820970
"484","AT1G09960","SUC4","sucrose transporter 4(SUT4)",837530
"485","AT5G49330","MYB111","myb domain protein 111(MYB111)",834993
"486","AT3G18830","PLT5","polyol/monosaccharide transporter 5(PMT5)",821416
"487","AT5G48070","XTH20","xyloglucan endotransglucosylase/hydrolase 20(XTH20)",834859
"488","AT4G16370","ATOPT3","oligopeptide transporter(OPT3)",827332
"489","AT5G46730","AT5G46730","glycine-rich protein(AT5G46730)",834716
"490","AT4G27150","AT2S2","seed storage albumin 2(SESA2)",828823
"491","AT1G47400","AT1G47400","hypothetical protein(AT1G47400)",841144
"492","AT1G47395","AT1G47395","hypothetical protein(AT1G47395)",841143
"493","AT2G41240","BHLH100","basic helix-loop-helix protein 100(BHLH100)",818723
"494","AT2G30766","AT2G30766","hypothetical protein(AT2G30766)",6240993
"495","AT1G56430","NAS4","nicotianamine synthase 4(NAS4)",842096
"496","AT3G56970","ORG2","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(bHLH38)",824864
"497","AT3G56980","ORG3","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(bHLH39)",824865
"498","AT1G23730","BCA3","beta carbonic anhydrase 3(BCA3)",838983
"499","AT5G09590","HSP70-10","mitochondrial HSO70 2(MTHSC70-2)",830818
"500","AT1G06000","UGT89C1","UDP-Glycosyltransferase superfamily protein(AT1G06000)",837109
"501","AT2G27510","FD3","ferredoxin 3(FD3)",817297
"502","AT5G14040","MPT3","phosphate transporter 3;1(PHT3;1)",831252
"503","AT4G01950","GPAT3","glycerol-3-phosphate acyltransferase 3(GPAT3)",827165
"504","AT5G02190","PCS1","Eukaryotic aspartyl protease family protein(PCS1)",831845
"505","AT4G14980","AT4G14980","Cysteine/Histidine-rich C1 domain family protein(AT4G14980)",827157
"506","AT1G48660","AT1G48660","Auxin-responsive GH3 family protein(AT1G48660)",841288
"507","AT5G47130","AT5G47130","Bax inhibitor-1 family protein(AT5G47130)",834759
"508","AT3G12750","ZIP1","zinc transporter 1 precursor(ZIP1)",820457
"509","AT3G15650","AT3G15650","alpha/beta-Hydrolases superfamily protein(AT3G15650)",820808
"510","AT1G71015","AT1G71015","plastid movement impaired protein(AT1G71015)",843441
"511","AT5G24780","VSP1","vegetative storage protein 1(VSP1)",832547
"512","AT5G38000","AT5G38000","Zinc-binding dehydrogenase family protein(AT5G38000)",833779
"513","AT4G11190","DIR13","Disease resistance-responsive (dirigent-like protein) family protein(AT4G11190)",826721
"514","AT1G09540","MYB61","myb domain protein 61(MYB61)",837480
"515","AT2G12400","AT2G12400","plasma membrane fusion protein(AT2G12400)",815712
"516","AT2G31980","CYS2","PHYTOCYSTATIN 2(CYS2)",817757
"517","AT3G02480","AT3G02480","Late embryogenesis abundant protein (LEA) family protein(AT3G02480)",821185
"518","AT5G38700","AT5G38700","cotton fiber protein(AT5G38700)",833860
"519","AT1G75830","PDF1.1","low-molecular-weight cysteine-rich 67(LCR67)",843916
"520","AT2G41260","M17","glycine-rich protein / late embryogenesis abundant protein (M17)(M17)",818725
"521","AT2G23910","AT2G23910","NAD(P)-binding Rossmann-fold superfamily protein(AT2G23910)",816923
"522","AT1G12130","AT1G12130","Flavin-binding monooxygenase family protein(AT1G12130)",837765
"523","AT1G17180","GSTU25","glutathione S-transferase TAU 25(GSTU25)",838289
"524","AT5G13930","CHS","Chalcone and stilbene synthase family protein(TT4)",831241
"525","AT1G62710","bVPE","beta vacuolar processing enzyme(BETA-VPE)",842569
"526","AT2G33790","AGP30","arabinogalactan protein 30(AGP30)",817946
"527","AT1G24735","AT1G24735","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G24735)",839082
"528","AT3G18200","AT3G18200","nodulin MtN21 /EamA-like transporter family protein(UMAMIT4)",821347
"529","AT1G16300","GAPCP2","glyceraldehyde-3-phosphate dehydrogenase of plastid 2(GAPCP-2)",838199
"530","AT1G71110","AT1G71110","transmembrane protein(AT1G71110)",843451
"531","AT4G12130","AT4G12130","Glycine cleavage T-protein family(AT4G12130)",826821
"532","AT3G03450","RGL2","RGA-like 2(RGL2)",821251
"533","AT4G13000","AT4G13000","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein(AT4G13000)",826913
"534","AT5G12940","AT5G12940","Leucine-rich repeat (LRR) family protein(AT5G12940)",831134
"535","AT3G29780","RALFL27","ralf-like 27(RALFL27)",822684
"536","AT3G58200","AT3G58200","TRAF-like family protein(AT3G58200)",824989
"537","AT4G18630","AT4G18630","hypothetical protein (DUF688)(AT4G18630)",827597
"538","AT5G20045","AT5G20045","transmembrane protein(AT5G20045)",2745992
"539","AT5G37990","AT5G37990","S-adenosyl-L-methionine-dependent methyltransferase superfamily protein(AT5G37990)",833778
"540","AT4G30470","AT4G30470","NAD(P)-binding Rossmann-fold superfamily protein(AT4G30470)",829170
"541","AT3G23570","AT3G23570","alpha/beta-Hydrolases superfamily protein(AT3G23570)",821936
"542","AT5G52310","LTI78","low-temperature-responsive protein 78 (LTI78) / desiccation-responsive protein 29A (RD29A)(LTI78)",835307
"543","AT4G18360","GLO5","Aldolase-type TIM barrel family protein(GOX3)",827563
"544","AT1G58360","AAP1","amino acid permease 1(AAP1)",842205
"545","AT3G59140","ABCC10","multidrug resistance-associated protein 14(ABCC10)",825083
"546","AT1G23190","PGM3","Phosphoglucomutase/phosphomannomutase family protein(PGM3)",838927
"547","AT5G48900","AT5G48900","Pectin lyase-like superfamily protein(AT5G48900)",834948
"548","AT3G13930","AT3G13930","Dihydrolipoamide acetyltransferase, long form protein(AT3G13930)",820606
"549","AT5G15490","UGD3","UDP-glucose 6-dehydrogenase family protein(UGD3)",831402
"550","AT3G18280","AT3G18280","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT3G18280)",821356
"551","AT4G09820","TT8","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(TT8)",826571
"552","AT5G66760","SDH1-1","succinate dehydrogenase 1-1(SDH1-1)",836809
"553","AT1G24180","IAR4","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein(IAR4)",839031
"554","AT1G17745","PGDH2","D-3-phosphoglycerate dehydrogenase(PGDH)",838352
"555","AT2G22780","PMDH1","peroxisomal NAD-malate dehydrogenase 1(PMDH1)",816808
"556","AT3G25260","NPF4.1","Major facilitator superfamily protein(AT3G25260)",822120
"557","AT3G02885","GASA5","GAST1 protein homolog 5(GASA5)",821194
"558","AT5G25190","ERF003","Integrase-type DNA-binding superfamily protein(ESE3)",832590
"559","AT5G41900","AT5G41900","alpha/beta-Hydrolases superfamily protein(AT5G41900)",834195
"560","AT2G46930","PAE3","Pectinacetylesterase family protein(AT2G46930)",819307
"561","AT3G13610","F6'H1","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G13610)",820564
"562","AT2G35190","NPSN11","Putative plant snare 11(NPSN11)",818086
"563","AT4G01480","PPA5","pyrophosphorylase 5(PPa5)",827962
"564","AT2G41280","M10","late embryogenesis abundant protein (M10) / LEA protein M10(M10)",818727
"565","AT4G10380","NIP5-1","NOD26-like intrinsic protein 5;1(NIP5;1)",826630
"566","AT1G68795","CLE12","CLAVATA3/ESR-RELATED 12(CLE12)",843211
"567","AT4G05020","NDB2","NAD(P)H dehydrogenase B2(NDB2)",825844
"568","AT5G51810","GA20OX2","gibberellin 20 oxidase 2(GA20OX2)",835256
"569","AT5G66590","AT5G66590","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT5G66590)",836791
"570","AT1G12845","AT1G12845","transmembrane protein(AT1G12845)",837841
"571","AT3G58865","SADHU10-1","hypothetical protein(SADHU10-1)",5008094
"572","AT5G38530","TSBtype2","tryptophan synthase beta type 2(TSBtype2)",833841
"573","AT1G69295","PDCB4","plasmodesmata callose-binding protein 4(PDCB4)",843261
"574","AT5G60460","AT5G60460","Preprotein translocase Sec, Sec61-beta subunit protein(AT5G60460)",28721282
"575","AT1G08890","SUGTL4","Major facilitator superfamily protein(AT1G08890)",837410
"576","AT2G32430","B3GALT3","Galactosyltransferase family protein(AT2G32430)",817804
"577","AT1G02770","AT1G02770","hypothetical protein(AT1G02770)",839421
"578","AT4G37340","CYP81D3","cytochrome P450, family 81, subfamily D, polypeptide 3(CYP81D3)",829889
"579","AT1G44970","PER9","Peroxidase superfamily protein(AT1G44970)",841062
"580","AT2G04680","AT2G04680","Cysteine/Histidine-rich C1 domain family protein(AT2G04680)",815011
"581","AT1G16850","AT1G16850","transmembrane protein(AT1G16850)",838256
"582","AT1G50630","AT1G50630","extracellular ligand-gated ion channel protein (DUF3537)(AT1G50630)",841485
"583","AT1G76690","OPR2","12-oxophytodienoate reductase 2(OPR2)",844002
"584","AT2G19450","DGAT1","membrane bound O-acyl transferase (MBOAT) family protein(TAG1)",816464
"585","AT5G51920","AT5G51920","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AT5G51920)",835267
"586","AT5G57550","XTH25","xyloglucan endotransglucosylase/hydrolase 25(XTH25)",835859
"587","AT5G04010","NSFBX","F-box family protein(AT5G04010)",830280
"588","AT1G54870","AT1G54870","NAD(P)-binding Rossmann-fold superfamily protein(AT1G54870)",841926
"589","AT2G23240","AT2G23240","Plant EC metallothionein-like protein, family 15(AtMT4b)",816856
"590","AT3G25250","OXI1","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein(AGC2-1)",822119
"591","AT1G11170","AT1G11170","lysine ketoglutarate reductase trans-splicing-like protein (DUF707)(AT1G11170)",837658
"592","AT3G46230","HSP17.4A","heat shock protein 17.4(HSP17.4)",823768
"593","AT4G16250","PHYD","phytochrome D(PHYD)",827319
"594","AT1G77450","anac032","NAC domain containing protein 32(NAC032)",844081
"595","AT3G24170","ATGR1","glutathione-disulfide reductase(GR1)",822003
"596","AT4G10040","CYTC-2","cytochrome c-2(CYTC-2)",826595
"597","AT5G24600","AT5G24600","TRP-like ion channel protein (Protein of unknown function, DUF599)(AT5G24600)",832531
"598","AT3G11210","CPRD49","SGNH hydrolase-type esterase superfamily protein(AT3G11210)",820291
"599","AT5G25460","AT5G25460","transmembrane protein, putative (Protein of unknown function, DUF642)(DGR2)",832620
"600","AT1G75590","AT1G75590","SAUR-like auxin-responsive protein family(AT1G75590)",843894
"601","AT4G17550","AT4G17550","Major facilitator superfamily protein(G3Pp4)",827470
"602","AT1G78610","MSL6","mechanosensitive channel of small conductance-like 6(MSL6)",844197
"603","AT3G14380","AT3G14380","Uncharacterized protein family (UPF0497)(AT3G14380)",820659
"604","AT4G14750","IQD19","IQ-domain 19(IQD19)",827130
"605","AT1G04700","AT1G04700","PB1 domain-containing protein tyrosine kinase(AT1G04700)",839437
"606","AT3G48260","WNK3","with no lysine (K) kinase 3(WNK3)",823984
"607","AT1G02940","GSTF5","glutathione S-transferase (class phi) 5(GSTF5)",839479
"608","AT4G14780","AT4G14780","Protein kinase superfamily protein(AT4G14780)",827133
"609","AT1G55430","AT1G55430","Cysteine/Histidine-rich C1 domain family protein(AT1G55430)",841990
"610","AT5G02430","AT5G02430","Transducin/WD40 repeat-like superfamily protein(AT5G02430)",831780
"611","AT4G03820","AT4G03820","transmembrane protein, putative (DUF3537)(AT4G03820)",825687
"612","AT5G12330","LRP1","Lateral root primordium (LRP) protein-like protein(LRP1)",831108
"613","AT1G70770","AT1G70770","transmembrane protein (Protein of unknown function DUF2359, transmembrane)(AT1G70770)",843414
"614","AT3G61990","OMTF3","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(OMTF3)",825372
"615","AT4G39390","NST-K1","nucleotide sugar transporter-KT 1(NST-K1)",830094
"616","AT1G62790","AT1G62790","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G62790)",842578
"617","AT3G06860","MFP2","multifunctional protein 2(MFP2)",819870
"618","AT1G30690","PATL4","Sec14p-like phosphatidylinositol transfer family protein(AT1G30690)",839949
"619","AT4G19120","ERD3","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(ERD3)",827650
"620","AT1G11545","XTH8","xyloglucan endotransglucosylase/hydrolase 8(XTH8)",837698
"621","AT3G62270","BOR2","HCO3- transporter family(AT3G62270)",825400
"622","AT1G65920","AT1G65920","Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain-containing protein(AT1G65920)",842904
"623","AT1G53470","MSL4","mechanosensitive channel of small conductance-like 4(MSL4)",841782
"624","AT2G40610","EXPA8","expansin A8(EXPA8)",818656
"625","AT1G64110","AT1G64110","P-loop containing nucleoside triphosphate hydrolases superfamily protein(DAA1)",842716
"626","AT3G59220","PRN1","pirin(PRN)",825091
"627","AT3G28345","ABCB15","ABC transporter family protein(ABCB15)",822463
"628","AT2G22470","AGP2","arabinogalactan protein 2(AGP2)",816779
"629","AT5G40730","AGP24","arabinogalactan protein 24(AGP24)",834073
"630","AT2G27300","NTL8","NTM1-like 8(NTL8)",817273
"631","AT4G14090","UGT75C1","UDP-Glycosyltransferase superfamily protein(AT4G14090)",827046
"632","AT5G13870","XTH5","xyloglucan endotransglucosylase/hydrolase 5(XTH5)",831233
"633","AT1G13609","AT1G13609","Defensin-like (DEFL) family protein(AT1G13609)",3766721
"634","AT1G20380","AT1G20380","Prolyl oligopeptidase family protein(AT1G20380)",838626
"635","AT3G21560","UGT84A2","UDP-Glycosyltransferase superfamily protein(UGT84A2)",821710
"636","AT1G61800","GPT2","glucose-6-phosphate/phosphate translocator 2(GPT2)",842477
"637","AT2G02840","AT2G02840","nucleic acid/zinc ion-binding protein(AT2G02840)",814815
"638","AT3G22540","AT3G22540","hypothetical protein (DUF1677)(AT3G22540)",821825
"639","AT5G17220","GSTF12","glutathione S-transferase phi 12(GSTF12)",831586
"640","AT4G21760","BGLU47","beta-glucosidase 47(BGLU47)",828264
"641","AT4G22880","LDOX","leucoanthocyanidin dioxygenase(LDOX)",828387
"642","AT5G42800","DFRA","dihydroflavonol 4-reductase(DFR)",834291
