"","gene","symbol","Description","Entrez"
"325","AT5G15150","HAT7","homeobox 3(HB-3)",831367
"326","AT3G01220","ATHB-20","homeobox protein 20(HB20)",821232
"327","AT1G74020","SSL12","strictosidine synthase 2(SS2)",843740
"328","AT4G22470","AT4G22470","protease inhibitor/seed storage/lipid transfer protein (LTP) family protein(AT4G22470)",828342
"329","AT2G21880","RABG2","RAB GTPase homolog 7A(RAB7A)",816724
"330","AT3G55430","AT3G55430","O-Glycosyl hydrolases family 17 protein(AT3G55430)",824709
"331","AT4G02100","AT4G02100","Heat shock protein DnaJ with tetratricopeptide repeat-containing protein(AT4G02100)",828142
"332","AT4G32890","GATA9","GATA transcription factor 9(GATA9)",829425
"333","AT4G26200","ACS7","1-amino-cyclopropane-1-carboxylate synthase 7(ACS7)",828726
"334","AT5G43030","AT5G43030","Cysteine/Histidine-rich C1 domain family protein(AT5G43030)",834318
"335","AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2(CYP709B2)",819309
"336","AT3G29034","AT3G29034","transmembrane protein(AT3G29034)",822546
"337","AT1G71740","AT1G71740","nucleolar protein(AT1G71740)",843504
"338","AT1G79450","ALIS5","ALA-interacting subunit 5(ALIS5)",844283
"339","AT3G09270","GSTU8","glutathione S-transferase TAU 8(GSTU8)",820083
"340","AT4G35060","HIPP25","Heavy metal transport/detoxification superfamily protein(HIPP25)",829658
"341","AT1G09270","IMPA4","importin alpha isoform 4(IMPA-4)",837448
"342","AT2G02610","AT2G02610","Cysteine/Histidine-rich C1 domain family protein(AT2G02610)",814790
"343","AT4G15470","AT4G15470","Bax inhibitor-1 family protein(AT4G15470)",827218
"344","AT2G26690","NPF6.2","Major facilitator superfamily protein(AT2G26690)",817210
"345","AT4G37430","CYP81F1","cytochrome P450, family 91, subfamily A, polypeptide 2(CYP91A2)",829897
"346","AT1G72210","BHLH96","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G72210)",843553
"347","AT5G01380","GT-3A","Homeodomain-like superfamily protein(AT5G01380)",831895
"348","AT1G09560","GLP4","germin-like protein 5(GLP5)",837482
"349","AT5G15230","GASA4","GAST1 protein homolog 4(GASA4)",831375
"350","AT3G25597","AT3G25597","transmembrane protein(AT3G25597)",3768932
"351","AT5G38940","AT5G38940","RmlC-like cupins superfamily protein(AT5G38940)",833886
"352","AT1G72790","AT1G72790","hydroxyproline-rich glycoprotein family protein(AT1G72790)",843610
"353","AT5G17650","AT5G17650","glycine/proline-rich protein(AT5G17650)",831631
"354","AT4G30410","AT4G30410","sequence-specific DNA binding transcription factor(AT4G30410)",829164
"355","AT5G20110","AT5G20110","Dynein light chain type 1 family protein(AT5G20110)",832133
"356","AT1G70270","AT1G70270","transcription factor(AT1G70270)",843363
"357","AT5G52990","AT5G52990","SNARE-like superfamily protein(AT5G52990)",835378
"358","AT3G04420","anac048","NAC domain containing protein 48(NAC048)",819597
"359","AT1G52280","RABG3D","RAB GTPase homolog G3D(RABG3d)",841658
"360","AT5G53980","ATHB-52","homeobox protein 52(HB52)",835481
"361","AT4G12520","AT4G12520","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12520)",826864
"362","AT4G39130","AT4G39130","Dehydrin family protein(AT4G39130)",830068
"363","AT1G65610","KOR2","Six-hairpin glycosidases superfamily protein(KOR2)",842872
"364","AT2G02780","AT2G02780","Leucine-rich repeat protein kinase family protein(AT2G02780)",814807
"365","AT1G62770","AT1G62770","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT1G62770)",842576
"366","AT1G69600","ZHD11","zinc finger homeodomain 1(ZFHD1)",843296
"367","AT5G10430","AGP4","arabinogalactan protein 4(AGP4)",830907
"368","AT4G01240","AT4G01240","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G01240)",827909
"369","AT3G01513","AT3G01513","hypothetical protein(AT3G01513)",821126
"370","AT5G42180","PER64","Peroxidase superfamily protein(PER64)",834223
"371","AT2G31085","CLE6","CLAVATA3/ESR-RELATED 6(CLE6)",817664
"372","AT5G24105","AGP41","arabinogalactan protein 41(AGP41)",2745995
"373","AT1G54570","AT1G54570","Esterase/lipase/thioesterase family protein(PES1)",841899
"374","AT1G15550","GA3OX1","gibberellin 3-oxidase 1(GA3OX1)",838125
"375","AT4G20880","AT4G20880","ethylene-responsive nuclear protein / ethylene-regulated nuclear protein (ERT2)(AT4G20880)",827836
"376","AT1G05680","UGT74E2","Uridine diphosphate glycosyltransferase 74E2(UGT74E2)",837075
"377","AT1G17170","GSTU24","glutathione S-transferase TAU 24(GSTU24)",838288
"378","AT5G20480","EFR","EF-TU receptor(EFR)",832170
"379","AT3G02990","HSFA1E","heat shock transcription factor A1E(HSFA1E)",821162
"380","AT5G38200","AT5G38200","Class I glutamine amidotransferase-like superfamily protein(AT5G38200)",833802
"381","AT1G07720","KCS3","3-ketoacyl-CoA synthase 3(KCS3)",837286
"382","AT5G07010","SOT15","sulfotransferase 2A(ST2A)",830592
"383","AT4G13440","AT4G13440","Calcium-binding EF-hand family protein(AT4G13440)",826976
"384","AT2G18969","AT2G18969","transcription factor/transcription regulator(AT2G18969)",6240648
"385","AT3G23180","AT3G23180","HR-like lesion-inducing protein-like protein(AT3G23180)",821896
"386","AT3G48290","CYP71A24","cytochrome P450, family 71, subfamily A, polypeptide 24(CYP71A24)",823987
"387","AT5G02580","AT5G02580","argininosuccinate lyase(AT5G02580)",831095
"388","AT5G11970","AT5G11970","ABC family ABC transporter, putative (DUF3511)(AT5G11970)",831070
"389","AT1G05100","MAPKKK18","mitogen-activated protein kinase kinase kinase 18(MAPKKK18)",839324
"390","AT5G58320","NET4A","Kinase interacting (KIP1-like) family protein(NET4A)",835944
"391","AT3G14590","NTMC2T6.2","Calcium-dependent lipid-binding (CaLB domain) family protein(NTMC2T6.2)",820685
"392","AT5G44670","AT5G44670","glycosyltransferase family protein (DUF23)(GALS2)",834496
"393","AT5G61790","CNX1","calnexin 1(CNX1)",836301
"394","AT3G22620","AT3G22620","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT3G22620)",821833
"395","AT4G05010","AT4G05010","F-box family protein(FBS3)",825843
"396","AT1G66160","PUB20","CYS, MET, PRO, and GLY protein 1(CMPG1)",842931
"397","AT5G49130","AT5G49130","MATE efflux family protein(AT5G49130)",834972
"398","AT5G64660","PUB27","CYS, MET, PRO, and GLY protein 2(CMPG2)",836587
"399","AT4G09030","AGP10","arabinogalactan protein 10(AGP10)",826482
"400","AT3G28340","GATL10","galacturonosyltransferase-like 10(GATL10)",822462
"401","AT5G65870","PSK5","phytosulfokine 5 precursor(PSK5)",836716
"402","AT5G65080","MAF5","K-box region/MADS-box transcription factor family protein(MAF5)",836632
"403","AT1G19180","TIFY10A","jasmonate-zim-domain protein 1(JAZ1)",838501
"404","AT4G17490","ERF6","ethylene responsive element binding factor 6(ERF6)",827463
"405","AT1G01470","LEA14","Late embryogenesis abundant protein(LEA14)",837071
"406","AT4G39670","AT4G39670","Glycolipid transfer protein (GLTP) family protein(AT4G39670)",830121
"407","AT5G16080","CXE17","carboxyesterase 17(CXE17)",831465
"408","AT3G10300","CML49","Calcium-binding EF-hand family protein(AT3G10300)",820192
"409","AT5G53588","CPuORF50",NA,NA
"410","AT1G77760","NIA1","nitrate reductase 1(NIA1)",844112
"411","AT3G55646","AT3G55646","TPRXL(AT3G55646)",3769719
"412","AT1G64380","ERF061","Integrase-type DNA-binding superfamily protein(AT1G64380)",842745
"413","AT3G30580","AT3G30580","hypothetical protein(AT3G30580)",822772
"414","AT2G18970","AT2G18970","hypothetical protein(AT2G18970)",816414
"415","AT3G32026","AT3G32026","hypothetical protein(AT3G32026)",3769227
"416","AT5G12020","HSP17.6","17.6 kDa class II heat shock protein(HSP17.6II)",831075
"417","AT1G71530","AT1G71530","Protein kinase superfamily protein(AT1G71530)",843493
"418","AT4G37060","PLP5","PATATIN-like protein 5(PLP5)",829860
"419","AT5G14020","AT5G14020","Endosomal targeting BRO1-like domain-containing protein(AT5G14020)",831250
"420","AT1G15330","PV42A","Cystathionine beta-synthase (CBS) protein(AT1G15330)",838102
"421","AT1G64940","CYP89A6","cytochrome P450, family 87, subfamily A, polypeptide 6(CYP89A6)",842802
"422","AT1G49030","PCR6","PLAC8 family protein(AT1G49030)",841326
"423","AT2G27370","CASP3","Uncharacterized protein family (UPF0497)(CASP3)",817280
"424","AT2G36100","CASP1","Uncharacterized protein family (UPF0497)(CASP1)",818183
"425","AT1G69540","AGL94","AGAMOUS-like 94(AGL94)",843289
"426","AT2G35710","PGSIP8","Nucleotide-diphospho-sugar transferases superfamily protein(PGSIP7)",818140
"427","AT5G63800","BGAL6","Glycosyl hydrolase family 35 protein(MUM2)",836500
"428","AT2G36300","AT2G36300","Integral membrane Yip1 family protein(AT2G36300)",818202
"429","AT2G41290","SSL2","strictosidine synthase-like 2(SSL2)",818728
"430","AT4G28085","AT4G28085","transmembrane protein(AT4G28085)",828924
"431","AT4G18910","NIP1-2","NOD26-like intrinsic protein 1;2(NIP1;2)",827626
"432","AT2G19880","AT2G19880","Nucleotide-diphospho-sugar transferases superfamily protein(AT2G19880)",816507
"433","AT4G19950","AT4G19950","polyadenylate-binding protein 1-B-binding protein(AT4G19950)",827739
"434","AT2G11851","AT2G11851","hypothetical protein(AT2G11851)",6240259
"435","AT1G18290","AT1G18290","DUF4228 domain protein(AT1G18290)",838409
"436","AT3G17050","AT3G17050","hypothetical protein(AT3G17050)",3768842
"437","AT2G29480","GSTU2","glutathione S-transferase tau 2(GSTU2)",817497
"438","AT4G18940","AT4G18940","RNA ligase/cyclic nucleotide phosphodiesterase family protein(AT4G18940)",827629
"439","AT5G49138","AT5G49138","ncRNA(AT5G49138)",6240934
"440","AT3G01202","AT3G01202","ncRNA(AT3G01202)",5007970
"441","AT3G53200","AtMYB27","myb domain protein 27(MYB27)",824486
"442","AT4G37420","AT4G37420","glycosyltransferase family protein (DUF23)(AT4G37420)",829896
"443","AT2G48010","RKF3","receptor-like kinase in in flowers 3(RKF3)",819413
"444","AT3G16150","AT3G16150","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein(ASPGB1)",820860
"445","AT3G23450","AT3G23450","transmembrane protein(AT3G23450)",3768908
"446","AT5G66110","HIPP27","Heavy metal transport/detoxification superfamily protein(HIPP27)",836743
"447","AT2G38110","GPAT6","glycerol-3-phosphate acyltransferase 6(GPAT6)",818389
"448","AT2G02680","AT2G02680","Cysteine/Histidine-rich C1 domain family protein(AT2G02680)",814797
"449","AT5G44380","AT5G44380","FAD-binding Berberine family protein(AT5G44380)",834464
"450","AT3G05400","SUGTL5","Major facilitator superfamily protein(AT3G05400)",819704
"451","AT4G37070","PLP1","Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein(PLP1)",829861
"452","AT3G24670","AT3G24670","Pectin lyase-like superfamily protein(AT3G24670)",822063
"453","AT1G72470","ATEXO70D1","exocyst subunit exo70 family protein D1(EXO70D1)",843579
"454","AT2G39130","AT2G39130","Transmembrane amino acid transporter family protein(AT2G39130)",818499
"455","AT1G02816","AT1G02816","pectinesterase (Protein of unknown function, DUF538)(AT1G02816)",839308
"456","AT2G30130","LBD12","Lateral organ boundaries (LOB) domain family protein(ASL5)",817565
"457","AT2G25260","AT2G25260","Hyp O-arabinosyltransferase-like protein(AT2G25260)",817064
"458","AT5G06200","CASP4","Uncharacterized protein family (UPF0497)(CASP4)",830507
"459","AT2G30340","LBD13","LOB domain-containing protein 13(LBD13)",817584
"460","AT4G28650","PXL2","Leucine-rich repeat transmembrane protein kinase family protein(AT4G28650)",828983
"461","AT4G26990","AT4G26990","polyadenylate-binding protein interacting protein(AT4G26990)",828807
"462","AT5G57070","AT5G57070","hydroxyproline-rich glycoprotein family protein(AT5G57070)",835811
"463","AT2G24570","WRKY17","WRKY DNA-binding protein 17(WRKY17)",816993
"464","AT5G53190","SWEET3","Nodulin MtN3 family protein(SWEET3)",835400
"465","AT5G06720","PER53","peroxidase 2(PA2)",830561
"466","AT3G50760","GATL2","galacturonosyltransferase-like 2(GATL2)",824240
"467","AT4G36430","PER49","Peroxidase superfamily protein(AT4G36430)",829795
"468","AT1G15110","PSS1","phosphatidyl serine synthase family protein(PSS1)",838074
"469","AT2G05510","AT2G05510","Glycine-rich protein family(AT2G05510)",815100
"470","AT3G15370","EXPA12","expansin 12(EXPA12)",820776
"471","AT2G36380","ABCG34","pleiotropic drug resistance 6(ABCG34)",818211
"472","AT4G01350","AT4G01350","Cysteine/Histidine-rich C1 domain family protein(AT4G01350)",828015
"473","AT5G51780","BHLH36","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT5G51780)",835252
"474","AT1G27020","AT1G27020","plant/protein(AT1G27020)",839591
"475","AT3G44300","NIT2","nitrilase 2(NIT2)",823555
"476","AT1G53340","AT1G53340","Cysteine/Histidine-rich C1 domain family protein(AT1G53340)",841769
"477","AT5G20050","AT5G20050","Protein kinase superfamily protein(AT5G20050)",832127
"478","AT2G23100","AT2G23100","Cysteine/Histidine-rich C1 domain family protein(AT2G23100)",816842
"479","AT4G20820","AT4G20820","FAD-binding Berberine family protein(AT4G20820)",827830
"480","AT2G40230","AT2G40230","HXXXD-type acyl-transferase family protein(AT2G40230)",818615
"481","AT3G46650","AT3G46650","UDP-Glycosyltransferase superfamily protein(AT3G46650)",823818
"482","AT3G54830","AT3G54830","Transmembrane amino acid transporter family protein(AT3G54830)",824648
"483","AT4G25780","AT4G25780","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G25780)",828683
"484","AT4G16563","AT4G16563","Eukaryotic aspartyl protease family protein(AT4G16563)",827356
"485","AT3G11700","FLA18","FASCICLIN-like arabinogalactan protein 18 precursor(FLA18)",820342
"486","AT5G13370","AT5G13370","Auxin-responsive GH3 family protein(AT5G13370)",831178
"487","AT1G43160","RAP2-6","related to AP2 6(RAP2.6)",840915
"488","AT2G32530","CSLB3","cellulose synthase-like B3(CSLB03)",817814
"489","AT3G02468","CPuORF9",NA,NA
"490","AT2G45960","PIP1-2","plasma membrane intrinsic protein 1B(PIP1B)",819204
"491","AT5G55630","TPK1","Outward rectifying potassium channel protein(KCO1)",835657
"492","AT3G05320","AT3G05320","O-fucosyltransferase family protein(AT3G05320)",819696
"493","AT3G61850","DOF3.7","Dof-type zinc finger DNA-binding family protein(DAG1)",825358
"494","AT3G21690","AT3G21690","MATE efflux family protein(AT3G21690)",821723
"495","AT4G20840","AT4G20840","FAD-binding Berberine family protein(AT4G20840)",827832
"496","AT5G54380","THE1","protein kinase family protein(THE1)",835526
"497","AT1G23760","JP630","BURP domain-containing protein(JP630)",838987
"498","AT3G24550","PERK1","proline extensin-like receptor kinase 1(PERK1)",822051
"499","AT1G55850","CSLE1","cellulose synthase like E1(CSLE1)",842035
"500","AT4G19880","AT4G19880","Glutathione S-transferase family protein(AT4G19880)",827734
"501","AT3G52460","AT3G52460","hydroxyproline-rich glycoprotein family protein(AT3G52460)",824411
"502","AT1G45688","AT1G45688","transmembrane protein(AT1G45688)",841102
"503","AT5G15350","ENODL17","early nodulin-like protein 17(ENODL17)",831387
"504","AT5G58660","AT5G58660","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G58660)",835980
"505","AT5G44574","AT5G44574","transmembrane protein(AT5G44574)",5008299
"506","AT1G30440","AT1G30440","Phototropic-responsive NPH3 family protein(AT1G30440)",839923
"507","AT5G22890","AT5G22890","C2H2 and C2HC zinc fingers superfamily protein(AT5G22890)",832353
"508","AT2G38120","AUX1","Transmembrane amino acid transporter family protein(AUX1)",818390
"509","AT5G16730","AT5G16730","weak chloroplast movement under blue light protein (DUF827)(AT5G16730)",831536
"510","AT1G58440","SQE1","FAD/NAD(P)-binding oxidoreductase family protein(XF1)",842213
"511","AT5G23210","SCPL34","serine carboxypeptidase-like 34(SCPL34)",832385
"512","AT1G19910","VHA-C2","ATPase, F0/V0 complex, subunit C protein(AVA-P2)",838579
"513","AT5G34850","PAP26","purple acid phosphatase 26(PAP26)",833406
"514","AT1G08200","AXS2","UDP-D-apiose/UDP-D-xylose synthase 2(AXS2)",837341
"515","AT1G12240","BFRUCT4","Glycosyl hydrolases family 32 protein(ATBETAFRUCT4)",837777
"516","AT1G01120","KCS1","3-ketoacyl-CoA synthase 1(KCS1)",839395
"517","AT4G33440","AT4G33440","Pectin lyase-like superfamily protein(AT4G33440)",829481
"518","AT4G30440","GAE1","UDP-D-glucuronate 4-epimerase 1(GAE1)",829167
"519","AT1G02000","GAE2","UDP-D-glucuronate 4-epimerase 2(GAE2)",839289
"520","AT3G14067","AT3G14067","Subtilase family protein(AT3G14067)",820621
"521","AT1G66180","AT1G66180","Eukaryotic aspartyl protease family protein(AT1G66180)",842933
"522","AT1G16370","6-Oct","organic cation/carnitine transporter 6(OCT6)",838207
"523","AT1G74780","AT1G74780","Nodulin-like / Major Facilitator Superfamily protein(AT1G74780)",843817
"524","AT2G37170","PIP2-2","plasma membrane intrinsic protein 2(PIP2B)",818293
"525","AT4G32410","CESA1","cellulose synthase 1(CESA1)",829376
"526","AT5G05170","CESA3","Cellulose synthase family protein(CEV1)",830399
"527","AT2G01820","AT2G01820","Leucine-rich repeat protein kinase family protein(AT2G01820)",814713
"528","AT4G26690","GDPDL3","PLC-like phosphodiesterase family protein(SHV3)",828776
"529","AT5G01040","LAC8","laccase 8(LAC8)",831877
"530","AT3G10980","AT3G10980","PLAC8 family protein(AT3G10980)",820269
"531","AT5G47540","AT5G47540","Mo25 family protein(AT5G47540)",834804
"532","AT4G12730","FLA2","FASCICLIN-like arabinogalactan 2(FLA2)",826885
"533","AT5G52060","BAG1","BCL-2-associated athanogene 1(BAG1)",835281
"534","AT2G18960","AHA1","H[+]-ATPase 1(HA1)",816413
"535","AT1G23030","PUB11","ARM repeat superfamily protein(AT1G23030)",838911
"536","AT1G65320","CBSX6","Cystathionine beta-synthase (CBS) family protein(CBSX6)",842840
"537","AT3G57020","SSL9","Calcium-dependent phosphotriesterase superfamily protein(AT3G57020)",824869
"538","AT1G64140","AT1G64140","WRKY transcription factor(AT1G64140)",842718
"539","AT1G19370","AT1G19370","membrane protein(AT1G19370)",838520
"540","AT1G78040","AT1G78040","Pollen Ole e 1 allergen and extensin family protein(AT1G78040)",844139
"541","AT2G22710","AT2G22710","hypothetical protein(AT2G22710)",816801
"542","AT2G33770","UBC24","phosphate 2(PHO2)",817943
"543","AT3G24715","AT3G24715","kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein(AT3G24715)",822069
"544","AT5G27150","NHX1","Na+/H+ exchanger 1(NHX1)",832773
"545","AT2G22125","CSI1","binding protein(CSI1)",816747
"546","AT5G64740","CESA6","cellulose synthase 6(CESA6)",836595
"547","AT1G22882","AT1G22882","Galactose-binding protein(AT1G22882)",838894
"548","AT1G20900","AHL27","Putative AT-hook DNA-binding family protein(ESC)",838683
"549","AT4G13340","LRX3","Leucine-rich repeat (LRR) family protein(LRX3)",826964
"550","AT5G57380","VIN3","Fibronectin type III domain-containing protein(VIN3)",835844
"551","AT3G06990","AT3G06990","Cysteine/Histidine-rich C1 domain family protein(AT3G06990)",819884
"552","AT1G74310","CLPB1","heat shock protein 101(HSP101)",843771
"553","AT1G34550","EMB2756","transmembrane protein (DUF616)(EMB2756)",840358
"554","AT5G57090","PIN2","Auxin efflux carrier family protein(EIR1)",835813
"555","AT2G13910","AT2G13910","miscRNA(AT2G13910)",3768458
"556","AT3G16430","PBP2","jacalin-related lectin 31(JAL31)",820891
"557","AT3G27960","AT3G27960","Tetratricopeptide repeat (TPR)-like superfamily protein(KLCR2)",822420
"558","AT3G07330","CSLC6","Cellulose-synthase-like C6(CSLC6)",819921
"559","AT3G24480","LRX4","Leucine-rich repeat (LRR) family protein(AT3G24480)",822038
