"","gene","symbol","Description","Entrez"
"324","AT2G19490","AT2G19490","recA DNA recombination family protein(RECA2)",816468
"325","AT1G23540","PERK12","Protein kinase superfamily protein(PERK12)",838963
"326","AT1G01520","RVE3","Homeodomain-like superfamily protein(ASG4)",839337
"327","AT4G36600","AT4G36600","Late embryogenesis abundant (LEA) protein(AT4G36600)",829812
"328","AT2G23620","MES1","methyl esterase 1(MES1)",816894
"329","AT5G44780","MORF4","high molecular weight subunit-like glutenin(MORF4)",834507
"330","AT1G74830","MYOB6","myosin-binding protein, putative (Protein of unknown function, DUF593)(AT1G74830)",843822
"331","AT2G33460","RIC1","ROP-interactive CRIB motif-containing protein 1(RIC1)",817911
"332","AT1G63450","RHS8","root hair specific 8(RHS8)",842651
"333","AT1G55290","F6'H2","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G55290)",841974
"334","AT3G21180","ACA9","autoinhibited Ca(2+)-ATPase 9(ACA9)",821671
"335","AT3G47400","PME33","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G47400)",823894
"336","AT5G55920","OLI2","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(OLI2)",835690
"337","AT1G64650","AT1G64650","Major facilitator superfamily protein(AT1G64650)",842773
"338","AT5G07350","Tudor1","TUDOR-SN protein 1(Tudor1)",830626
"339","AT4G22930","PYR4","pyrimidin 4(PYR4)",828392
"340","AT5G11230","AT5G11230","Nucleotide-sugar transporter family protein(AT5G11230)",830993
"341","AT1G04050","SUVR1","histone-lysine N-methyltransferase SUVR2-like protein(SUVR1)",839320
"342","AT5G66310","AT5G66310","ATP binding microtubule motor family protein(AT5G66310)",836763
"343","AT3G02780","IPP2","isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2(IPP2)",820960
"344","AT3G07070","AT3G07070","Protein kinase superfamily protein(AT3G07070)",819893
"345","AT2G46140","AT2G46140","Late embryogenesis abundant protein(AT2G46140)",819221
"346","AT5G13990","ATEXO70C2","exocyst subunit exo70 family protein C2(EXO70C2)",831247
"347","AT4G22080","RHS14","root hair specific 14(RHS14)",828297
"348","AT5G43230","AT5G43230","EEIG1/EHBP1 protein amino-terminal domain protein(AT5G43230)",834341
"349","AT3G16050","PDX12","pyridoxine biosynthesis 1.2(PDX1.2)",820850
"350","AT5G22410","PER60","root hair specific 18(RHS18)",832302
"351","AT5G57625","AT5G57625","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT5G57625)",835867
"352","AT2G24980","AT2G24980","Proline-rich extensin-like family protein(EXT6)",817037
"353","AT4G26010","PER44","Peroxidase superfamily protein(AT4G26010)",828707
"354","AT3G49960","PER35","Peroxidase superfamily protein(AT3G49960)",824158
"355","AT5G67400","PER73","root hair specific 19(RHS19)",836876
"356","AT3G25700","AT3G25700","Eukaryotic aspartyl protease family protein(AT3G25700)",822158
"357","AT4G07960","CSLC12","Cellulose-synthase-like C12(CSLC12)",826301
"358","AT1G08340","ROPGAP5","Rho GTPase activating protein with PAK-box/P21-Rho-binding domain-containing protein(AT1G08340)",837354
"359","AT5G23830","AT5G23830","MD-2-related lipid recognition domain-containing protein(AT5G23830)",832448
"360","AT1G53300","TTL1","tetratricopetide-repeat thioredoxin-like 1(TTL1)",841764
"361","AT5G66280","GMD1","GDP-D-mannose 4,6-dehydratase 1(GMD1)",836760
"362","AT3G48660","AT3G48660","transmembrane protein, putative (DUF 3339)(AT3G48660)",824026
"363","AT2G18800","XTH21","xyloglucan endotransglucosylase/hydrolase 21(XTH21)",816395
"364","AT2G46660","CYP78A6","cytochrome P450, family 78, subfamily A, polypeptide 6(CYP78A6)",819278
"365","AT1G68360","AT1G68360","C2H2 and C2HC zinc fingers superfamily protein(AT1G68360)",843165
"366","AT2G45290","TKL-2","Transketolase(AT2G45290)",819137
"367","AT4G34050","CCOAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(CCoAOMT1)",829551
"368","AT1G79530","GAPCP1","glyceraldehyde-3-phosphate dehydrogenase of plastid 1(GAPCP-1)",844291
"369","AT2G25240","AT2G25240","Serine protease inhibitor (SERPIN) family protein(CCP3)",817062
"370","AT2G32380","AT2G32380","Transmembrane protein 97, Putative(AT2G32380)",817799
"371","AT1G04520","CRRSP3","plasmodesmata-located protein 2(PDLP2)",839502
"372","AT5G14580","PNP2","polyribonucleotide nucleotidyltransferase(AT5G14580)",831309
"373","AT1G79470","IMPDH","Aldolase-type TIM barrel family protein(AT1G79470)",844285
"374","AT4G15396","CYP702A6","cytochrome P450, family 702, subfamily A, polypeptide 6(CYP702A6)",827207
"375","AT5G16350","AT5G16350","O-acyltransferase (WSD1-like) family protein(AT5G16350)",831496
"376","AT3G55360","ECR","3-oxo-5-alpha-steroid 4-dehydrogenase family protein(CER10)",824702
"377","AT4G27720","AT4G27720","Major facilitator superfamily protein(AT4G27720)",828886
"378","AT1G79860","ROPGEF12","RHO guanyl-nucleotide exchange factor 12(ROPGEF12)",844325
"379","AT1G03240","AT1G03240","hypothetical protein(AT1G03240)",838546
"380","AT1G13740","AFP2","ABI five binding protein 2(AFP2)",837934
"381","AT1G18420","ALMT3","aluminum activated malate transporter family protein(AT1G18420)",838423
"382","AT5G49080","AT5G49080","hypothetical protein(EXT11)",834967
"383","AT5G17920","MS1","Cobalamin-independent synthase family protein(ATMS1)",831660
"384","AT5G57540","XTH13","xyloglucan endotransglucosylase/hydrolase 13(XTH13)",835858
"385","AT1G48930","AtGH9C1","glycosyl hydrolase 9C1(GH9C1)",841315
"386","AT3G23300","AT3G23300","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT3G23300)",821910
"387","AT4G36700","AT4G36700","RmlC-like cupins superfamily protein(AT4G36700)",829823
"388","AT1G67100","LBD40","LOB domain-containing protein 40(LBD40)",843030
"389","AT5G06640","AT5G06640","Proline-rich extensin-like family protein(EXT10)",830552
"390","AT1G06000","UGT89C1","UDP-Glycosyltransferase superfamily protein(AT1G06000)",837109
"391","AT2G27510","FD3","ferredoxin 3(FD3)",817297
"392","AT5G14040","MPT3","phosphate transporter 3;1(PHT3;1)",831252
"393","AT5G56030","HSP90-2","heat shock protein 81-2(HSP81-2)",835701
"394","AT2G31390","AT2G31390","pfkB-like carbohydrate kinase family protein(AT2G31390)",817697
"395","AT3G02230","RGP1","reversibly glycosylated polypeptide 1(RGP1)",821233
"396","AT2G22490","CYCD2-1","Cyclin D2;1(CYCD2;1)",816782
"397","AT3G16470","JAL35","Mannose-binding lectin superfamily protein(JR1)",820895
"398","AT1G62430","CDS1","CDP-diacylglycerol synthase 1(CDS1)",842541
"399","AT4G18030","AT4G18030","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G18030)",827528
"400","AT1G53500","RHM2","NAD-dependent epimerase/dehydratase family protein(MUM4)",841785
"401","AT3G19320","AT3G19320","Leucine-rich repeat (LRR) family protein(AT3G19320)",821466
"402","AT1G05620","URH2","uridine-ribohydrolase 2(URH2)",837068
"403","AT3G57010","SSL8","Calcium-dependent phosphotriesterase superfamily protein(AT3G57010)",824868
"404","AT5G65800","ACS5","ACC synthase 5(ACS5)",836709
"405","AT4G21780","AT4G21780","hypothetical protein(AT4G21780)",828266
"406","AT5G15650","RGP2","reversibly glycosylated polypeptide 2(RGP2)",831419
"407","AT3G62830","UXS2","NAD(P)-binding Rossmann-fold superfamily protein(AUD1)",825458
"408","AT1G41830","SKS6","SKU5-similar 6(SKS6)",840792
"409","AT5G65020","ANN2","annexin 2(ANNAT2)",836626
"410","AT5G13930","CHS","Chalcone and stilbene synthase family protein(TT4)",831241
"411","AT1G62710","bVPE","beta vacuolar processing enzyme(BETA-VPE)",842569
"412","AT2G33790","AGP30","arabinogalactan protein 30(AGP30)",817946
"413","AT5G15090","VDAC3","voltage dependent anion channel 3(VDAC3)",831361
"414","AT5G05270","CHI3","Chalcone-flavanone isomerase family protein(CHIL)",830409
"415","AT5G08640","FLS1","flavonol synthase 1(FLS1)",830765
"416","AT5G43400","AT5G43400","plant/protein(AT5G43400)",834358
"417","AT4G29270","AT4G29270","HAD superfamily, subfamily IIIB acid phosphatase(AT4G29270)",829048
"418","AT5G42860","AT5G42860","late embryogenesis abundant protein, group 2(AT5G42860)",834297
"419","AT1G52660","AT1G52660","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G52660)",841698
"420","AT2G46860","PPA3","pyrophosphorylase 3(PPa3)",819299
"421","AT1G09780","PGM1","Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent(iPGAM1)",837507
"422","AT4G13930","SHM4","serine hydroxymethyltransferase 4(SHM4)",827027
"423","AT3G06630","AT3G06630","protein kinase family protein(AT3G06630)",819842
"424","AT3G03450","RGL2","RGA-like 2(RGL2)",821251
"425","AT4G13000","AT4G13000","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein(AT4G13000)",826913
"426","AT5G12940","AT5G12940","Leucine-rich repeat (LRR) family protein(AT5G12940)",831134
"427","AT1G16300","GAPCP2","glyceraldehyde-3-phosphate dehydrogenase of plastid 2(GAPCP-2)",838199
"428","AT1G71110","AT1G71110","transmembrane protein(AT1G71110)",843451
"429","AT3G26790","FUS3","AP2/B3-like transcriptional factor family protein(FUS3)",822293
"430","AT4G12130","AT4G12130","Glycine cleavage T-protein family(AT4G12130)",826821
"431","AT4G04870","CLS","cardiolipin synthase(CLS)",825825
"432","AT3G29780","RALFL27","ralf-like 27(RALFL27)",822684
"433","AT3G58200","AT3G58200","TRAF-like family protein(AT3G58200)",824989
"434","AT2G38100","NPF5.5","proton-dependent oligopeptide transport (POT) family protein(AT2G38100)",818388
"435","AT3G61520","AT3G61520","Pentatricopeptide repeat (PPR) superfamily protein(AT3G61520)",825325
"436","AT4G25540","MSH3","homolog of DNA mismatch repair protein MSH3(MSH3)",828659
"437","AT2G03480","QUL2","QUASIMODO2 LIKE 2(QUL2)",814877
"438","AT1G19900","AT1G19900","glyoxal oxidase-related protein(AT1G19900)",838578
"439","AT4G00680","ADF8","actin depolymerizing factor 8(ADF8)",828037
"440","AT1G01750","ADF10","actin depolymerizing factor 11(ADF11)",839281
"441","AT1G62980","EXPA18","expansin A18(EXPA18)",842601
"442","AT2G03720","MRH6","Adenine nucleotide alpha hydrolases-like superfamily protein(MRH6)",814899
"443","AT4G22666","AT4G22666","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22666)",3770028
"444","AT3G25790","AT3G25790","myb-like transcription factor family protein(AT3G25790)",822170
"445","AT4G13390","AT4G13390","Proline-rich extensin-like family protein(EXT12)",826970
"446","AT5G05500","AT5G05500","Pollen Ole e 1 allergen and extensin family protein(MOP10)",830433
"447","AT4G10370","AT4G10370","Cysteine/Histidine-rich C1 domain family protein(AT4G10370)",826629
"448","AT2G47540","AT2G47540","Pollen Ole e 1 allergen and extensin family protein(AT2G47540)",819367
"449","AT3G28550","AT3G28550","Proline-rich extensin-like family protein(AT3G28550)",822485
"450","AT2G34910","AT2G34910","root hair specific protein(AT2G34910)",818056
"451","AT3G23470","AT3G23470","Cyclopropane-fatty-acyl-phospholipid synthase(AT3G23470)",821928
"452","AT5G04960","PME46","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G04960)",830378
"453","AT5G19790","RAP2-11","related to AP2 11(RAP2.11)",832099
"454","AT1G52910","AT1G52910","fiber (DUF1218)(AT1G52910)",841724
"455","AT1G49450","AT1G49450","Transducin/WD40 repeat-like superfamily protein(AT1G49450)",841369
"456","AT3G54870","MRH2","Armadillo/beta-catenin repeat family protein / kinesin motor family protein(MRH2)",824652
"457","AT5G11440","CID5","CTC-interacting domain 5(CID5)",831015
"458","AT4G22910","FZR2","FIZZY-related 2(FZR2)",828390
"459","AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19(TBL19)",831447
"460","AT1G45332","MEFG1","Translation elongation factor EFG/EF2 protein(AT1G45332)",841097
"461","AT2G16570","ASE1","GLN phosphoribosyl pyrophosphate amidotransferase 1(ASE1)",816156
"462","AT4G29610","CDA6","Cytidine/deoxycytidylate deaminase family protein(AT4G29610)",829082
"463","AT1G10030","ERG28","ergosterol biosynthesis protein(ERG28)",837538
"464","AT3G57490","RPS2D","Ribosomal protein S5 family protein(AT3G57490)",824916
"465","AT5G39990","AT5G39990","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT5G39990)",833996
"466","AT5G45400","RPA1C","Replication factor-A protein 1-like protein(RPA70C)",834576
"467","AT2G05120","NUP133","Nucleoporin, Nup133/Nup155-like protein(AT2G05120)",815060
"468","AT1G49570","PER10","Peroxidase superfamily protein(AT1G49570)",841381
"469","AT5G36260","AT5G36260","Eukaryotic aspartyl protease family protein(AT5G36260)",833623
"470","AT1G15810","AT1G15810","S15/NS1, RNA-binding protein(AT1G15810)",838150
"471","AT4G14940","ATAO1","amine oxidase 1(AO1)",827152
"472","AT1G79150","AT1G79150","binding protein(AT1G79150)",844256
"473","AT2G30050","SEC13B","transducin family protein / WD-40 repeat family protein(AT2G30050)",817556
"474","AT1G16190","RAD23A","Rad23 UV excision repair protein family(RAD23A)",838188
"475","AT3G56870","AT3G56870","hypothetical protein(AT3G56870)",824854
"476","AT3G54470","PYRE-F","uridine 5'-monophosphate synthase / UMP synthase (PYRE-F) (UMPS)(AT3G54470)",824612
"477","AT2G13820","AT2G13820","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(XYP2)",815865
"478","AT3G08580","AAC1","ADP/ATP carrier 1(AAC1)",820005
"479","AT1G63000","NRS/ER","nucleotide-rhamnose synthase/epimerase-reductase(NRS/ER)",842603
"480","AT5G39320","UGD4","UDP-glucose 6-dehydrogenase family protein(UDG4)",833928
"481","AT4G22130","SRF8","STRUBBELIG-receptor family 8(SRF8)",828302
"482","AT5G15980","AT5G15980","Pentatricopeptide repeat (PPR) superfamily protein(AT5G15980)",831455
"483","AT3G19130","RBP47B","RNA-binding protein 47B(RBP47B)",821447
"484","AT4G27595","AT4G27595","WEB family protein (DUF827)(AT4G27595)",828870
"485","AT3G59820","AT3G59820","LETM1-like protein(LETM1)",825151
"486","AT1G76790","AT1G76790","O-methyltransferase family protein(IGMT5)",844013
"487","AT4G36360","BGAL3","beta-galactosidase 3(BGAL3)",829788
"488","AT3G08630","AT3G08630","alphavirus core family protein (DUF3411)(AT3G08630)",820010
"489","AT3G49720","AT3G49720","transmembrane protein(AT3G49720)",824134
"490","AT4G38510","VHA-B2","ATPase, V1 complex, subunit B protein(VAB2)",830008
"491","AT1G51630","AT1G51630","O-fucosyltransferase family protein(MSR2)",841588
"492","AT3G02650","AT3G02650","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G02650)",821285
"493","AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein(mMDH1)",841757
"494","AT3G14870","AT3G14870","hypothetical protein (DUF641)(AT3G14870)",820716
"495","AT5G57530","XTH12","xyloglucan endotransglucosylase/hydrolase 12(XTH12)",835857
"496","AT1G07940","A3","GTP binding Elongation factor Tu family protein(AT1G07940)",837309
"497","AT2G01140","FBA3","Aldolase superfamily protein(PDE345)",814643
"498","AT3G45230","AT3G45230","hydroxyproline-rich glycoprotein family protein(AT3G45230)",823659
"499","AT4G09480","AT4G09480","hypothetical protein(AT4G09480)",3770265
"500","AT5G52020","ERF025","Integrase-type DNA-binding superfamily protein(AT5G52020)",835277
"501","AT5G24313","AT5G24313","transmembrane protein(AT5G24313)",832499
"502","AT1G10270","GRP23","glutamine-rich protein 23(GRP23)",837566
"503","AT2G05920","AT2G05920","Subtilase family protein(AT2G05920)",815145
"504","AT1G12950","RSH2","root hair specific 2(RSH2)",837853
"505","AT1G12040","LRX1","leucine-rich repeat/extensin 1(LRX1)",837756
"506","AT3G61300","AT3G61300","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT3G61300)",825302
"507","AT4G11610","AT4G11610","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT4G11610)",826766
"508","AT5G05260","CYP79A2","phenylalanine N-monooxygenase-like protein(CYP79A2)",830408
"509","AT5G09980","PEP4","elicitor peptide 4 precursor(PROPEP4)",830859
"510","AT5G20820","AT5G20820","SAUR-like auxin-responsive protein family(AT5G20820)",832205
"511","AT1G34510","PER8","Peroxidase superfamily protein(AT1G34510)",840353
"512","AT1G56680","AT1G56680","Chitinase family protein(AT1G56680)",842124
"513","AT1G07410","RABA2B","RAB GTPase homolog A2B(RABA2b)",837253
"514","AT2G47360","AT2G47360","transmembrane protein(AT2G47360)",819349
"515","AT3G23175","AT3G23175","HR-like lesion-inducing protein-like protein(AT3G23175)",821895
"516","AT5G53760","MLO11","Seven transmembrane MLO family protein(MLO11)",835457
"517","AT5G61780","Tudor2","TUDOR-SN protein 2(Tudor2)",836300
"518","AT1G31850","AT1G31850","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G31850)",840075
"519","AT2G38700","MVD1","mevalonate diphosphate decarboxylase 1(MVD1)",818452
"520","AT1G29050","TBL38","TRICHOME BIREFRINGENCE-LIKE 38(TBL38)",839779
"521","AT4G11290","PER39","Peroxidase superfamily protein(AT4G11290)",826731
"522","AT2G42720","AT2G42720","FBD, F-box, Skp2-like and Leucine Rich Repeat domains containing protein(AT2G42720)",818872
"523","AT4G03190","GRH1","GRR1-like protein 1(GRH1)",828045
"524","AT2G05914","AT2G05914","ncRNA(AT2G05914)",10723090
"525","AT4G19030","NIP1-1","NOD26-like major intrinsic protein 1(NLM1)",827641
"526","AT3G54590","ATHRGP1","hydroxyproline-rich glycoprotein(HRGP1)",824624
"527","AT3G60280","UCC3","uclacyanin 3(UCC3)",825199
"528","AT2G01505","CLE16","CLAVATA3/ESR-RELATED 16(CLE16)",28717514
"529","AT4G28890","ATL42","RING/U-box superfamily protein(AT4G28890)",829010
"530","AT1G69240","MES15","methyl esterase 15(MES15)",843255
"531","AT5G42510","DIR1","Disease resistance-responsive (dirigent-like protein) family protein(AT5G42510)",834258
"532","AT1G14960","AT1G14960","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT1G14960)",838061
"533","AT5G47990","CYP705A5","cytochrome P450, family 705, subfamily A, polypeptide 5(CYP705A5)",834850
"534","AT3G55720","AT3G55720","replication factor C subunit, putative (DUF620)(AT3G55720)",824738
"535","AT3G54580","AT3G54580","Proline-rich extensin-like family protein(AT3G54580)",824623
"536","AT3G62680","PRP3","proline-rich protein 3(PRP3)",825442
"537","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT2G45750)",819183
"538","AT3G10710","PME24","root hair specific 12(RHS12)",820240
"539","AT1G75680","AtGH9B7","glycosyl hydrolase 9B7(GH9B7)",843902
"540","AT1G54970","PRP1","proline-rich protein 1(PRP1)",841938
"541","AT1G30870","PER7","Peroxidase superfamily protein(AT1G30870)",839971
"542","AT5G35190","AT5G35190","proline-rich extensin-like family protein(EXT13)",833473
"543","AT5G17700","AT5G17700","MATE efflux family protein(AT5G17700)",831637
"544","AT5G45580","AT5G45580","Homeodomain-like superfamily protein(AT5G45580)",834596
"545","AT2G41970","AT2G41970","Protein kinase superfamily protein(AT2G41970)",818797
"546","AT5G38020","AT5G38020","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G38020)",833781
"547","AT5G49270","COBL9","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family(SHV2)",834987
"548","AT4G28850","XTH26","xyloglucan endotransglucosylase/hydrolase 26(XTH26)",829006
"549","AT1G75780","TUBB1","tubulin beta-1 chain(TUB1)",843911
"550","AT4G25820","XTH14","xyloglucan endotransglucosylase/hydrolase 14(XTH14)",828687
"551","AT1G33800","GXM3","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)(GXMT1)",840272
"552","AT1G12560","EXPA7","expansin A7(EXPA7)",837813
"553","AT4G29180","RHS16","root hair specific 16(RHS16)",829039
"554","AT2G29440","GSTU6","glutathione S-transferase tau 6(GSTU6)",817493
"555","AT2G42660","AT2G42660","Homeodomain-like superfamily protein(AT2G42660)",818866
"556","AT2G25150","SCT","HXXXD-type acyl-transferase family protein(AT2G25150)",817053
"557","AT3G23090","AT3G23090","TPX2 (targeting protein for Xklp2) protein family(AT3G23090)",821884
"558","AT1G73160","AT1G73160","UDP-Glycosyltransferase superfamily protein(AT1G73160)",843647
"559","AT3G07340","BHLH62","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G07340)",819922
"560","AT3G28315","AT3G28315","hypothetical protein(AT3G28315)",3768971
"561","AT2G19970","AT2G19970","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT2G19970)",816516
"562","AT1G65310","XTH17","xyloglucan endotransglucosylase/hydrolase 17(XTH17)",842839
"563","AT3G14520","TPS18","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G14520)",820677
"564","AT2G07070","AT2G07070","hypothetical protein(AT2G07070)",815276
"565","AT4G28320","MAN5","Glycosyl hydrolase superfamily protein(MAN5)",828947
"566","AT4G37450","AGP18","arabinogalactan protein 18(AGP18)",829900
"567","AT4G37870","PCKA","phosphoenolpyruvate carboxykinase 1(PCK1)",829943
"568","AT1G50090","BCAT7","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(BCAT7)",841432
"569","AT1G60090","BGLU4","beta glucosidase 4(BGLU4)",842304
"570","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor(FLA16)",818159
"571","AT5G67330","NRAMP4","natural resistance associated macrophage protein 4(NRAMP4)",836868
"572","AT1G10550","XTH33","xyloglucan:xyloglucosyl transferase 33(XTH33)",837596
"573","AT1G04920","SPS3","sucrose phosphate synthase 3F(SPS3F)",839382
"574","AT4G08867","AT4G08867","hypothetical protein(AT4G08867)",3770196
"575","AT3G61810","AT3G61810","Glycosyl hydrolase family 17 protein(AT3G61810)",825354
"576","AT2G14245","AT2G14245","hypothetical protein(AT2G14245)",3768658
"577","AT4G37800","XTH7","xyloglucan endotransglucosylase/hydrolase 7(XTH7)",829936
"578","AT2G38940","PHT1-4","phosphate transporter 1;4(PHT1;4)",818479
"579","AT1G27040","NPF4.5","Major facilitator superfamily protein(AT1G27040)",839593
"580","AT4G15500","UGT84A4","UDP-Glycosyltransferase superfamily protein(UGT84A4)",827222
"581","AT3G27970","AT3G27970","Exonuclease family protein(AT3G27970)",822421
"582","AT1G58330","ZW2","transcription factor-like protein(ZW2)",842202
"583","AT1G62290","APA2","Saposin-like aspartyl protease family protein(AT1G62290)",842526
"584","AT3G46720","UGT76E5","UDP-Glycosyltransferase superfamily protein(AT3G46720)",823825
"585","AT4G01410","AT4G01410","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT4G01410)",828166
"586","AT4G02170","AT4G02170","cotton fiber protein(AT4G02170)",828119
"587","AT5G09640","SCPL19","serine carboxypeptidase-like 19(SCPL19)",830823
"588","AT1G04040","AT1G04040","HAD superfamily, subfamily IIIB acid phosphatase(AT1G04040)",839325
"589","AT1G61840","AT1G61840","Cysteine/Histidine-rich C1 domain family protein(AT1G61840)",842481
"590","AT3G14850","TBL41","TRICHOME BIREFRINGENCE-LIKE 41(TBL41)",820714
"591","AT4G35720","AT4G35720","DUF241 domain protein, putative (DUF241)(AT4G35720)",829724
"592","AT1G26770","EXPA10","expansin A10(EXPA10)",839218
"593","AT5G38010","UGT76E9","UDP-Glycosyltransferase superfamily protein(AT5G38010)",833780
"594","AT3G29590","5MAT","HXXXD-type acyl-transferase family protein(AT5MAT)",822623
"595","AT2G47780","AT2G47780","Rubber elongation factor protein (REF)(AT2G47780)",819390
"596","AT4G39500","CYP96A11","cytochrome P450, family 96, subfamily A, polypeptide 11(CYP96A11)",830104
"597","AT1G32100","PRR1","pinoresinol reductase 1(PRR1)",840102
"598","AT1G75620","AT1G75620","glyoxal oxidase-related protein(AT1G75620)",843897
"599","AT1G55410","AT1G55410","miscRNA(AT1G55410)",3767461
"600","AT2G38010","AT2G38010","Neutral/alkaline non-lysosomal ceramidase(AT2G38010)",818379
"601","AT3G25900","HMT-1","Homocysteine S-methyltransferase family protein(HMT-1)",822186
"602","AT4G34260","FUC95A","1,2-alpha-L-fucosidase(FUC95A)",829575
"603","AT5G17820","PER57","Peroxidase superfamily protein(AT5G17820)",831650
"604","AT4G20190","AT4G20190","hypothetical protein(AT4G20190)",827765
"605","AT1G32740","AT1G32740","SBP (S-ribonuclease binding protein) family protein(AT1G32740)",840168
"606","AT3G18200","AT3G18200","nodulin MtN21 /EamA-like transporter family protein(UMAMIT4)",821347
"607","AT4G00220","LBD30","Lateral organ boundaries (LOB) domain family protein(JLO)",828084
"608","AT4G26320","AGP13","arabinogalactan protein 13(AGP13)",828738
"609","AT5G57260","CYP71B10","cytochrome P450, family 71, subfamily B, polypeptide 10(CYP71B10)",835831
"610","AT2G39980","AT2G39980","HXXXD-type acyl-transferase family protein(AT2G39980)",818586
"611","AT2G18570","UGT72D1","UDP-Glycosyltransferase superfamily protein(AT2G18570)",816372
"612","AT3G14880","AT3G14880","transcription factor-like protein(AT3G14880)",820717
"613","AT3G57140","SDP1L","sugar-dependent 1-like protein(SDP1-LIKE)",824881
"614","AT5G17040","UGT78D4","UDP-Glycosyltransferase superfamily protein(AT5G17040)",831567
"615","AT2G28140","AT2G28140","enabled-like protein (DUF1635)(AT2G28140)",817360
"616","AT2G38060","ANTR3","phosphate transporter 4;2(PHT4;2)",818384
"617","AT3G03230","AT3G03230","alpha/beta-Hydrolases superfamily protein(AT3G03230)",821322
"618","AT4G23070","ATRBL7","RHOMBOID-like protein 7(RBL7)",828406
"619","AT4G14695","MPC2","Uncharacterized protein family (UPF0041)(AT4G14695)",827120
"620","AT5G54050","AT5G54050","Cysteine/Histidine-rich C1 domain family protein(AT5G54050)",835488
"621","AT2G02620","AT2G02620","Cysteine/Histidine-rich C1 domain family protein(AT2G02620)",814791
"622","AT2G20562","AT2G20562","taximin(AT2G20562)",5007888
"623","AT5G17390","AT5G17390","Adenine nucleotide alpha hydrolases-like superfamily protein(AT5G17390)",831605
"624","AT1G10385","EXO84A","Vps51/Vps67 family (components of vesicular transport) protein(AT1G10385)",837578
"625","AT1G18410","AT1G18410","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G18410)",838422
"626","AT2G44110","MLO15","Seven transmembrane MLO family protein(MLO15)",819017
"627","AT4G18920","AT4G18920","histone acetyltransferase (DUF1264)(AT4G18920)",827627
"628","AT3G23060","AT3G23060","RING/U-box superfamily protein(AT3G23060)",821880
"629","AT3G61920","AT3G61920","UvrABC system protein C(AT3G61920)",825365
"630","AT2G37670","AT2G37670","Transducin/WD40 repeat-like superfamily protein(AT2G37670)",818344
"631","AT4G01630","EXPA17","expansin A17(EXPA17)",827983
"632","AT5G14330","AT5G14330","transmembrane protein(AT5G14330)",831283
"633","AT1G65340","CYP96A3","cytochrome P450, family 96, subfamily A, polypeptide 3(CYP96A3)",842842
"634","AT2G40250","AT2G40250","SGNH hydrolase-type esterase superfamily protein(AT2G40250)",818617
"635","AT1G53130","GRI","Stigma-specific Stig1 family protein(GRI)",841747
"636","AT5G24915","AT5G24915","hypothetical protein(AT5G24915)",3770719
"637","AT5G59370","ACT4","actin 4(ACT4)",836056
"638","AT3G05860","AT3G05860","MADS-box transcription factor family protein(AT3G05860)",819755
"639","AT5G25180","CYP71B14","cytochrome P450, family 71, subfamily B, polypeptide 14(CYP71B14)",832589
"640","AT5G07200","GA20OX3","gibberellin 20-oxidase 3(GA20OX3)",830611
"641","AT5G54070","HSFA9","heat shock transcription factor A9(HSFA9)",835493
"642","AT2G03520","UPS4","ureide permease 4(UPS4)",814881
