"","gene","symbol","Description","Entrez"
"582","AT2G23450","WAKL14","Protein kinase superfamily protein(AT2G23450)",816877
"583","AT5G09930","ABCF2","ABC transporter family protein(ABCF2)",830854
"584","AT5G64130","AT5G64130","cAMP-regulated phosphoprotein 19-related protein(AT5G64130)",836534
"585","AT1G66725","MIR163","ncRNA(MIR163)",3767649
"586","AT1G10140","AT1G10140","Uncharacterized conserved protein UCP031279(AT1G10140)",837551
"587","AT2G43920","HOL2","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(HOL2)",818996
"588","AT1G25390","AT1G25390","Protein kinase superfamily protein(AT1G25390)",839125
"589","AT5G64410","OPT4","oligopeptide transporter 4(OPT4)",836562
"590","AT1G72070","AT1G72070","Chaperone DnaJ-domain superfamily protein(AT1G72070)",843538
"591","AT4G25690","AT4G25690","stress response NST1-like protein(AT4G25690)",828674
"592","AT1G43675","AT1G43675","hypothetical protein(AT1G43675)",3767309
"593","AT2G38290","AMT2","ammonium transporter 2(AMT2)",818409
"594","AT1G53430","AT1G53430","Leucine-rich repeat transmembrane protein kinase(AT1G53430)",841778
"595","AT5G44290","AT5G44290","Protein kinase superfamily protein(AT5G44290)",834452
"596","AT5G54730","ATG18F","autophagy 18 F-like protein(G18F)",835562
"597","AT1G18200","RABA6B","Rab GTPase-like A1I protein(RABA6b)",838399
"598","AT3G10740","ASD1","alpha-L-arabinofuranosidase 1(ASD1)",820243
"599","AT4G13030","AT4G13030","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G13030)",826917
"600","AT3G26500","PIRL2","plant intracellular ras group-related LRR 2(PIRL2)",822257
"601","AT4G19420","PAE8","Pectinacetylesterase family protein(AT4G19420)",827683
"602","AT5G18630","AT5G18630","alpha/beta-Hydrolases superfamily protein(AT5G18630)",831981
"603","AT5G27350","SFP1","Major facilitator superfamily protein(SFP1)",832794
"604","AT2G30440","TPP1","thylakoid processing peptide(TPP)",817595
"605","AT5G61560","PUB51","U-box domain-containing protein kinase family protein(AT5G61560)",836277
"606","AT3G19553","AT3G19553","Amino acid permease family protein(PUT5)",821492
"607","AT3G17410","AT3G17410","Protein kinase superfamily protein(AT3G17410)",821005
"608","AT5G11650","AT5G11650","alpha/beta-Hydrolases superfamily protein(AT5G11650)",831037
"609","AT1G71040","LPR2","Cupredoxin superfamily protein(LPR2)",843444
"610","AT4G34135","UGT73B2","UDP-glucosyltransferase 73B2(UGT73B2)",829560
"611","AT4G31170","AT4G31170","Protein kinase superfamily protein(AT4G31170)",829245
"612","AT5G58350","WNK4","with no lysine (K) kinase 4(WNK4)",835947
"613","AT1G03370","AT1G03370","C2 calcium/lipid-binding and GRAM domain containing protein(AT1G03370)",839519
"614","AT4G04960","LECRK71","Concanavalin A-like lectin protein kinase family protein(AT4G04960)",825837
"615","AT5G39520","AT5G39520","hypothetical protein (DUF1997)(AT5G39520)",833948
"616","AT1G22930","AT1G22930","T-complex protein 11(AT1G22930)",838900
"617","AT4G30490","AT4G30490","AFG1-like ATPase family protein(AT4G30490)",829172
"618","AT2G36690","AT2G36690","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT2G36690)",818241
"619","AT3G51400","AT3G51400","hypothetical protein (DUF241)(AT3G51400)",824303
"620","AT1G18270","AT1G18270","ketose-bisphosphate aldolase class-II family protein(AT1G18270)",838407
"621","AT2G40420","AT2G40420","Transmembrane amino acid transporter family protein(AT2G40420)",818635
"622","AT5G25910","AtRLP52","receptor like protein 52(RLP52)",832660
"623","AT5G66160","RMR1","receptor homology region transmembrane domain ring H2 motif protein 1(RMR1)",836748
"624","AT1G80570","FBL14","RNI-like superfamily protein(AT1G80570)",844396
"625","AT4G03460","AT4G03460","Ankyrin repeat family protein(AT4G03460)",827916
"626","AT1G12990","AT1G12990","beta-1,4-N-acetylglucosaminyltransferase family protein(AT1G12990)",837857
"627","AT2G02970","APY6","GDA1/CD39 nucleoside phosphatase family protein(AT2G02970)",814826
"628","AT2G42620","MAX2","RNI-like superfamily protein(MAX2)",818862
"629","AT4G13310","CYP71A20","cytochrome P450, family 71, subfamily A, polypeptide 20(CYP71A20)",826961
"630","AT5G09440","EXL4","EXORDIUM like 4(EXL4)",830803
"631","AT2G17430","MLO7","Seven transmembrane MLO family protein(MLO7)",816249
"632","AT1G73300","SCPL2","serine carboxypeptidase-like 2(scpl2)",843664
"633","AT4G23270","CRK19","cysteine-rich RLK (RECEPTOR-like protein kinase) 19(CRK19)",828426
"634","AT5G25265","AT5G25265","Hyp O-arabinosyltransferase-like protein(AT5G25265)",832598
"635","AT2G47730","GSTF8","glutathione S-transferase phi 8(GSTF8)",819386
"636","AT2G38410","AT2G38410","ENTH/VHS/GAT family protein(AT2G38410)",818422
"637","AT5G49690","UGT91C1","UDP-Glycosyltransferase superfamily protein(AT5G49690)",835032
"638","AT3G02040","GDPD1","senescence-related gene 3(SRG3)",821175
"639","AT1G25560","TEM1","AP2/B3 transcription factor family protein(TEM1)",839143
"640","AT1G07570","APK1A","Protein kinase superfamily protein(APK1A)",837271
"641","AT1G13260","RAV1","related to ABI3/VP1 1(RAV1)",837886
"642","AT1G50040","AT1G50040","formin-like protein, putative (DUF1005)(AT1G50040)",841428
"643","AT4G37220","AT4G37220","Cold acclimation protein WCOR413 family(AT4G37220)",829876
"644","AT2G43400","ETFQO","electron-transfer flavoprotein:ubiquinone oxidoreductase(ETFQO)",818941
"645","AT1G26670","VTI12","Vesicle transport v-SNARE family protein(VTI1B)",839208
"646","AT3G27090","AT3G27090","DCD (Development and Cell Death) domain protein(AT3G27090)",822327
"647","AT1G06700","PTI11","Protein kinase superfamily protein(AT1G06700)",837180
"648","AT1G12010","AT1G12010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G12010)",837753
"649","AT5G49448","CPuORF4",NA,NA
"650","AT2G31350","GLX2-5","glyoxalase 2-5(GLX2-5)",817693
"651","AT5G22000","RHF2A","RING-H2 group F2A(RHF2A)",832260
"652","AT5G62570","CBP60A","Calmodulin binding protein-like protein(AT5G62570)",836377
"653","AT1G09430","ACLA-3","ATP-citrate lyase A-3(ACLA-3)",837466
"654","AT5G54080","HGO","homogentisate 1,2-dioxygenase(HGO)",835494
"655","AT3G02170","LNG2","longifolia2(LNG2)",821279
"656","AT1G35350","PHO1-H8","EXS (ERD1/XPR1/SYG1) family protein(AT1G35350)",840424
"657","AT5G03380","AT5G03380","Heavy metal transport/detoxification superfamily protein(AT5G03380)",831854
"658","AT1G60140","TPS10","trehalose phosphate synthase(TPS10)",842309
"659","AT5G27920","AT5G27920","F-box family protein(AT5G27920)",832858
"660","AT5G35926","AT5G35926","Protein with RNI-like/FBD-like domain(AT5G35926)",3771311
"661","AT5G46250","LARP6A","RNA-binding protein(LARP6a)",834667
"662","AT1G66760","AT1G66760","MATE efflux family protein(AT1G66760)",842994
"663","AT3G13450","DIN4","Transketolase family protein(DIN4)",820547
"664","AT5G57887","AT5G57887","transmembrane protein(AT5G57887)",835899
"665","AT1G18620","AT1G18620","LONGIFOLIA protein(TRM3)",838443
"666","AT1G21680","AT1G21680","DPP6 N-terminal domain-like protein(AT1G21680)",838770
"667","AT1G03090","MCCA","methylcrotonyl-CoA carboxylase alpha chain(MCCA)",838362
"668","AT1G58030","CAT2","cationic amino acid transporter 2(CAT2)",842170
"669","AT5G49360","BXL1","beta-xylosidase 1(BXL1)",834996
"670","AT2G42900","AT2G42900","Plant basic secretory protein (BSP) family protein(AT2G42900)",818891
"671","AT5G64570","BXL4","beta-D-xylosidase 4(XYL4)",836578
"672","AT4G18210","PUP10","purine permease 10(PUP10)",827546
"673","AT4G16690","PPD","methyl esterase 16(MES16)",827371
"674","AT5G61228","CPuORF15",NA,NA
"675","AT1G01490","AT1G01490","Heavy metal transport/detoxification superfamily protein(AT1G01490)",839440
"676","AT1G72450","TIFY11B","jasmonate-zim-domain protein 6(JAZ6)",843577
"677","AT1G14890","AT1G14890","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT1G14890)",838054
"678","AT4G37330","CYP81D4","cytochrome P450, family 81, subfamily D, polypeptide 4(CYP81D4)",829888
"679","AT3G10985","SAG20","senescence associated gene 20(SAG20)",2745879
"680","AT1G62510","AT1G62510","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G62510)",842548
"681","AT5G41080","GDPD2","PLC-like phosphodiesterases superfamily protein(GDPD2)",834110
"682","AT1G34300","AT1G34300","lectin protein kinase family protein(AT1G34300)",840330
"683","AT4G36670","PLT6","Major facilitator superfamily protein(PMT6)",829820
"684","AT1G29970","RPL18AA","60S ribosomal protein L18A-1(RPL18AA)",839876
"685","AT1G78290","SRK2C","Protein kinase superfamily protein(SNRK2-8)",844164
"686","AT5G53970","AT5G53970","Tyrosine transaminase family protein(TAT7)",835480
"687","AT1G10070","BCAT2","branched-chain amino acid transaminase 2(BCAT-2)",837543
"688","AT5G49440","AT5G49440","hypothetical protein(AT5G49440)",835004
"689","AT4G38470","AT4G38470","ACT-like protein tyrosine kinase family protein(STY46)",830003
"690","AT5G57655","XYLA","xylose isomerase family protein(AT5G57655)",835871
"691","AT1G63180","UGE3","UDP-D-glucose/UDP-D-galactose 4-epimerase 3(UGE3)",842622
"692","AT1G71980","RMR2","Protease-associated (PA) RING/U-box zinc finger family protein(AT1G71980)",843529
"693","AT2G36320","SAP4","A20/AN1-like zinc finger family protein(AT2G36320)",818205
"694","AT1G15380","AT1G15380","Lactoylglutathione lyase / glyoxalase I family protein(GLYI4)",838107
"695","AT5G63620","AT5G63620","GroES-like zinc-binding alcohol dehydrogenase family protein(AT5G63620)",836482
"696","AT3G52240","AT3G52240","transcriptional regulator ATRX(AT3G52240)",824389
"697","AT5G24230","AT5G24230","Lipase class 3-related protein(AT5G24230)",832490
"698","AT5G18490","AT5G18490","vacuolar sorting-associated protein (DUF946)(AT5G18490)",831967
"699","AT1G03610","AT1G03610","plant/protein (DUF789)(AT1G03610)",838961
"700","AT5G44572","AT5G44572","transmembrane protein(AT5G44572)",5008298
"701","AT1G64170","CHX16","cation/H+ exchanger 16(CHX16)",842721
"702","AT3G60130","BGLU16","beta glucosidase 16(BGLU16)",825183
"703","AT5G03360","AT5G03360","cysteine/histidine-rich C1 domain protein(AT5G03360)",831864
"704","AT1G27020","AT1G27020","plant/protein(AT1G27020)",839591
"705","AT3G44300","NIT2","nitrilase 2(NIT2)",823555
"706","AT5G42250","AT5G42250","Zinc-binding alcohol dehydrogenase family protein(AT5G42250)",834230
"707","AT5G51780","BHLH36","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT5G51780)",835252
"708","AT4G20820","AT4G20820","FAD-binding Berberine family protein(AT4G20820)",827830
"709","AT1G75540","BBX21","salt tolerance homolog2(BBX21)",843890
"710","AT2G23100","AT2G23100","Cysteine/Histidine-rich C1 domain family protein(AT2G23100)",816842
"711","AT1G33813","AT1G33813","hypothetical protein(AT1G33813)",3766903
"712","AT2G35730","AT2G35730","Heavy metal transport/detoxification superfamily protein(AT2G35730)",818143
"713","AT2G44010","AT2G44010","hypothetical protein(AT2G44010)",819006
"714","AT4G32870","AT4G32870","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT4G32870)",829423
"715","AT5G43570","AT5G43570","Serine protease inhibitor, potato inhibitor I-type family protein(AT5G43570)",834377
"716","AT2G41850","ADPG2","polygalacturonase ADPG2-like protein(PGAZAT)",818785
"717","AT5G63250","AT5G63250","Carbohydrate-binding X8 domain superfamily protein(AT5G63250)",836445
"718","AT5G23700","AT5G23700","coiled-coil protein(AT5G23700)",832435
"719","AT1G66040","ORTH4","Zinc finger (C3HC4-type RING finger) family protein(VIM4)",842917
"720","AT4G21120","CAT1","amino acid transporter 1(AAT1)",827860
"721","AT3G18950","AT3G18950","Transducin/WD40 repeat-like superfamily protein(AT3G18950)",821427
"722","AT3G57480","SAP13","zinc finger (C2H2 type, AN1-like) family protein(AT3G57480)",824915
"723","AT2G25600","AKT6","Shaker pollen inward K+ channel(SPIK)",817099
"724","AT4G25110","AMC2","metacaspase 2(MC2)",828614
"725","AT2G41490","GPT","UDP-glcnac-adolichol phosphate glcnac-1-p-transferase(GPT)",818747
"726","AT5G03180","AT5G03180","RING/U-box superfamily protein(AT5G03180)",831897
"727","AT5G48530","AT5G48530","hypothetical protein(AT5G48530)",834909
"728","AT1G29760","AT1G29760","Putative adipose-regulatory protein (Seipin)(AT1G29760)",839854
"729","AT4G23260","CRK18","cysteine-rich RLK (RECEPTOR-like protein kinase) 18(CRK18)",828425
"730","AT4G23210","CRK13","cysteine-rich RLK (RECEPTOR-like protein kinase) 13(CRK13)",828420
"731","AT5G48430","AT5G48430","Eukaryotic aspartyl protease family protein(AT5G48430)",834898
"732","AT1G21410","SKP2A","F-box/RNI-like superfamily protein(SKP2A)",838740
"733","AT4G07820","AT4G07820","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G07820)",826263
"734","AT1G70520","CRK2","cysteine-rich RLK (RECEPTOR-like protein kinase) 2(CRK2)",843389
"735","AT4G13110","AT4G13110","BSD domain-containing protein(AT4G13110)",826925
"736","AT1G07650","AT1G07650","Leucine-rich repeat transmembrane protein kinase(AT1G07650)",837278
"737","AT1G78660","GGH1","gamma-glutamyl hydrolase 1(GGH1)",844202
"738","AT2G38020","VCL1","vacuoleless1 (VCL1)(VCL1)",818380
"739","AT2G19710","AT2G19710","Regulator of Vps4 activity in the MVB pathway protein(AT2G19710)",816490
"740","AT5G11920","CWINV6","6-&1-fructan exohydrolase(cwINV6)",831065
"741","AT2G02800","APK2B","protein kinase 2B(APK2B)",814810
"742","AT2G32250","FRS2","FAR1-related sequence 2(FRS2)",817785
"743","AT5G18170","GDH1","glutamate dehydrogenase 1(GDH1)",831935
"744","AT4G27470","RMA3","RING membrane-anchor 3(RMA3)",828856
"745","AT5G01800","AT5G01800","saposin B domain-containing protein(AT5G01800)",831924
"746","AT1G59580","MPK2","mitogen-activated protein kinase homolog 2(MPK2)",842248
"747","AT1G71697","CK1","choline kinase 1(CK1)",843500
"748","AT4G20860","AT4G20860","FAD-binding Berberine family protein(AT4G20860)",827834
"749","AT3G20410","CPK9","calmodulin-domain protein kinase 9(CPK9)",821586
"750","AT4G15610","AT4G15610","Uncharacterized protein family (UPF0497)(AT4G15610)",827238
"751","AT3G56310","AGAL3","Melibiase family protein(AT3G56310)",824798
"752","AT5G35200","AT5G35200","ENTH/ANTH/VHS superfamily protein(AT5G35200)",833474
"753","AT5G01100","AT5G01100","O-fucosyltransferase family protein(FRB1)",831831
"754","AT2G27660","AT2G27660","Cysteine/Histidine-rich C1 domain family protein(AT2G27660)",817312
"755","AT5G05600","AT5G05600","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G05600)",830443
"756","AT3G25950","AT3G25950","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein(AT3G25950)",822192
"757","AT3G29060","PHO1-H9","EXS (ERD1/XPR1/SYG1) family protein(AT3G29060)",822550
"758","AT3G01290","HIR3","SPFH/Band 7/PHB domain-containing membrane-associated protein family(HIR2)",821309
"759","AT5G44417","AT5G44417","miscRNA(AT5G44417)",3771429
"760","AT1G30720","AT1G30720","FAD-binding Berberine family protein(AT1G30720)",839952
"761","AT4G32220","AT4G32220","hypothetical protein(AT4G32220)",3770572
"762","AT2G39518","AT2G39518","Uncharacterized protein family (UPF0497)(AT2G39518)",5007945
"763","AT5G46060","AT5G46060","spastin, putative (Protein of unknown function, DUF599)(AT5G46060)",834647
"764","AT1G10690","AT1G10690","cyclin-dependent kinase inhibitor(AT1G10690)",837612
"765","AT1G06060","AT1G06060","LisH and RanBPM domains containing protein(AT1G06060)",837115
"766","AT1G66920","AT1G66920","Protein kinase superfamily protein(AT1G66920)",843010
"767","AT2G19190","SIRK","FLG22-induced receptor-like kinase 1(FRK1)",816436
"768","AT4G11170","AT4G11170","Disease resistance protein (TIR-NBS-LRR class) family(AT4G11170)",826718
"769","AT1G36622","AT1G36622","transmembrane protein(AT1G36622)",5007772
"770","AT3G13430","AT3G13430","RING/U-box superfamily protein(AT3G13430)",820543
"771","AT5G46350","WRKY8","WRKY DNA-binding protein 8(WRKY8)",834678
"772","AT1G18390","AT1G18390","Serine/Threonine kinase family catalytic domain protein(AT1G18390)",838420
"773","AT3G54620","BZIP25","basic leucine zipper 25(BZIP25)",824627
"774","AT1G31820","AT1G31820","Amino acid permease family protein(PUT1)",840072
"775","AT5G14420","RGLG2","RING domain ligase2(RGLG2)",831293
"776","AT1G72900","AT1G72900","Toll-Interleukin-Resistance (TIR) domain-containing protein(AT1G72900)",843621
"777","AT2G46500","PI4KG4","phosphoinositide 4-kinase gamma 4(PI4K GAMMA 4)",819260
"778","AT5G51070","CLPD","Clp ATPase(ERD1)",835180
"779","AT2G31945","AT2G31945","transmembrane protein(AT2G31945)",817753
"780","AT5G43580","AT5G43580","Serine protease inhibitor, potato inhibitor I-type family protein(UPI)",834378
"781","AT1G80160","AT1G80160","Lactoylglutathione lyase / glyoxalase I family protein(GLYI7)",844356
"782","AT5G14180","LIP2","Myzus persicae-induced lipase 1(MPL1)",831268
"783","AT3G46690","UGT76E4","UDP-Glycosyltransferase superfamily protein(AT3G46690)",823822
"784","AT5G63450","CYP94B1","cytochrome P450, family 94, subfamily B, polypeptide 1(CYP94B1)",836464
"785","AT1G19530","AT1G19530","DNA polymerase epsilon catalytic subunit A(AT1G19530)",838540
"786","AT3G04070","anac047","NAC domain containing protein 47(NAC047)",819562
"787","AT2G40000","HSPRO2","ortholog of sugar beet HS1 PRO-1 2(HSPRO2)",818588
"788","AT3G24100","AT3G24100","Uncharacterized protein family SERF(AT3G24100)",821996
"789","AT3G11930","AT3G11930","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G11930)",820366
"790","AT1G08630","THA1","threonine aldolase 1(THA1)",837385
"791","AT3G20340","AT3G20340","protein expression protein(AT3G20340)",821578
"792","AT2G41160","AT2G41160","Ubiquitin-associated (UBA) protein(AT2G41160)",818715
"793","AT3G05937","AT3G05937","hypothetical protein(AT3G05937)",2745871
"794","AT4G19700","BOI","SBP (S-ribonuclease binding protein) family protein(RING)",827714
"795","AT4G36900","RAP2-10","related to AP2 10(RAP2.10)",829843
"796","AT5G03552","MIR822A","ncRNA(MIR822)",6241231
"797","AT1G28190","AT1G28190","hypothetical protein(AT1G28190)",839713
"798","AT2G23810","TET8","tetraspanin8(TET8)",816913
"799","AT5G04340","ZAT6","6(ZAT6)",830313
"800","AT2G44383","AT2G44383","miscRNA(AT2G44383)",7922394
"801","AT1G25400","AT1G25400","transmembrane protein(AT1G25400)",839126
"802","AT3G06490","MYB108","myb domain protein 108(MYB108)",819827
"803","AT4G01870","AT4G01870","tolB protein-like protein(AT4G01870)",828228
"804","AT1G59710","AT1G59710","actin cross-linking protein (DUF569)(AT1G59710)",842262
"805","AT1G47128","RD21A","Granulin repeat cysteine protease family protein(RD21A)",841122
"806","AT4G32040","KNAT5","homeobox protein knotted-1-like 5(KNAT5)",829335
"807","AT1G15385","AT1G15385","cotton fiber protein(AT1G15385)",838108
"808","AT4G27020","AT4G27020","inositol-1,4,5-trisphosphate 5-phosphatase(AT4G27020)",828810
"809","AT5G04830","AT5G04830","Nuclear transport factor 2 (NTF2) family protein(AT5G04830)",830362
"810","AT3G15430","AT3G15430","Regulator of chromosome condensation (RCC1) family protein(AT3G15430)",820782
"811","AT4G27540","PRA1H","prenylated RAB acceptor 1.H(PRA1.H)",828863
"812","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)(AT4G32480)",829383
"813","AT1G75490","DREB2D","Integrase-type DNA-binding superfamily protein(AT1G75490)",843885
"814","AT4G20362","AT4G20362","ncRNA(AT4G20362)",5008149
"815","AT3G15510","ATNAC2","NAC domain containing protein 2(NAC2)",820790
"816","AT4G26288","AT4G26288","hypothetical protein(AT4G26288)",5008166
"817","AT3G24500","MBF1C","multiprotein bridging factor 1C(MBF1C)",822041
"818","AT4G02370","AT4G02370","pectinesterase (Protein of unknown function, DUF538)(AT4G02370)",828057
"819","AT2G42040","AT2G42040","WRC protein(AT2G42040)",818804
"820","AT1G14400","UBC1","ubiquitin carrier protein 1(UBC1)",838002
"821","AT3G62650","AT3G62650","hypothetical protein(AT3G62650)",825439
"822","AT3G20830","UCNL","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein(UCNL)",821631
"823","AT3G45638","AT3G45638","ncRNA(AT3G45638)",5008069
"824","AT5G59960","AT5G59960","K-stimulated pyrophosphate-energized sodium pump protein(AT5G59960)",836118
"825","AT5G64572","AT5G64572","ncRNA(AT5G64572)",5008331
"826","AT4G15260","AT4G15260","UDP-Glycosyltransferase superfamily protein(AT4G15260)",827192
"827","AT5G01600","FER1","ferretin 1(FER1)",831720
"828","AT5G47560","TDT","tonoplast dicarboxylate transporter(TDT)",834806
"829","AT1G55510","BCDH","branched-chain alpha-keto acid decarboxylase E1 beta subunit(BCDH BETA1)",841998
"830","AT1G06570","PDS1","4-hydroxyphenylpyruvate dioxygenase(PDS1)",837168
"831","AT2G05380","GRP3S","glycine-rich protein 3 short isoform(GRP3S)",815086
"832","AT4G01720","WRKY47","WRKY family transcription factor(WRKY47)",828001
"833","AT5G43590","PLP4","Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein(AT5G43590)",834379
"834","AT2G28110","IRX7","Exostosin family protein(FRA8)",817357
"835","AT4G34030","MCCB","3-methylcrotonyl-CoA carboxylase(MCCB)",829549
"836","AT1G76410","ATL8","RING/U-box superfamily protein(ATL8)",843974
"837","AT1G51820","AT1G51820","Leucine-rich repeat protein kinase family protein(AT1G51820)",841609
"838","AT5G26740","AT5G26740","organic solute transporter ostalpha protein (DUF300)(AT5G26740)",832714
"839","AT2G14170","ALDH6B2","aldehyde dehydrogenase 6B2(ALDH6B2)",815903
"840","AT5G44585","AT5G44585","hypothetical protein(AT5G44585)",6241037
"841","AT4G35750","AT4G35750","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein(AT4G35750)",829728
"842","AT5G16370","AAE5","acyl activating enzyme 5(AAE5)",831498
"843","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein(AT1G21920)",838794
"844","AT3G48390","AT3G48390","MA3 domain-containing protein(AT3G48390)",823997
"845","AT2G18090","AT2G18090","PHD finger family protein / SWIB complex BAF60b domain-containing protein / GYF domain-containing protein(AT2G18090)",816321
"846","AT4G27100","AT4G27100","Ypt/Rab-GAP domain of gyp1p superfamily protein(AT4G27100)",828818
"847","AT1G19110","AT1G19110","inter-alpha-trypsin inhibitor heavy chain-like protein(AT1G19110)",838494
"848","AT3G59350","PTI13","Protein kinase superfamily protein(AT3G59350)",825104
"849","AT5G46170","AT5G46170","F-box family protein(AT5G46170)",834659
"850","AT1G09460","AT1G09460","Carbohydrate-binding X8 domain superfamily protein(AT1G09460)",837469
"851","AT5G59590","UGT76E2","UDP-glucosyl transferase 76E2(UGT76E2)",836078
"852","AT2G34070","TBL37","TRICHOME BIREFRINGENCE-LIKE 37(TBL37)",817968
"853","AT3G16850","AT3G16850","Pectin lyase-like superfamily protein(AT3G16850)",820938
"854","AT2G29740","UGT71C2","UDP-glucosyl transferase 71C2(UGT71C2)",817524
"855","AT2G02180","TOM3","tobamovirus multiplication protein 3(TOM3)",814749
"856","AT5G61820","AT5G61820","stress up-regulated Nod 19 protein(AT5G61820)",836304
"857","AT3G50570","AT3G50570","hydroxyproline-rich glycoprotein family protein(AT3G50570)",824221
"858","AT3G26520","TIP1-2","tonoplast intrinsic protein 2(TIP2)",822259
"859","AT4G35100","PIP2-7","plasma membrane intrinsic protein 3(PIP3)",829662
"860","AT4G02050","STP7","sugar transporter protein 7(STP7)",828154
"861","AT2G42280","BHLH130","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(FBH4)",818829
"862","AT2G44500","AT2G44500","O-fucosyltransferase family protein(AT2G44500)",819057
"863","AT1G53570","MAP3KA","mitogen-activated protein kinase kinase kinase 3(MAP3KA)",841792
"864","AT4G20260","PCAP1","plasma-membrane associated cation-binding protein 1(PCAP1)",827773
"865","AT4G27730","OPT6","oligopeptide transporter 1(OPT6)",828887
"866","AT1G22500","ATL15","RING/U-box superfamily protein(ATL15)",838856
"867","AT1G75750","GASA1","GAST1 protein homolog 1(GASA1)",843908
"868","AT5G08350","AT5G08350","GRAM domain-containing protein / ABA-responsive protein-like protein(AT5G08350)",830733
"869","AT1G01620","PIP1-3","plasma membrane intrinsic protein 1C(PIP1C)",839235
"870","AT3G30775","POX1","Methylenetetrahydrofolate reductase family protein(ERD5)",822833
"871","AT4G19140","AT4G19140","exopolysaccharide production negative regulator(AT4G19140)",827652
"872","AT2G45210","SAUR36","SAUR-like auxin-responsive protein family(SAUR36)",819129
"873","AT3G14990","DJ1A","Class I glutamine amidotransferase-like superfamily protein(DJ1A)",820728
"874","AT2G17550","AT2G17550","RB1-inducible coiled-coil protein(TRM26)",816262
"875","AT4G33150","LKR/SDH","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme(AT4G33150)",829452
"876","AT1G15670","AT1G15670","Galactose oxidase/kelch repeat superfamily protein(AT1G15670)",838136
"877","AT3G30390","AT3G30390","Transmembrane amino acid transporter family protein(AT3G30390)",822740
"878","AT1G30130","AT1G30130","DUF1365 family protein(AT1G30130)",839892
"879","AT4G32070","Phox4","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein(Phox4)",829338
"880","AT3G49780","PSK3","phytosulfokine 4 precursor(PSK4)",824140
"881","AT5G05140","MED26B","Transcription elongation factor (TFIIS) family protein(AT5G05140)",830396
"882","AT5G06700","TBR","trichome birefringence-like protein (DUF828)(AT5G06700)",830559
"883","AT1G78830","AT1G78830","Curculin-like (mannose-binding) lectin family protein(AT1G78830)",844220
"884","AT5G17640","AT5G17640","nuclear factor 1 A-type protein (DUF1005)(ASG1)",831630
"885","AT1G66540","AT1G66540","Cytochrome P450 superfamily protein(AT1G66540)",842972
"886","AT1G13100","CYP71B29","cytochrome P450, family 71, subfamily B, polypeptide 29(CYP71B29)",837867
"887","AT4G25030","AT4G25030","Serine/Threonine-kinase(AT4G25030)",828606
"888","AT5G07370","IPK2A","inositol polyphosphate kinase 2 alpha(IPK2a)",830628
"889","AT1G12760","AT1G12760","Zinc finger, C3HC4 type (RING finger) family protein(AT1G12760)",837832
"890","AT2G39660","BIK1","botrytis-induced kinase1(BIK1)",818549
"891","AT2G41210","PIP5K5","phosphatidylinositol- 4-phosphate 5-kinase 5(PIP5K5)",818720
"892","AT3G56000","CSLA14","cellulose synthase like A14(CSLA14)",824766
"893","AT2G35910","ATL70","RING/U-box superfamily protein(AT2G35910)",818164
"894","AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase(AT4G17070)",827415
"895","AT3G29400","ATEXO70E1","exocyst subunit exo70 family protein E1(EXO70E1)",822601
"896","AT5G64120","PER71","Peroxidase superfamily protein(AT5G64120)",836533
"897","AT1G58190","RLP9","receptor like protein 9(RLP9)",842186
"898","AT2G17440","PIRL5","plant intracellular ras group-related LRR 5(PIRL5)",816250
"899","AT2G46750","GULLO2","D-arabinono-1,4-lactone oxidase family protein(GulLO2)",819288
"900","AT4G34150","AT4G34150","Calcium-dependent lipid-binding (CaLB domain) family protein(AT4G34150)",829563
"901","AT1G56010","NAC021","NAC domain containing protein 1(NAC1)",842052
"902","AT5G46040","NPF5.3","Major facilitator superfamily protein(AT5G46040)",834645
"903","AT1G51790","AT1G51790","Leucine-rich repeat protein kinase family protein(AT1G51790)",841605
