"","gene","symbol","Description","Entrez"
"325","AT4G39330","CAD9","cinnamyl alcohol dehydrogenase 9(CAD9)",830088
"326","AT2G40480","AT2G40480","WEB family protein (DUF827)(AT2G40480)",818643
"327","AT4G25240","SKS1","SKU5 similar 1(SKS1)",828627
"328","AT1G03310","ISA2","debranching enzyme 1(DBE1)",839531
"329","AT1G58170","DIR19","Disease resistance-responsive (dirigent-like protein) family protein(AT1G58170)",842184
"330","AT4G28310","AT4G28310","microtubule-associated protein(AT4G28310)",828946
"331","AT3G43960","AT3G43960","Cysteine proteinases superfamily protein(AT3G43960)",823513
"332","AT3G52630","RPA3A","Nucleic acid-binding, OB-fold-like protein(AT3G52630)",824429
"333","AT1G09890","AT1G09890","Rhamnogalacturonate lyase family protein(AT1G09890)",837521
"334","AT5G16490","RIC4","ROP-interactive CRIB motif-containing protein 4(RIC4)",831510
"335","AT4G24670","TAR2","tryptophan aminotransferase related 2(TAR2)",828569
"336","AT2G27402","AT2G27402","plastid transcriptionally active protein(AT2G27402)",2745565
"337","AT2G44040","DAPB1","Dihydrodipicolinate reductase, bacterial/plant(AT2G44040)",819009
"338","AT1G64625","BHLH157","Serine/threonine-protein kinase WNK (With No Lysine)-like protein(AT1G64625)",844441
"339","AT4G08910","AT4G08910","homeobox protein(AT4G08910)",826469
"340","AT2G26520","AT2G26520","transmembrane protein(AT2G26520)",817193
"341","AT5G14960","E2FD","DP-E2F-like 2(DEL2)",831348
"342","AT4G14819","AT4G14819","hypothetical protein (DUF1677)(AT4G14819)",3770106
"343","AT4G16515","RGF6","root meristem growth factor(RGF6)",827350
"344","AT3G55290","AT3G55290","NAD(P)-binding Rossmann-fold superfamily protein(AT3G55290)",824695
"345","AT5G49120","AT5G49120","DUF581 family protein, putative (DUF581)(AT5G49120)",834971
"346","AT3G01260","AT3G01260","Galactose mutarotase-like superfamily protein(AT3G01260)",821171
"347","AT1G19670","CLH1","chlorophyllase 1(CLH1)",838554
"348","AT3G22410","AT3G22410","Sec14p-like phosphatidylinositol transfer family protein(AT3G22410)",821809
"349","AT1G19690","AT1G19690","NAD(P)-binding Rossmann-fold superfamily protein(AT1G19690)",838556
"350","AT4G28640","IAA11","indole-3-acetic acid inducible 11(IAA11)",828982
"351","AT1G69440","AGO7","Argonaute family protein(AGO7)",843276
"352","AT3G57860","GIG1","UV-B-insensitive 4-like protein(UVI4-LIKE)",824955
"353","AT1G31880","BRX","DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein(BRX)",840078
"354","AT3G55130","ABCG19","white-brown complex homolog 19(ABCG19)",824679
"355","AT5G07000","SOT14","sulfotransferase 2B(ST2B)",830591
"356","AT1G65150","AT1G65150","TRAF-like family protein(AT1G65150)",842822
"357","AT1G65450","AT1G65450","HXXXD-type acyl-transferase family protein(GLC)",842857
"358","AT2G30820","AT2G30820","aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit(AT2G30820)",817633
"359","AT1G26100","CYB561D","Cytochrome b561/ferric reductase transmembrane protein family(AT1G26100)",839151
"360","AT2G22000","PEP6","elicitor peptide 6 precursor(PROPEP6)",816736
"361","AT2G42800","AtRLP29","receptor like protein 29(RLP29)",818880
"362","AT3G50890","ZHD7","homeobox protein 28(HB28)",824253
"363","AT4G01900","GLB1","nitrogen regulatory P-II-like protein(GLB1)",828213
"364","AT5G50335","AT5G50335","hypothetical protein(AT5G50335)",835100
"365","AT4G02800","AT4G02800","GRIP/coiled-coil protein(AT4G02800)",828171
"366","AT5G07690","MYB29","myb domain protein 29(MYB29)",830662
"367","AT2G17620","CYCB2-1","Cyclin B2;1(CYCB2;1)",816269
"368","AT1G05835","AT1G05835","PHD finger protein(AT1G05835)",5007665
"369","AT5G55720","AT5G55720","Pectin lyase-like superfamily protein(AT5G55720)",835666
"370","AT3G44050","AT3G44050","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G44050)",823523
"371","AT3G52110","AT3G52110","interferon-activable protein(AT3G52110)",824374
"372","AT1G63100","SCL28","GRAS family transcription factor(AT1G63100)",842613
"373","AT5G66800","AT5G66800","membrane-associated kinase regulator-like protein(AT5G66800)",836813
"374","AT3G17680","AT3G17680","Kinase interacting (KIP1-like) family protein(AT3G17680)",821035
"375","AT2G20590","RTNLB17","Reticulon family protein(AT2G20590)",816582
"376","AT2G37390","NAKR2","Chloroplast-targeted copper chaperone protein(NAKR2)",818315
"377","AT2G33400","AT2G33400","FK506-binding nuclear-like protein(AT2G33400)",817904
"378","AT4G30650","AT4G30650","Low temperature and salt responsive protein family(AT4G30650)",829188
"379","AT5G13840","FZR3","FIZZY-related 3(FZR3)",831230
"380","AT1G03780","TPX2","targeting protein for XKLP2(TPX2)",839140
"381","AT5G44560","VPS2.2","SNF7 family protein(VPS2.2)",834483
"382","AT3G55760","AT3G55760","hypothetical protein(AT3G55760)",824742
"383","AT2G33620","AHL10","AT hook motif DNA-binding family protein(AT2G33620)",817928
"384","AT4G33270","CDC20-1","Transducin family protein / WD-40 repeat family protein(CDC20.1)",829463
"385","AT1G05440","AT1G05440","C-8 sterol isomerase(AT1G05440)",837045
"386","AT1G08440","ALMT2","aluminum activated malate transporter family protein(AT1G08440)",837364
"387","AT2G30370","EPFL6","allergen-like protein(CHAL)",817587
"388","AT1G11220","AT1G11220","cotton fiber, putative (DUF761)(AT1G11220)",837663
"389","AT1G32450","NPF7.3","nitrate transporter 1.5(NRT1.5)",840139
"390","AT2G28780","AT2G28780","P-hydroxybenzoic acid efflux pump subunit(AT2G28780)",817427
"391","AT5G15630","COBL4","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family(IRX6)",831417
"392","AT1G15580","IAA5","indole-3-acetic acid inducible 5(IAA5)",838128
"393","AT5G25880","NADP-ME3","NADP-malic enzyme 3(NADP-ME3)",832657
"394","AT1G02190","AT1G02190","Fatty acid hydroxylase superfamily(AT1G02190)",839541
"395","AT1G43790","TED6","tracheary element differentiation-related 6(TED6)",840976
"396","AT3G18660","GUX1","plant glycogenin-like starch initiation protein 1(PGSIP1)",821397
"397","AT3G62050","AT3G62050","Putative endonuclease or glycosyl hydrolase(AT3G62050)",825378
"398","AT1G11112","AT1G11112","hypothetical protein(AT1G11112)",6240255
"399","AT3G28455","CLE25","CLAVATA3/ESR-RELATED 25(CLE25)",822475
"400","AT1G48580","AT1G48580","nuclear localized protein(AT1G48580)",841279
"401","AT3G56270","AT3G56270","WEB family protein (DUF827)(AT3G56270)",824793
"402","AT3G27330","AT3G27330","zinc finger (C3HC4-type RING finger) family protein(AT3G27330)",822354
"403","AT1G33480","ATL58","RING/U-box superfamily protein(AT1G33480)",840242
"404","AT1G75090","AT1G75090","DNA glycosylase superfamily protein(AT1G75090)",843846
"405","AT1G76620","AT1G76620","Serine/Threonine-kinase, putative (Protein of unknown function, DUF547)(AT1G76620)",843995
"406","AT1G11850","AT1G11850","transmembrane protein(AT1G11850)",837732
"407","AT1G14700","PAP3","purple acid phosphatase 3(PAP3)",838035
"408","AT4G18290","KAT2","potassium channel KAT1-like protein(KAT2)",827555
"409","AT5G19170","AT5G19170","NEP-interacting protein, putative (DUF239)(AT5G19170)",832037
"410","AT2G22200","ERF056","Integrase-type DNA-binding superfamily protein(AT2G22200)",816754
"411","AT1G51460","ABCG13","ABC-2 type transporter family protein(ABCG13)",841571
"412","AT3G06160","REM21","AP2/B3-like transcriptional factor family protein(AT3G06160)",819790
"413","AT1G33930","AT1G33930","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G33930)",840290
"414","AT3G15270","SPL5","squamosa promoter binding protein-like 5(SPL5)",820758
"415","AT2G41480","PER25","peroxidase superfamily protein(AT2G41480)",818746
"416","AT5G53486","AT5G53486","transmembrane protein(AT5G53486)",5008306
"417","AT1G01380","ETC1","Homeodomain-like superfamily protein(ETC1)",838096
"418","AT1G51405","AT1G51405","myosin-like protein(AT1G51405)",841565
"419","AT3G01670","SEOA","sieve element occlusion protein(SEOa)",821096
"420","AT4G25150","AT4G25150","HAD superfamily, subfamily IIIB acid phosphatase(AT4G25150)",828618
"421","AT3G20440","SBE3","Alpha amylase family protein(EMB2729)",821589
"422","AT5G19600","SULTR3","sulfate transporter 3;5(SULTR3;5)",832080
"423","AT3G53650","AT3G53650","Histone superfamily protein(AT3G53650)",28719403
"424","AT5G53210","SPCH","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(SPCH)",835402
"425","AT4G09890","AT4G09890","mediator of RNA polymerase II transcription subunit, putative (DUF3511)(AT4G09890)",826579
"426","AT1G62520","AT1G62520","sulfated surface-like glycoprotein(AT1G62520)",842549
"427","AT2G40815","AT2G40815","Calcium-dependent lipid-binding (CaLB domain) family protein(AT2G40815)",7922407
"428","AT4G01730","PAT18","DHHC-type zinc finger family protein(AT4G01730)",826911
"429","AT4G29400","AT4G29400","oxidoreductase/transition metal ion-binding protein (DUF3531)(AT4G29400)",829061
"430","AT1G66430","AT1G66430","pfkB-like carbohydrate kinase family protein(AT1G66430)",842961
"431","AT1G50240","TIO","kinase family with ARM repeat domain-containing protein(FU)",841446
"432","AT1G57820","ORTH2","Zinc finger (C3HC4-type RING finger) family protein(VIM1)",842157
"433","AT3G62060","PAE6","Pectinacetylesterase family protein(AT3G62060)",825379
"434","AT3G63170","FAP1","Chalcone-flavanone isomerase family protein(FAP1)",825492
"435","AT1G78865","AT1G78865","ncRNA(AT1G78865)",10723042
"436","AT1G04425","AT1G04425","ncRNA(AT1G04425)",6240819
"437","AT2G02130","PDF2.3","low-molecular-weight cysteine-rich 68(LCR68)",814744
"438","AT4G31805","POLAR","WRKY family transcription factor(AT4G31805)",829309
"439","AT2G42840","PDF1","protodermal factor 1(PDF1)",818884
"440","AT3G61490","AT3G61490","Pectin lyase-like superfamily protein(AT3G61490)",825322
"441","AT3G07200","AT3G07200","RING/U-box superfamily protein(AT3G07200)",819908
"442","AT5G18790","AT5G18790","Ribosomal protein L33 family protein(AT5G18790)",831997
"443","AT5G39600","AT5G39600","39S ribosomal protein(AT5G39600)",833956
"444","AT3G53530","NAKR3","Chloroplast-targeted copper chaperone protein(NAKR3)",824521
"445","AT3G05600","AT3G05600","alpha/beta-Hydrolases superfamily protein(AT3G05600)",819726
"446","AT5G47630","MTACP2","mitochondrial acyl carrier protein 3(mtACP3)",834813
"447","AT1G14410","WHY1","ssDNA-binding transcriptional regulator(WHY1)",838003
"448","AT1G79640","AT1G79640","Protein kinase superfamily protein(AT1G79640)",844303
"449","AT3G53900","UPP","uracil phosphoribosyltransferase(UPP)",824557
"450","AT3G29280","AT3G29280","hypothetical protein(AT3G29280)",822585
"451","AT3G51290","AT3G51290","pyridoxal-phosphate-dependent serine hydroxymethyltransferase, putative (DUF632)(AT3G51290)",824292
"452","AT5G11550","AT5G11550","ARM repeat superfamily protein(AT5G11550)",831027
"453","AT4G29410","RPL28C","Ribosomal L28e protein family(AT4G29410)",829062
"454","AT2G25210","AT2G25210","Ribosomal protein L39 family protein(AT2G25210)",817059
"455","AT3G16080","RPL37C","Zinc-binding ribosomal protein family protein(AT3G16080)",820853
"456","AT3G02210","COBL1","COBRA-like protein 1 precursor(COBL1)",821245
"457","AT1G22780","RPS18A","Ribosomal protein S13/S18 family(PFL)",838884
"458","AT3G48930","RPS11A","Nucleic acid-binding, OB-fold-like protein(EMB1080)",824054
"459","AT4G03270","CYCD6-1","Cyclin D6;1(CYCD6;1)",828000
"460","AT3G28900","RPL34C","Ribosomal protein L34e superfamily protein(AT3G28900)",822524
"461","AT4G26230","RPL31B","Ribosomal protein L31e family protein(AT4G26230)",828729
"462","AT2G37790","AKR4C10","NAD(P)-linked oxidoreductase superfamily protein(AKR4C10)",818356
"463","AT3G49680","BCAT3","branched-chain aminotransferase 3(BCAT3)",824130
"464","AT2G21130","CYP19-2","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT2G21130)",816648
"465","AT5G36890","BGLU42","beta glucosidase 42(BGLU42)",833656
"466","AT1G53280","DJ1B","Class I glutamine amidotransferase-like superfamily protein(DJ1B)",841762
"467","AT4G00480","BHLH12","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(ATMYC1)",827965
"468","AT1G11600","CYP77B1","cytochrome P450, family 77, subfamily B, polypeptide 1(CYP77B1)",837704
"469","AT5G51750","ATSBT1.3","subtilase 1.3(SBT1.3)",835249
"470","AT1G08730","XI-C","Myosin family protein with Dil domain-containing protein(XIC)",837394
"471","AT1G69080","AT1G69080","Adenine nucleotide alpha hydrolases-like superfamily protein(AT1G69080)",843240
"472","AT3G15540","IAA19","indole-3-acetic acid inducible 19(IAA19)",820793
"473","AT2G43480","PER26","Peroxidase superfamily protein(AT2G43480)",818949
"474","AT2G28410","AT2G28410","transmembrane protein(AT2G28410)",817389
"475","AT5G20635","GG3","guanine nucleotide-binding protein subunit gamma(AGG3)",832186
"476","AT2G25130","AT2G25130","ARM repeat superfamily protein(AT2G25130)",817051
"477","AT4G39010","AtGH9B18","glycosyl hydrolase 9B18(GH9B18)",830056
"478","AT5G18740","AT5G18740","hypothetical protein (DUF3444)(AT5G18740)",831992
"479","AT3G57830","AT3G57830","Leucine-rich repeat protein kinase family protein(AT3G57830)",824952
"480","AT4G21550","VAL3","VP1/ABI3-like 3(VAL3)",828240
"481","AT2G45050","GATA2","GATA transcription factor 2(GATA2)",819112
"482","AT5G58930","AT5G58930","hypothetical protein (DUF740)(AT5G58930)",836010
"483","AT2G23950","AT2G23950","Leucine-rich repeat protein kinase family protein(AT2G23950)",816928
"484","AT3G27906","AT3G27906","hypothetical protein(AT3G27906)",3768963
"485","AT1G60630","AT1G60630","Leucine-rich repeat protein kinase family protein(AT1G60630)",842357
"486","AT1G75710","AT1G75710","C2H2-like zinc finger protein(AT1G75710)",843905
"487","AT2G32400","GLR3.7","glutamate receptor 5(GLR5)",817801
"488","AT2G36230","HISN3","Aldolase-type TIM barrel family protein(APG10)",818195
"489","AT1G51170","UNC","Protein kinase superfamily protein(UCN)",841540
"490","AT3G21420","AT3G21420","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(LBO1)",821696
"491","AT5G50150","AT5G50150","NEP-interacting protein, putative (DUF239)(AT5G50150)",835080
"492","AT3G16490","IQD26","IQ-domain 26(IQD26)",820897
"493","AT5G09790","ATXR5","TRITHORAX-RELATED PROTEIN 5(ATXR5)",830839
"494","AT1G06420","AT1G06420","DNA ligase-like protein(AT1G06420)",837153
"495","AT2G42260","PYM","uv-b-insensitive 4(UVI4)",818827
"496","AT5G01630","BRCA2B","BRCA2-like B(BRCA2B)",831710
"497","AT3G43690","AT3G43690","hypothetical protein(AT3G43690)",3769597
"498","AT4G01450","AT4G01450","nodulin MtN21 /EamA-like transporter family protein(UMAMIT30)",828176
"499","AT5G45560","EDR2L","Pleckstrin homology (PH) domain-containing protein / lipid-binding START domain-containing protein(AT5G45560)",834592
"500","AT3G05140","RBK2","ROP binding protein kinases 2(RBK2)",819676
"501","AT1G23940","AT1G23940",NA,NA
"502","AT3G55170","RPL35C","Ribosomal L29 family protein(AT3G55170)",824683
"503","AT3G29410","TPS25","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G29410)",822602
"504","AT5G12410","AT5G12410","THUMP domain-containing protein(AT5G12410)",831116
"505","AT2G07170","AT2G07170","ARM repeat superfamily protein(AT2G07170)",815286
"506","AT5G15530","BCCP2","biotin carboxyl carrier protein 2(BCCP2)",831406
"507","AT5G61880","AT5G61880","Protein Transporter, Pam16(AT5G61880)",836309
"508","AT1G08040","AT1G08040","trimethylguanosine synthase (DUF707)(AT1G08040)",837320
"509","AT1G26450","AT1G26450","Carbohydrate-binding X8 domain superfamily protein(AT1G26450)",839186
"510","AT5G57590","BIO3-BIO1","adenosylmethionine-8-amino-7-oxononanoate transaminase(BIO1)",835863
"511","AT1G20610","CYCB2-3","Cyclin B2;3(CYCB2;3)",838650
"512","AT3G48670","IDN2","XH/XS domain-containing protein(IDN2)",824027
"513","AT1G22980","AT1G22980","Grap2/cyclin-D-interacting protein(AT1G22980)",838905
"514","AT5G19875","AT5G19875","transmembrane protein(AT5G19875)",832109
"515","AT2G34470","UREG","urease accessory protein G(UREG)",818010
"516","AT4G13720","AT4G13720","Inosine triphosphate pyrophosphatase family protein(AT4G13720)",827006
"517","AT1G73630","CML26","EF hand calcium-binding protein family(AT1G73630)",843697
"518","AT3G50340","AT3G50340","hypothetical protein(AT3G50340)",824196
"519","AT2G22240","IPS2","myo-inositol-1-phosphate synthase 2(MIPS2)",816757
"520","AT4G27900","AT4G27900","CCT motif family protein(AT4G27900)",828903
"521","AT1G06360","AT1G06360","Fatty acid desaturase family protein(AT1G06360)",837147
"522","AT1G22250","AT1G22250","hypothetical protein(AT1G22250)",838830
"523","AT1G17140","ICR1","interactor of constitutive active rops 1(ICR1)",838284
"524","AT3G04290","LTL1","Li-tolerant lipase 1(LTL1)",819584
"525","AT2G24645","REM14","Transcriptional factor B3 family protein(AT2G24645)",10723071
"526","AT3G53980","AT3G53980","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT3G53980)",824565
"527","AT1G11450","AT1G11450","nodulin MtN21 /EamA-like transporter family protein(UMAMIT27)",837687
"528","AT3G56240","CCH","copper chaperone(CCH)",824790
"529","AT2G48120","PAC","pale cress protein (PAC)(PAC)",819424
"530","AT5G63180","AT5G63180","Pectin lyase-like superfamily protein(AT5G63180)",836439
"531","AT4G34900","XDH2","xanthine dehydrogenase 2(XDH2)",829642
"532","AT5G56200","AT5G56200","C2H2 type zinc finger transcription factor family(AT5G56200)",835719
"533","AT4G18440","AT4G18440","L-Aspartase-like family protein(AT4G18440)",827575
"534","AT1G57590","PAE2","Pectinacetylesterase family protein(AT1G57590)",842135
"535","AT2G28470","BGAL8","beta-galactosidase 8(BGAL8)",817395
"536","AT4G27370","VIII-B","P-loop containing nucleoside triphosphate hydrolases superfamily protein(VIIIB)",828845
"537","AT5G24750","AT5G24750","UDP-Glycosyltransferase superfamily protein(AT5G24750)",832544
"538","AT2G17442","AT2G17442","hypothetical protein(AT2G17442)",3768659
"539","AT2G36490","ROS1","demeter-like 1(DML1)",818224
"540","AT3G61950","BHLH67","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G61950)",825368
"541","AT1G15215","SHH1","SAWADEE HOMEODOMAIN protein(SHH1)",838088
"542","AT4G23000","AT4G23000","Calcineurin-like metallo-phosphoesterase superfamily protein(AT4G23000)",828399
"543","AT5G10620","AT5G10620","methyltransferase(AT5G10620)",830927
"544","AT3G13175","AT3G13175","transmembrane protein(AT3G13175)",820507
"545","AT1G15570","CYCA2-3","CYCLIN A2;3(CYCA2;3)",838127
"546","AT3G01680","SEOB","sieve element occlusion amino-terminus protein(SEOR1)",821097
"547","AT2G37460","AT2G37460","nodulin MtN21 /EamA-like transporter family protein(UMAMIT12)",818323
"548","AT5G22740","CSLA2","cellulose synthase-like A02(CSLA02)",832337
"549","AT1G61600","AT1G61600","DUF1262 family protein (DUF1262)(AT1G61600)",842456
"550","AT4G28630","ABCB23","ABC transporter of the mitochondrion 1(ABCB23)",828981
"551","AT1G45207","AT1G45207","Remorin family protein(AT1G45207)",841090
"552","AT3G62040","AT3G62040","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT3G62040)",825377
"553","AT4G01525","SADHU5-1","hypothetical protein(SADHU5-1)",828191
"554","AT5G54510","GH3.6","Auxin-responsive GH3 family protein(DFL1)",835539
"555","AT1G79500","KDSA1","Aldolase-type TIM barrel family protein(AtkdsA1)",844288
"556","AT3G45850","AT3G45850","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45850)",823728
"557","AT5G45650","AT5G45650","subtilase family protein(AT5G45650)",834605
"558","AT5G57440","GPP2","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(GS1)",835849
"559","AT2G01905","CYCJ18","cyclin J18(CYCJ18)",3768365
"560","AT5G07660","SMC6A","structural maintenance of chromosomes 6A(SMC6A)",830659
"561","AT5G60770","NRT2.4","nitrate transporter 2.4(NRT2.4)",836198
"562","AT5G46880","HDG5","homeobox-7(HB-7)",834733
"563","AT5G64700","AT5G64700","nodulin MtN21 /EamA-like transporter family protein(UMAMIT21)",836591
"564","AT3G49900","AT3G49900","Phototropic-responsive NPH3 family protein(AT3G49900)",824152
"565","AT3G23000","CIPK7","CBL-interacting protein kinase 7(CIPK7)",821874
"566","AT5G49555","AT5G49555","FAD/NAD(P)-binding oxidoreductase family protein(AT5G49555)",835017
"567","AT1G26260","BHLH76","cryptochrome-interacting basic-helix-loop-helix 5(CIB5)",839167
"568","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25(CRK25)",825868
"569","AT2G29890","VLN1","villin-like 1(VLN1)",817539
"570","AT5G06610","AT5G06610","lipase (DUF620)(AT5G06610)",830549
"571","AT5G25490","AT5G25490","Ran BP2/NZF zinc finger-like superfamily protein(AT5G25490)",832624
"572","AT3G13030","AT3G13030","hAT transposon superfamily protein(AT3G13030)",820489
"573","AT3G53100","AT3G53100","GDSL-like Lipase/Acylhydrolase superfamily protein(AT3G53100)",824476
"574","AT1G77270","AT1G77270","hypothetical protein(AT1G77270)",844063
"575","AT5G57350","AHA3","H[+]-ATPase 3(HA3)",835841
"576","AT1G78320","GSTU23","glutathione S-transferase TAU 23(GSTU23)",844167
"577","AT5G43150","AT5G43150","elongation factor(AT5G43150)",834332
"578","AT2G45600","CXE8","alpha/beta-Hydrolases superfamily protein(AT2G45600)",819168
"579","AT4G27240","AT4G27240","zinc finger (C2H2 type) family protein(AT4G27240)",828832
"580","AT5G66005","AT5G66005","Expressed protein(AT5G66005)",2746218
"581","AT3G28080","AT3G28080","nodulin MtN21 /EamA-like transporter family protein(UMAMIT47)",822432
"582","AT5G64860","DPE1","disproportionating enzyme(DPE1)",836609
"583","AT5G37072","AT5G37072","miscRNA(AT5G37072)",28721221
"584","AT1G29270","AT1G29270","transcription factor bHLH35-like protein(AT1G29270)",839801
"585","AT1G80080","TMM","Leucine-rich repeat (LRR) family protein(TMM)",844348
"586","AT1G53520","FAP3","Chalcone-flavanone isomerase family protein(FAP3)",841787
"587","AT5G46690","BHLH71","beta HLH protein 71(bHLH071)",834712
"588","AT2G37100","AT2G37100","protamine P1 family protein(AT2G37100)",818286
"589","AT4G28220","NDB1","NAD(P)H dehydrogenase B1(NDB1)",828937
"590","AT2G15090","KCS8","3-ketoacyl-CoA synthase 8(KCS8)",815998
"591","AT3G28290","AT14A","transmembrane protein, putative (DUF677)(AT14A)",822455
"592","AT4G20430","AT4G20430","Subtilase family protein(AT4G20430)",827791
"593","AT5G48360","FH9","Actin-binding FH2 (formin homology 2) family protein(AT5G48360)",834889
"594","AT5G61570","AT5G61570","Protein kinase superfamily protein(AT5G61570)",836278
"595","AT1G44760","AT1G44760","Adenine nucleotide alpha hydrolases-like superfamily protein(AT1G44760)",841040
"596","AT1G70550","AT1G70550","NEP-interacting protein, putative (DUF239)(AT1G70550)",843392
"597","AT2G27720","RPP2A","60S acidic ribosomal protein family(AT2G27720)",817318
"598","AT3G59540","RPL38B","Ribosomal L38e protein family(AT3G59540)",825123
"599","AT5G47700","RPP1C","60S acidic ribosomal protein family(AT5G47700)",834821
"600","AT5G02450","RPL36C","Ribosomal protein L36e family protein(AT5G02450)",831907
"601","AT3G53740","RPL36B","Ribosomal protein L36e family protein(AT3G53740)",824541
"602","AT4G21770","AT4G21770","Pseudouridine synthase family protein(AT4G21770)",828265
"603","AT3G02820","AT3G02820","zinc knuckle (CCHC-type) family protein(AT3G02820)",821018
"604","AT5G26800","AT5G26800","xaa-pro aminopeptidase P(AT5G26800)",832738
"605","AT1G23080","PIN7","Auxin efflux carrier family protein(PIN7)",838916
"606","AT5G28290","NEK3","NIMA-related kinase 3(NEK3)",832912
"607","AT1G77590","LACS9","long chain acyl-CoA synthetase 9(LACS9)",844094
"608","AT2G22670","IAA8","indoleacetic acid-induced protein 8(IAA8)",816798
"609","AT1G34065","SAMC2","S-adenosylmethionine carrier 2(SAMC2)",840304
"610","AT1G69700","HVA22C","HVA22 homologue C(HVA22C)",843306
"611","AT2G24440","AT2G24440","selenium binding protein(AT2G24440)",816980
"612","AT1G62975","BHLH125","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G62975)",842600
"613","AT5G43990","SUVR2","SET-domain containing protein lysine methyltransferase family protein(SUVR2)",834422
"614","AT1G14440","ZHD4","homeobox protein 31(HB31)",838006
"615","AT3G04630","WDL1","WVD2-like 1(WDL1)",819621
"616","AT3G61830","ARF18","auxin response factor 18(ARF18)",825356
"617","AT4G13840","CER26","HXXXD-type acyl-transferase family protein(AT4G13840)",827018
"618","AT1G31860","HISN2","histidine biosynthesis bifunctional protein (HISIE)(AT-IE)",840076
"619","AT1G21560","AT1G21560","hypothetical protein(AT1G21560)",838757
"620","AT1G27120","B3GALT17","Galactosyltransferase family protein(AT1G27120)",839601
"621","AT5G09770","AT5G09770","Ribosomal protein L17 family protein(AT5G09770)",830837
"622","AT5G67110","ALC","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(ALC)",836846
"623","AT1G13250","GATL3","galacturonosyltransferase-like 3(GATL3)",837885
"624","AT4G18390","TCP2","TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 2(TCP2)",827568
"625","AT4G22790","AT4G22790","MATE efflux family protein(AT4G22790)",828378
"626","AT1G06310","ACX3.2","acyl-CoA oxidase 6(ACX6)",837141
"627","AT3G29680","AT3G29680","HXXXD-type acyl-transferase family protein(AT3G29680)",822646
"628","AT5G18080","SAUR24","SAUR-like auxin-responsive protein family(SAUR24)",28721172
"629","AT1G66940","AT1G66940","kinase-like protein(AT1G66940)",843012
"630","AT1G79840","GL2","HD-ZIP IV family of homeobox-leucine zipper protein with lipid-binding START domain-containing protein(GL2)",844323
"631","AT2G47240","LACS1","AMP-dependent synthetase and ligase family protein(LACS1)",819337
"632","AT2G26330","ERECTA","Leucine-rich receptor-like protein kinase family protein(ER)",817173
"633","AT4G32980","ATH1","homeobox protein ATH1(ATH1)",829435
"634","AT5G26850","AT5G26850","hypothetical protein(AT5G26850)",832743
"635","AT3G52910","GRF4","growth-regulating factor 4(GRF4)",824457
"636","AT1G77580","FPP1","filament-like protein (DUF869)(AT1G77580)",844093
"637","AT5G13690","CYL1","alpha-N-acetylglucosaminidase family / NAGLU family(CYL1)",831214
"638","AT1G67590","AT1G67590","Remorin family protein(AT1G67590)",843080
"639","AT2G37380","MAKR3","membrane-associated kinase regulator(MAKR3)",818314
"640","AT1G18650","PDCB3","plasmodesmata callose-binding protein 3(PDCB3)",838446
"641","AT1G27660","BHLH110","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G27660)",839658
"642","AT5G43020","AT5G43020","Leucine-rich repeat protein kinase family protein(AT5G43020)",834317
"643","AT5G60210","ICR3","ROP interactive partner 5(RIP5)",836143
"644","AT4G34980","SBT1.6","subtilisin-like serine protease 2(SLP2)",829650
"645","AT5G22090","AT5G22090","FAF-like protein (DUF3049)(AT5G22090)",832270
"646","AT1G13620","RGF2","root meristem growth factor-like protein(RGF2)",837923
"647","AT2G02540","ZHD3","homeobox protein 21(HB21)",814784
"648","AT3G55710","UGT76F2","UDP-Glycosyltransferase superfamily protein(AT3G55710)",824737
"649","AT5G49140","AT5G49140","Disease resistance protein (TIR-NBS-LRR class) family(AT5G49140)",834973
"650","AT1G30160","AT1G30160","hypothetical protein (DUF295)(AT1G30160)",839896
"651","AT2G41340","NRPD5B","RNA polymerase II fifth largest subunit, D(RPB5D)",818732
"652","AT3G22760","TCX3","Tesmin/TSO1-like CXC domain-containing protein(SOL1)",821847
