"","gene","symbol","Description","Entrez"
"327","AT5G02400","PLL2","pol-like 2(PLL2)",830937
"328","AT1G77660","AT1G77660","Histone H3 K4-specific methyltransferase SET7/9 family protein(AT1G77660)",844102
"329","AT1G17500","ALA4","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein(AT1G17500)",838324
"330","AT5G43900","XI-2","myosin 2(MYA2)",834412
"331","AT3G53480","ABCG37","pleiotropic drug resistance 9(ABCG37)",824516
"332","AT5G37210","AT5G37210","Cysteine/Histidine-rich C1 domain family protein(AT5G37210)",833695
"333","AT3G51540","AT3G51540","mucin-5AC-like protein(AT3G51540)",824317
"334","AT4G23700","CHX17","cation/H+ exchanger 17(CHX17)",828470
"335","AT1G15130","AT1G15130","Endosomal targeting BRO1-like domain-containing protein(AT1G15130)",838077
"336","AT5G02100","ORP3A","Oxysterol-binding family protein(UNE18)",831841
"337","AT3G56760","CRK7","Protein kinase superfamily protein(AT3G56760)",824843
"338","AT4G15230","ABCG30","pleiotropic drug resistance 2(ABCG30)",827187
"339","AT1G16160","WAKL5","wall associated kinase-like 5(WAKL5)",838185
"340","AT5G66260","AT5G66260","SAUR-like auxin-responsive protein family(AT5G66260)",836758
"341","AT2G04160","AIR3","Subtilisin-like serine endopeptidase family protein(AIR3)",814953
"342","AT3G20160","AT3G20160","Terpenoid synthases superfamily protein(AT3G20160)",821560
"343","AT4G04930","DES-1-LIKE","fatty acid desaturase family protein(DES-1-LIKE)",825832
"344","AT1G30700","AT1G30700","FAD-binding Berberine family protein(AT1G30700)",839950
"345","AT4G28840","AT4G28840","mediator of RNA polymerase II transcription subunit(AT4G28840)",829005
"346","AT3G52440","DOF3.5","Dof-type zinc finger DNA-binding family protein(AT3G52440)",824409
"347","AT3G55970","ATJRG21","jasmonate-regulated gene 21(JRG21)",824763
"348","AT3G11390","AT3G11390","Cysteine/Histidine-rich C1 domain family protein(AT3G11390)",820311
"349","AT4G14746","AT4G14746","neurogenic locus notch-like protein(AT4G14746)",827129
"350","AT5G59930","AT5G59930","Cysteine/Histidine-rich C1 domain family protein(AT5G59930)",836115
"351","AT1G51850","AT1G51850","Leucine-rich repeat protein kinase family protein(AT1G51850)",841612
"352","AT2G34655","AT2G34655",NA,NA
"353","AT5G66070","ATL27","RING/U-box superfamily protein(AT5G66070)",836739
"354","AT5G33395","AT5G33395","hypothetical protein(AT5G33395)",3771140
"355","AT1G76930","ATEXT4","extensin 4(EXT4)",844028
"356","AT5G67080","MAPKKK19","mitogen-activated protein kinase kinase kinase 19(MAPKKK19)",836843
"357","AT2G41231","AT2G41231","transmembrane protein(AT2G41231)",10723020
"358","AT5G20400","AT5G20400","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT5G20400)",832162
"359","AT2G17760","AT2G17760","Eukaryotic aspartyl protease family protein(AT2G17760)",816285
"360","AT5G13580","ABCG6","ABC-2 type transporter family protein(ABCG6)",831202
"361","AT1G34670","AtMYB93","myb domain protein 93(MYB93)",840371
"362","AT5G54140","ILL3","IAA-leucine-resistant (ILR1)-like 3(ILL3)",835501
"363","AT3G11570","TBL8","TRICHOME BIREFRINGENCE-LIKE 8(TBL8)",820330
"364","AT2G38490","CIPK22","CBL-interacting Serine/Threonine-kinase(CIPK22)",818431
"365","AT5G18480","IPUT1","plant glycogenin-like starch initiation protein 6(PGSIP6)",831966
"366","AT5G58060","YKT61","SNARE-like superfamily protein(YKT61)",835918
"367","AT2G44910","ATHB-4","homeobox-leucine zipper protein 4(HB4)",819100
"368","AT5G44100","ckl7","casein kinase I-like 7(ckl7)",834433
"369","AT4G20830","AT4G20830","FAD-binding Berberine family protein(AT4G20830)",827831
"370","AT2G43060","IBH1","ILI1 binding bHLH 1(IBH1)",818908
"371","AT1G26730","PHO1-H7","EXS (ERD1/XPR1/SYG1) family protein(AT1G26730)",839214
"372","AT4G35110","AT4G35110","phospholipase-like protein (PEARLI 4) family protein(AT4G35110)",829663
"373","AT5G13820","TRP4","telomeric DNA binding protein 1(TBP1)",831227
"374","AT2G17290","CPK6","Calcium-dependent protein kinase family protein(CPK6)",816235
"375","AT5G59070","AT5G59070","UDP-Glycosyltransferase superfamily protein(AT5G59070)",836024
"376","AT2G45140","PVA12","plant VAP homolog 12(PVA12)",819122
"377","AT4G28770","TOM2AH1","Tetraspanin family protein(AT4G28770)",828998
"378","AT1G78000","SULTR1","sulfate transporter 1;2(SULTR1;2)",844135
"379","AT2G21830","AT2G21830","Cysteine/Histidine-rich C1 domain family protein(AT2G21830)",816719
"380","AT4G11800","AT4G11800","Calcineurin-like metallo-phosphoesterase superfamily protein(AT4G11800)",826786
"381","AT4G18550","DSEL","alpha/beta-Hydrolases superfamily protein(DSEL)",827587
"382","AT1G20110","AT1G20110","RING/FYVE/PHD zinc finger superfamily protein(AT1G20110)",838600
"383","AT3G47670","AT3G47670","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT3G47670)",823921
"384","AT5G45840","AT5G45840","Leucine-rich repeat protein kinase family protein(AT5G45840)",834624
"385","AT2G25260","AT2G25260","Hyp O-arabinosyltransferase-like protein(AT2G25260)",817064
"386","AT5G04020","AT5G04020","calmodulin binding protein(AT5G04020)",830281
"387","AT2G38110","GPAT6","glycerol-3-phosphate acyltransferase 6(GPAT6)",818389
"388","AT2G02680","AT2G02680","Cysteine/Histidine-rich C1 domain family protein(AT2G02680)",814797
"389","AT5G44380","AT5G44380","FAD-binding Berberine family protein(AT5G44380)",834464
"390","AT3G05400","SUGTL5","Major facilitator superfamily protein(AT3G05400)",819704
"391","AT4G37070","PLP1","Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein(PLP1)",829861
"392","AT1G14540","PER4","Peroxidase superfamily protein(PER4)",838016
"393","AT1G63010","AT1G63010","Major Facilitator Superfamily with SPX (SYG1/Pho81/XPR1) domain-containing protein(AT1G63010)",842604
"394","AT1G52330","AT1G52330","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT1G52330)",841664
"395","AT4G10780","AT4G10780","LRR and NB-ARC domains-containing disease resistance protein(AT4G10780)",826674
"396","AT1G57570","JAL14","Mannose-binding lectin superfamily protein(AT1G57570)",842133
"397","AT1G62190","FAD4L1","Kua-ubiquitin conjugating enzyme hybrid localization domain-containing protein(AT1G62190)",842515
"398","AT3G45870","AT3G45870","nodulin MtN21 /EamA-like transporter family protein(UMAMIT3)",823730
"399","AT4G37780","MYB87","myb domain protein 87(MYB87)",829934
"400","AT1G22460","AT1G22460","O-fucosyltransferase family protein(AT1G22460)",838852
"401","AT3G32925","AT3G32925","hypothetical protein(AT3G32925)",3769307
"402","AT4G25360","TBL18","TRICHOME BIREFRINGENCE-LIKE 18(TBL18)",828639
"403","AT3G61980","AT3G61980","serine protease inhibitor, Kazal-type family protein(AT3G61980)",825371
"404","AT1G18290","AT1G18290","DUF4228 domain protein(AT1G18290)",838409
"405","AT5G18150","AT5G18150","Methyltransferase-related protein(AT5G18150)",831933
"406","AT5G49138","AT5G49138","ncRNA(AT5G49138)",6240934
"407","AT3G01202","AT3G01202","ncRNA(AT3G01202)",5007970
"408","AT3G53200","AtMYB27","myb domain protein 27(MYB27)",824486
"409","AT5G55290","VHA-E1","ATPase, V0 complex, subunit E(AT5G55290)",835622
"410","AT1G57943","PUP17","purine permease 17(PUP17)",842164
"411","AT2G29480","GSTU2","glutathione S-transferase tau 2(GSTU2)",817497
"412","AT3G17715","AT3G17715","miscRNA(AT3G17715)",3768805
"413","AT5G56270","WRKY2","WRKY DNA-binding protein 2(WRKY2)",835726
"414","AT1G33360","AT1G33360","ATP-dependent Clp protease(AT1G33360)",840230
"415","AT1G70790","AT1G70790","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G70790)",843416
"416","AT2G21140","PRP2","proline-rich protein 2(PRP2)",816649
"417","AT3G11420","AT3G11420","beta-1,3-N-acetylglucosaminyltransferase lunatic protein, putative (DUF604)(AT3G11420)",820315
"418","AT1G30110","NUDT25","nudix hydrolase homolog 25(NUDX25)",839890
"419","AT2G27580","SAP3","A20/AN1-like zinc finger family protein(AT2G27580)",817304
"420","AT1G30750","AT1G30750","TPRXL(AT1G30750)",839955
"421","AT1G70140","FH8","formin 8(FH8)",843350
"422","AT2G23790","AT2G23790","calcium uniporter (DUF607)(AT2G23790)",816911
"423","AT5G66390","PER72","Peroxidase superfamily protein(AT5G66390)",836771
"424","AT1G77500","AT1G77500","DUF630 family protein, putative (DUF630 and DUF632)(AT1G77500)",844086
"425","AT5G16550","AT5G16550","voltage-dependent L-type calcium channel subunit(AT5G16550)",831517
"426","AT1G17060","CYP72C1","cytochrome p450 72c1(CYP72C1)",838276
"427","AT1G44608","AT1G44608","hypothetical protein(AT1G44608)",841034
"428","AT1G30760","AT1G30760","FAD-binding Berberine family protein(AT1G30760)",839958
"429","AT1G72490","AT1G72490","hypothetical protein(AT1G72490)",843581
"430","AT4G02090","AT4G02090","multidrug resistance protein ABC transporter family protein(AT4G02090)",827380
"431","AT2G28671","AT2G28671","hypothetical protein(AT2G28671)",6241140
"432","AT5G14000","anac084","NAC domain containing protein 84(NAC084)",831248
"433","AT3G03700","AT3G03700","Plasma-membrane choline transporter family protein(AT3G03700)",821183
"434","AT4G37420","AT4G37420","glycosyltransferase family protein (DUF23)(AT4G37420)",829896
"435","AT1G49030","PCR6","PLAC8 family protein(AT1G49030)",841326
"436","AT5G16380","AT5G16380","autophagy-like protein, putative (Protein of unknown function, DUF538)(AT5G16380)",831499
"437","AT2G24040","AT2G24040","Low temperature and salt responsive protein family(AT2G24040)",816938
"438","AT5G54390","AHL","HAL2-like protein(HL)",835527
"439","AT2G35900","AT2G35900","Mal d 1-associated protein(AT2G35900)",818163
"440","AT5G53190","SWEET3","Nodulin MtN3 family protein(SWEET3)",835400
"441","AT5G20680","TBL16","TRICHOME BIREFRINGENCE-LIKE 16(TBL16)",832191
"442","AT1G72210","BHLH96","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G72210)",843553
"443","AT5G01380","GT-3A","Homeodomain-like superfamily protein(AT5G01380)",831895
"444","AT5G06720","PER53","peroxidase 2(PA2)",830561
"445","AT3G50760","GATL2","galacturonosyltransferase-like 2(GATL2)",824240
"446","AT4G36430","PER49","Peroxidase superfamily protein(AT4G36430)",829795
"447","AT1G15110","PSS1","phosphatidyl serine synthase family protein(PSS1)",838074
"448","AT2G05510","AT2G05510","Glycine-rich protein family(AT2G05510)",815100
"449","AT1G13900","PAP2","Purple acid phosphatases superfamily protein(PAP2)",837949
"450","AT4G29350","PRO2","profilin 2(PFN2)",829056
"451","AT2G29730","UGT71D1","UDP-glucosyl transferase 71D1(UGT71D1)",817523
"452","AT5G02260","EXPA9","expansin A9(EXPA9)",831736
"453","AT5G64020","TBL14","TRICHOME BIREFRINGENCE-LIKE 14(TBL14)",836523
"454","AT5G65080","MAF5","K-box region/MADS-box transcription factor family protein(MAF5)",836632
"455","AT1G02816","AT1G02816","pectinesterase (Protein of unknown function, DUF538)(AT1G02816)",839308
"456","AT2G30130","LBD12","Lateral organ boundaries (LOB) domain family protein(ASL5)",817565
"457","AT3G01640","GLCAK1","glucuronokinase G(GLCAK)",819902
"458","AT1G66160","PUB20","CYS, MET, PRO, and GLY protein 1(CMPG1)",842931
"459","AT4G36760","ATAPP1","aminopeptidase P1(APP1)",829829
"460","AT4G09030","AGP10","arabinogalactan protein 10(AGP10)",826482
"461","AT3G28340","GATL10","galacturonosyltransferase-like 10(GATL10)",822462
"462","AT5G65870","PSK5","phytosulfokine 5 precursor(PSK5)",836716
"463","AT1G19180","TIFY10A","jasmonate-zim-domain protein 1(JAZ1)",838501
"464","AT4G17490","ERF6","ethylene responsive element binding factor 6(ERF6)",827463
"465","AT4G13440","AT4G13440","Calcium-binding EF-hand family protein(AT4G13440)",826976
"466","AT2G18969","AT2G18969","transcription factor/transcription regulator(AT2G18969)",6240648
"467","AT3G23180","AT3G23180","HR-like lesion-inducing protein-like protein(AT3G23180)",821896
"468","AT3G48290","CYP71A24","cytochrome P450, family 71, subfamily A, polypeptide 24(CYP71A24)",823987
"469","AT2G40113","AT2G40113","Pollen Ole e 1 allergen and extensin family protein(AT2G40113)",818601
"470","AT3G22620","AT3G22620","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT3G22620)",821833
"471","AT1G19300","GATL1","Nucleotide-diphospho-sugar transferases superfamily protein(PARVUS)",838512
"472","AT5G20650","COPT5","copper transporter 5(COPT5)",832188
"473","AT1G77260","AT1G77260","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G77260)",844062
"474","AT5G02230","AT5G02230","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT5G02230)",831784
"475","AT3G07010","AT3G07010","Pectin lyase-like superfamily protein(AT3G07010)",819886
"476","AT5G08130","BIM1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(BIM1)",830708
"477","AT2G33380","PXG3","Caleosin-related family protein(RD20)",817901
"478","AT5G17190","AT5G17190","B-cell receptor-associated-like protein(AT5G17190)",831583
"479","AT1G14580","IDD6","C2H2-like zinc finger protein(AT1G14580)",838020
"480","AT5G02580","AT5G02580","argininosuccinate lyase(AT5G02580)",831095
"481","AT5G11970","AT5G11970","ABC family ABC transporter, putative (DUF3511)(AT5G11970)",831070
"482","AT3G23450","AT3G23450","transmembrane protein(AT3G23450)",3768908
"483","AT1G07080","AT1G07080","Thioredoxin superfamily protein(AT1G07080)",837219
"484","AT2G23340","ERF008","DREB and EAR motif protein 3(DEAR3)",816866
"485","AT4G35510","AT4G35510","PHD finger-like protein(AT4G35510)",829703
"486","AT5G66110","HIPP27","Heavy metal transport/detoxification superfamily protein(HIPP27)",836743
"487","AT4G14548","AT4G14548","ncRNA(AT4G14548)",6240426
"488","AT3G02880","AT3G02880","Leucine-rich repeat protein kinase family protein(AT3G02880)",821198
"489","AT5G25830","GATA12","GATA transcription factor 12(GATA12)",832652
"490","AT1G22360","UGT85A2","UDP-glucosyl transferase 85A2(UGT85A2)",838843
"491","AT3G44970","AT3G44970","Cytochrome P450 superfamily protein(AT3G44970)",823632
"492","AT3G43270","PME32","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G43270)",823402
"493","AT2G28670","DIR10","Disease resistance-responsive (dirigent-like protein) family protein(ESB1)",817416
"494","AT3G55230","DIR24","Disease resistance-responsive (dirigent-like protein) family protein(AT3G55230)",824689
"495","AT2G39430","DIR9","Disease resistance-responsive (dirigent-like protein) family protein(AT2G39430)",818528
"496","AT4G30670","AT4G30670","Putative membrane lipoprotein(AT4G30670)",829190
"497","AT1G53180","AT1G53180","hypothetical protein(AT1G53180)",841752
"498","AT3G10720","PME25","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G10720)",820241
"499","AT5G51060","RBOHC","NADPH/respiratory burst oxidase protein D(RHD2)",835179
"500","AT5G11520","ASP3","aspartate aminotransferase 3(ASP3)",831024
"501","AT2G02630","AT2G02630","Cysteine/Histidine-rich C1 domain family protein(AT2G02630)",814792
"502","AT2G15490","UGT73B4","UDP-glycosyltransferase 73B4(UGT73B4)",816041
"503","AT1G63210","AT1G63210","Transcription elongation factor Spt6(AT1G63210)",842626
"504","AT3G05890","RCI2B","Low temperature and salt responsive protein family(RCI2B)",819758
"505","AT3G17860","TIFY6B","jasmonate-zim-domain protein 3(JAZ3)",821055
"506","AT4G13180","AT4G13180","NAD(P)-binding Rossmann-fold superfamily protein(AT4G13180)",826932
"507","AT3G28200","PER31","Peroxidase superfamily protein(AT3G28200)",822446
"508","AT5G07110","PRA1B6","prenylated RAB acceptor 1.B6(PRA1.B6)",830602
"509","AT5G10720","AHK5","histidine kinase 5(HK5)",830938
"510","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G77330)",844069
"511","AT2G29490","GSTU1","glutathione S-transferase TAU 1(GSTU1)",817498
"512","AT2G19660","AT2G19660","Cysteine/Histidine-rich C1 domain family protein(AT2G19660)",816485
"513","AT5G15150","HAT7","homeobox 3(HB-3)",831367
"514","AT3G01220","ATHB-20","homeobox protein 20(HB20)",821232
"515","AT1G74020","SSL12","strictosidine synthase 2(SS2)",843740
"516","AT4G22470","AT4G22470","protease inhibitor/seed storage/lipid transfer protein (LTP) family protein(AT4G22470)",828342
"517","AT2G21880","RABG2","RAB GTPase homolog 7A(RAB7A)",816724
"518","AT3G55430","AT3G55430","O-Glycosyl hydrolases family 17 protein(AT3G55430)",824709
"519","AT4G18380","AT4G18380","F-box family protein(AT4G18380)",827567
"520","AT1G71740","AT1G71740","nucleolar protein(AT1G71740)",843504
"521","AT1G79450","ALIS5","ALA-interacting subunit 5(ALIS5)",844283
"522","AT2G27190","PAP12","purple acid phosphatase 12(PAP12)",817261
"523","AT5G01335","AT5G01335","hypothetical protein(AT5G01335)",3770660
"524","AT5G65530","AT5G65530","Protein kinase superfamily protein(AT5G65530)",836679
"525","AT5G06090","GPAT7","glycerol-3-phosphate acyltransferase 7(GPAT7)",830496
"526","AT5G55090","MAPKKK15","mitogen-activated protein kinase kinase kinase 15(MAPKKK15)",835600
"527","AT5G57780","AT5G57780","transcription factor(P1R1)",835886
"528","AT3G07950","AT3G07950","rhomboid protein-like protein(AT3G07950)",819986
"529","AT5G11350","CCR4-6","DNAse I-like superfamily protein(AT5G11350)",831006
"530","AT1G28240","AT1G28240","strawberry notch protein (DUF616)(AT1G28240)",839718
"531","AT5G57620","MYB36","myb domain protein 36(MYB36)",835866
"532","AT2G39410","AT2G39410","alpha/beta-Hydrolases superfamily protein(AT2G39410)",818526
"533","AT2G42010","PLDBETA1","phospholipase D beta 1(PLDBETA1)",818802
"534","AT3G23690","BHLH77","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G23690)",821950
"535","AT3G53990","AT3G53990","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G53990)",824566
"536","AT5G58320","NET4A","Kinase interacting (KIP1-like) family protein(NET4A)",835944
"537","AT1G05100","MAPKKK18","mitogen-activated protein kinase kinase kinase 18(MAPKKK18)",839324
"538","AT3G01100","HYP1","hypothetical protein 1(HYP1)",821205
"539","AT1G32130","IWS1","Transcription elongation factor (TFIIS) family protein(IWS1)",840105
"540","AT1G62305","AT1G62305","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT1G62305)",842528
"541","AT2G15970","COR413PM1","cold regulated 413 plasma membrane 1(COR413-PM1)",816092
"542","AT3G30180","CYP85A2","brassinosteroid-6-oxidase 2(BR6OX2)",822709
"543","AT3G47950","AHA4","H[+]-ATPase 4(HA4)",823950
"544","AT5G37500","GORK","gated outwardly-rectifying K+ channel(GORK)",833728
"545","AT1G02850","BGLU11","beta glucosidase 11(BGLU11)",839435
"546","AT4G29330","DER1","DERLIN-1(DER1)",829054
"547","AT4G33910","P4H9","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT4G33910)",829535
"548","AT1G17730","CHMP1A","vacuolar protein sorting 46.1(VPS46.1)",838349
"549","AT1G47565","AT1G47565","hypothetical protein(AT1G47565)",3767383
"550","AT3G20510","FAX6","Transmembrane proteins 14C(AT3G20510)",821597
"551","AT2G43320","AT2G43320","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT2G43320)",818933
"552","AT3G54130","AT3G54130","Josephin family protein(AT3G54130)",824580
"553","AT3G13380","BRL3","BRI1-like 3(BRL3)",820538
"554","AT4G18890","BEH3","BES1/BZR1 homolog 3(BEH3)",827623
"555","AT2G37060","NFYB8","nuclear factor Y, subunit B8(NF-YB8)",818282
"556","AT3G53230","CDC48D","ATPase, AAA-type, CDC48 protein(AtCDC48B)",824489
"557","AT4G26970","ACO3","aconitase 2(ACO2)",828805
"558","AT3G12560","TRP3","TRF-like 9(TRFL9)",820436
"559","AT2G20010","AT2G20010","Gls protein (DUF810)(AT2G20010)",816520
"560","AT4G30850","HHP2","heptahelical transmembrane protein2(HHP2)",829209
"561","AT1G01230","AT1G01230","ORMDL family protein(AT1G01230)",839331
"562","AT1G11890","SEC22","Synaptobrevin family protein(SEC22)",837737
"563","AT5G13500","AT5G13500","Hyp O-arabinosyltransferase-like protein(AT5G13500)",831194
"564","AT3G09000","AT3G09000","proline-rich family protein(AT3G09000)",820052
"565","AT1G14570","PUX7","UBX domain-containing protein(AT1G14570)",838019
"566","AT2G33150","PED1","peroxisomal 3-ketoacyl-CoA thiolase 3(PKT3)",817876
"567","AT5G03160","P58IPK","DnaJ P58IPK-like protein(P58IPK)",831917
"568","AT4G21340","BHLH103","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(B70)",827884
"569","AT5G23230","NIC2","nicotinamidase 2(NIC2)",832387
"570","AT3G54810","GATA8","Plant-specific GATA-type zinc finger transcription factor family protein(BME3)",824646
"571","AT3G52770","ZPR3","binding protein(ZPR3)",824443
"572","AT5G16080","CXE17","carboxyesterase 17(CXE17)",831465
"573","AT1G47830","AP17","SNARE-like superfamily protein(AT1G47830)",841199
"574","AT4G26990","AT4G26990","polyadenylate-binding protein interacting protein(AT4G26990)",828807
"575","AT2G24570","WRKY17","WRKY DNA-binding protein 17(WRKY17)",816993
"576","AT3G20100","CYP705A19","cytochrome P450, family 705, subfamily A, polypeptide 19(CYP705A19)",821553
"577","AT5G51570","HIR4","SPFH/Band 7/PHB domain-containing membrane-associated protein family(AT5G51570)",835231
"578","AT4G28390","AAC3","ADP/ATP carrier 3(AAC3)",828955
"579","AT1G33560","ADR1","Disease resistance protein (CC-NBS-LRR class) family(ADR1)",840250
"580","AT3G05500","AT3G05500","Rubber elongation factor protein (REF)(AT3G05500)",819715
"581","AT3G14590","NTMC2T6.2","Calcium-dependent lipid-binding (CaLB domain) family protein(NTMC2T6.2)",820685
"582","AT5G07920","DGK1","diacylglycerol kinase1(DGK1)",830686
"583","AT1G21525","AT1G21525","miscRNA(AT1G21525)",3766777
"584","AT2G20630","PPC3-1.2","PP2C induced by AVRRPM1(PIA1)",816590
"585","AT3G07390","AIR12","auxin-induced in root cultures-like protein(AIR12)",819927
"586","AT5G57070","AT5G57070","hydroxyproline-rich glycoprotein family protein(AT5G57070)",835811
"587","AT4G05010","AT4G05010","F-box family protein(FBS3)",825843
"588","AT5G64430","AT5G64430","Octicosapeptide/Phox/Bem1p family protein(AT5G64430)",836564
"589","AT1G07720","KCS3","3-ketoacyl-CoA synthase 3(KCS3)",837286
"590","AT5G07010","SOT15","sulfotransferase 2A(ST2A)",830592
"591","AT1G09330","ECH","golgi apparatus membrane protein-like protein ECHIDNA protein(AT1G09330)",837454
"592","AT5G44670","AT5G44670","glycosyltransferase family protein (DUF23)(GALS2)",834496
"593","AT2G34810","AT2G34810","FAD-binding Berberine family protein(AT2G34810)",818046
"594","AT4G16500","CYS4","Cystatin/monellin superfamily protein(AT4G16500)",827348
"595","AT2G41410","CML35","Calcium-binding EF-hand family protein(AT2G41410)",818739
"596","AT4G20300","AT4G20300","Serine/Threonine-kinase, putative (DUF1639)(AT4G20300)",827777
"597","AT5G47050","AT5G47050","SBP (S-ribonuclease binding protein) family protein(AT5G47050)",834751
"598","AT1G60960","IRT3","iron regulated transporter 3(IRT3)",842387
"599","AT5G09620","AT5G09620","Octicosapeptide/Phox/Bem1p family protein(AT5G09620)",830821
"600","AT2G05440","ATGRP9","GLYCINE RICH PROTEIN 9(GRP9)",815093
"601","AT5G15220","AT5G15220","Ribosomal protein L27 family protein(AT5G15220)",831374
"602","AT2G44360","AT2G44360","ecotropic viral integration site protein(AT2G44360)",819043
"603","AT5G58710","CYP20-1","rotamase CYP 7(ROC7)",835985
"604","AT1G77770","AT1G77770","forkhead box protein, putative (DUF1644)(AT1G77770)",844114
"605","AT4G10140","AT4G10140","transmembrane protein(AT4G10140)",826605
"606","AT4G27960","UBC9","ubiquitin conjugating enzyme 9(UBC9)",828909
"607","AT1G11960","AT1G11960","ERD (early-responsive to dehydration stress) family protein(AT1G11960)",837748
"608","AT5G37780","CAM4","calmodulin 1(CAM1)",833756
"609","AT2G21620","RD2","Adenine nucleotide alpha hydrolases-like superfamily protein(RD2)",816700
"610","AT5G61790","CNX1","calnexin 1(CNX1)",836301
"611","AT3G10300","CML49","Calcium-binding EF-hand family protein(AT3G10300)",820192
"612","AT5G53588","CPuORF50",NA,NA
"613","AT2G43080","P4H1","P4H isoform 1(AT-P4H-1)",818910
"614","AT1G31130","AT1G31130","polyadenylate-binding protein 1-B-binding protein(AT1G31130)",839998
"615","AT5G05340","PER52","Peroxidase superfamily protein(PRX52)",830416
"616","AT1G56240","PP2B13","phloem protein 2-B13(PP2-B13)",842077
"617","AT5G06320","NHL3","NDR1/HIN1-like 3(NHL3)",830520
"618","AT3G19240","AT3G19240","Vacuolar import/degradation, Vid27-related protein(AT3G19240)",821458
"619","AT4G35480","ATL45","RING-H2 finger A3B(RHA3B)",829700
"620","AT4G36648","AT4G36648","ncRNA(AT4G36648)",5008185
"621","AT2G38470","WRKY33","WRKY DNA-binding protein 33(WRKY33)",818429
"622","AT1G18890","CPK10","calcium-dependent protein kinase 1(CDPK1)",838470
"623","AT4G03320","TIC20-IV","translocon at the inner envelope membrane of chloroplasts 20-IV(Tic20-IV)",827972
"624","AT1G08050","AT1G08050","Zinc finger (C3HC4-type RING finger) family protein(AT1G08050)",837321
"625","AT1G76980","AT1G76980","patatin-like phospholipase domain protein(AT1G76980)",844034
"626","AT2G29470","GSTU3","glutathione S-transferase tau 3(GSTU3)",817496
"627","AT4G11480","CRK32","cysteine-rich RLK (RECEPTOR-like protein kinase) 32(CRK32)",826753
"628","AT1G52880","NAC018","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein(NAM)",841721
"629","AT1G74650","ATY13","myb domain protein 31(MYB31)",843804
"630","AT3G51660","AT3G51660","Tautomerase/MIF superfamily protein(AT3G51660)",824329
"631","AT2G16430","PAP10","purple acid phosphatase 10(PAP10)",816141
"632","AT4G08230","AT4G08230","glycine-rich protein(AT4G08230)",826373
"633","AT2G05940","AT2G05940","Protein kinase superfamily protein(RIPK)",815147
"634","AT3G49530","NAC062","NAC domain containing protein 62(NAC062)",824115
"635","AT3G47550","AT3G47550","RING/FYVE/PHD zinc finger superfamily protein(AT3G47550)",823909
"636","AT3G19260","LAG2","LAG1 homologue 2(LOH2)",821460
"637","AT5G21990","OEP61","Tetratricopeptide repeat (TPR)-like superfamily protein(TPR7)",832259
"638","AT4G34230","CAD5","cinnamyl alcohol dehydrogenase 5(CAD5)",829572
"639","AT5G37740","AT5G37740","Calcium-dependent lipid-binding (CaLB domain) family protein(AT5G37740)",833752
"640","AT3G50400","AT3G50400","GDSL-like Lipase/Acylhydrolase superfamily protein(AT3G50400)",824204
"641","AT5G04170","CML50","Calcium-binding EF-hand family protein(AT5G04170)",830295
"642","AT1G10410","AT1G10410","CW14 protein (DUF1336)(AT1G10410)",837581
"643","AT1G72680","CAD1","cinnamyl-alcohol dehydrogenase(CAD1)",843600
"644","AT4G24400","CIPK8","CBL-interacting protein kinase 8(CIPK8)",828542
"645","AT4G24026","AT4G24026","hypothetical protein(AT4G24026)",6240360
"646","AT4G38080","AT4G38080","hydroxyproline-rich glycoprotein family protein(AT4G38080)",829964
"647","AT1G05300","ZIP5","zinc transporter 5 precursor(ZIP5)",837029
"648","AT1G14360","UTR3","UDP-galactose transporter 3(UTR3)",837998
"649","AT3G07800","AT3G07800","Thymidine kinase(TK1a)",819971
"650","AT1G11440","AT1G11440","hypothetical protein(AT1G11440)",837686
"651","AT2G30270","AT2G30270","LURP-one-like protein (DUF567)(AT2G30270)",817577
"652","AT4G35860","RABB1B","GTP-binding 2(GB2)",829740
"653","AT1G11910","APA1","aspartic proteinase A1(APA1)",837740
