"","gene","symbol","Description","Entrez"
"328","AT3G20150","AT3G20150","Kinesin motor family protein(AT3G20150)",821558
"329","AT3G56100","MRLK","meristematic receptor-like kinase(MRLK)",824776
"330","AT3G06030","ANP3","NPK1-related protein kinase 3(NP3)",819774
"331","AT5G17520","MEX1","root cap 1 (RCP1)(RCP1)",831618
"332","AT3G25400","AT3G25400","dCTP pyrophosphatase-like protein(AT3G25400)",822124
"333","AT1G18550","AT1G18550","ATP binding microtubule motor family protein(AT1G18550)",838436
"334","AT3G14360","AT3G14360","alpha/beta-Hydrolases superfamily protein(AT3G14360)",820657
"335","AT5G26330","AT5G26330","Cupredoxin superfamily protein(AT5G26330)",832702
"336","AT2G46630","AT2G46630","serine/arginine repetitive matrix protein(AT2G46630)",3768746
"337","AT2G15440","AT2G15440","polysaccharide biosynthesis protein (DUF579)(AT2G15440)",816036
"338","AT4G39630","AT4G39630","translation initiation factor(AT4G39630)",830117
"339","AT5G42700","AT5G42700","AP2/B3-like transcriptional factor family protein(AT5G42700)",834279
"340","AT1G26760","ATXR1","SET domain protein 35(SDG35)",839217
"341","AT1G63820","AT1G63820","CCT motif family protein(AT1G63820)",842685
"342","AT5G07800","AT5G07800","Flavin-binding monooxygenase family protein(AT5G07800)",830673
"343","AT1G56630","AT1G56630","alpha/beta-Hydrolases superfamily protein(AT1G56630)",842118
"344","AT4G16780","HAT4","homeobox protein 2(HB-2)",827384
"345","AT5G06310","POT1B","Nucleic acid-binding, OB-fold-like protein(AtPOT1b)",830519
"346","AT3G23890","TOP2","topoisomerase II(TOPII)",821972
"347","AT4G33260","CDC20-2","Transducin family protein / WD-40 repeat family protein(CDC20.2)",829462
"348","AT4G18780","CESA8","cellulose synthase family protein(IRX1)",827612
"349","AT5G45275","AT5G45275","Major facilitator superfamily protein(AT5G45275)",2746193
"350","AT1G80760","NIP6-1","NOD26-like intrinsic protein 6;1(NIP6;1)",844415
"351","AT3G16920","CTL2","chitinase-like protein(CTL2)",820947
"352","AT3G48540","AT3G48540","Cytidine/deoxycytidylate deaminase family protein(AT3G48540)",824013
"353","AT1G79820","SGB1","Major facilitator superfamily protein(SGB1)",844321
"354","AT2G28760","UXS6","UDP-XYL synthase 6(UXS6)",817426
"355","AT1G19840","AT1G19840","SAUR-like auxin-responsive protein family(AT1G19840)",28717252
"356","AT1G26560","BGLU40","beta glucosidase 40(BGLU40)",839196
"357","AT1G63650","BHLH2","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(EGL3)",842669
"358","AT5G39550","ORTH1","Zinc finger (C3HC4-type RING finger) family protein(VIM3)",833951
"359","AT4G15910","ATDI21","drought-induced 21(DI21)",827273
"360","AT5G62270","AT5G62270","ribosomal protein L20(GCD1)",836348
"361","AT4G30320","AT4G30320","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G30320)",829155
"362","AT1G06330","AT1G06330","Heavy metal transport/detoxification superfamily protein(AT1G06330)",837144
"363","AT4G26770","CDS3","Phosphatidate cytidylyltransferase family protein(AT4G26770)",828784
"364","AT1G05280","AT1G05280","ERV-F (C)1 provirus ancestral Env polyprotein, putative (DUF604)(AT1G05280)",837026
"365","AT5G59240","RPS8B","Ribosomal protein S8e family protein(AT5G59240)",836042
"366","AT4G01925","AT4G01925","Cysteine/Histidine-rich C1 domain family protein(AT4G01925)",828202
"367","AT1G27140","GSTU14","glutathione S-transferase tau 14(GSTU14)",839603
"368","AT1G66280","BGLU22","Glycosyl hydrolase superfamily protein(BGLU22)",842945
"369","AT1G03840","MGP","C2H2 and C2HC zinc fingers superfamily protein(MGP)",839396
"370","AT1G03270","CBSDUF4","CBS domain protein with a domain protein (DUF21)(AT1G03270)",838595
"371","AT1G01200","RABA3","RAB GTPase homolog A3(RABA3)",839493
"372","AT4G08590","ORTHL","ORTHRUS-like protein(ORTHL)",826420
"373","AT1G80710","DRS1","DROUGHT SENSITIVE 1(DRS1)",844410
"374","AT4G01270","AT4G01270","RING/U-box superfamily protein(AT4G01270)",828038
"375","AT5G42710","AT5G42710","hypothetical protein(TRM30)",834280
"376","AT4G30800","RPS11B","Nucleic acid-binding, OB-fold-like protein(AT4G30800)",829203
"377","AT5G57123","AT5G57123","hypothetical protein(AT5G57123)",835817
"378","AT3G09540","AT3G09540","Pectin lyase-like superfamily protein(AT3G09540)",820111
"379","AT1G04540","AT1G04540","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G04540)",839498
"380","AT5G63540","RMI1","recQ-mediated instability protein (DUF1767)(RMI1)",836473
"381","AT3G57500","AT3G57500","fission regulator-like protein(AT3G57500)",824917
"382","AT4G03330","SYP123","syntaxin of plants 123(SYP123)",827970
"383","AT1G23100","AT1G23100","GroES-like family protein(AT1G23100)",838918
"384","AT1G35780","AT1G35780","N-lysine methyltransferase(AT1G35780)",840483
"385","AT1G25510","AT1G25510","Eukaryotic aspartyl protease family protein(AT1G25510)",839137
"386","AT1G12380","AT1G12380","hypothetical protein(AT1G12380)",837793
"387","AT3G53190","AT3G53190","Pectin lyase-like superfamily protein(AT3G53190)",824485
"388","AT1G23750","AT1G23750","Nucleic acid-binding, OB-fold-like protein(AT1G23750)",838985
"389","AT3G25710","BHLH32","basic helix-loop-helix 32(BHLH32)",822159
"390","AT1G54385","AT1G54385","ARM repeat superfamily protein(AT1G54385)",841880
"391","AT2G20450","RPL14A","Ribosomal protein L14(AT2G20450)",816564
"392","AT5G64640","PME64","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G64640)",836585
"393","AT3G07320","AT3G07320","O-Glycosyl hydrolases family 17 protein(AT3G07320)",819920
"394","AT5G55730","FLA1","FASCICLIN-like arabinogalactan 1(FLA1)",835667
"395","AT5G49020","PRMT14","protein arginine methyltransferase 4A(PRMT4A)",834961
"396","AT1G02690","IMPA6","importin alpha isoform 6(IMPA-6)",839517
"397","AT1G60810","ACLA-2","ATP-citrate lyase A-2(ACLA-2)",842375
"398","AT5G67150","AT5G67150","HXXXD-type acyl-transferase family protein(AT5G67150)",836850
"399","AT4G14680","APS3","Pseudouridine synthase/archaeosine transglycosylase-like family protein(APS3)",827118
"400","AT4G38740","CYP18-3","rotamase CYP 1(ROC1)",830029
"401","AT4G10690","AT4G10690","hypothetical protein(AT4G10690)",3770312
"402","AT3G17160","AT3G17160","hypothetical protein(AT3G17160)",820973
"403","AT5G15520","RPS19B","Ribosomal protein S19e family protein(AT5G15520)",831405
"404","AT1G79460","GA2","Terpenoid cyclases/Protein prenyltransferases superfamily protein(GA2)",844284
"405","AT4G13710","AT4G13710","Pectin lyase-like superfamily protein(AT4G13710)",827005
"406","AT4G31910","AT4G31910","HXXXD-type acyl-transferase family protein(BAT1)",829321
"407","AT4G13690","AT4G13690","RNA-binding protein(AT4G13690)",827003
"408","AT2G39830","DAR2","DA1-related protein 2(DAR2)",818570
"409","AT1G47900","FPP6","filament-like protein (DUF869)(AT1G47900)",841207
"410","AT2G27040","AGO4","Argonaute family protein(AGO4)",817246
"411","AT2G34150","SCAR1","SCAR family protein(AT2G34150)",817976
"412","AT1G75520","SRS5","SHI-related sequence 5(SRS5)",843888
"413","AT4G21820","AT4G21820","binding / calmodulin binding protein(AT4G21820)",828270
"414","AT1G69770","CMT3","chromomethylase 3(CMT3)",843313
"415","AT1G78770","APC6","anaphase promoting complex 6(APC6)",844213
"416","AT3G13674","AT3G13674","hypothetical protein(AT3G13674)",820574
"417","AT1G34355","PS1","forkhead-associated (FHA) domain-containing protein(PS1)",840337
"418","AT1G64080","MAKR2","membrane-associated kinase regulator(MAKR2)",842712
"419","AT3G11070","AT3G11070","Outer membrane OMP85 family protein(AT3G11070)",820278
"420","AT5G39840","AT5G39840","ATP-dependent RNA helicase(AT5G39840)",833980
"421","AT3G59650","AT3G59650","mitochondrial ribosomal protein L51/S25/CI-B8 family protein(AT3G59650)",825134
"422","AT1G77670","AT1G77670","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AT1G77670)",844103
"423","AT4G36910","CBSX1","Cystathionine beta-synthase (CBS) family protein(LEJ2)",829844
"424","AT2G37270","RPS5A","ribosomal protein 5B(RPS5B)",818304
"425","AT1G18080","RACK1A","Transducin/WD40 repeat-like superfamily protein(ATARCA)",838388
"426","AT3G09630","RPL4A","Ribosomal protein L4/L1 family(AT3G09630)",820120
"427","AT3G16780","RPL19B","Ribosomal protein L19e family protein(AT3G16780)",820931
"428","AT1G04270","RPS15A","cytosolic ribosomal protein S15(RPS15)",839564
"429","AT3G49010","RPL13B","breast basic conserved 1(BBC1)",824062
"430","AT3G05590","RPL18B","ribosomal protein L18(RPL18)",819725
"431","AT3G53870","RPS3B","Ribosomal protein S3 family protein(AT3G53870)",824554
"432","AT1G31760","AT1G31760","SWIB/MDM2 domain superfamily protein(AT1G31760)",840063
"433","AT1G77940","RPL30B","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT1G77940)",844129
"434","AT3G04840","RPS3AA","Ribosomal protein S3Ae(AT3G04840)",819644
"435","AT3G05060","NOP5-2","NOP56-like pre RNA processing ribonucleoprotein(AT3G05060)",819668
"436","AT5G23535","AT5G23535","KOW domain-containing protein(AT5G23535)",832419
"437","AT4G28360","AT4G28360","Ribosomal protein L22p/L17e family protein(AT4G28360)",828951
"438","AT5G47930","RPS27D","Zinc-binding ribosomal protein family protein(AT5G47930)",834844
"439","AT4G33130","AT4G33130","rho GTPase-activating protein(AT4G33130)",829450
"440","AT1G54580","ACP2","acyl carrier protein 2(ACP2)",841900
"441","AT3G52580","RPS14C","Ribosomal protein S11 family protein(AT3G52580)",824424
"442","AT5G53070","AT5G53070","Ribosomal protein L9/RNase H1(AT5G53070)",835387
"443","AT2G19730","RPL28A","Ribosomal L28e protein family(AT2G19730)",816492
"444","AT1G27400","RPL17A","Ribosomal protein L22p/L17e family protein(AT1G27400)",839630
"445","AT1G67430","RPL17B","Ribosomal protein L22p/L17e family protein(AT1G67430)",843063
"446","AT2G47610","RPL7AA","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT2G47610)",819374
"447","AT4G18100","RPL32A","Ribosomal protein L32e(AT4G18100)",827535
"448","AT4G17390","RPL15B","Ribosomal protein L23/L15e family protein(AT4G17390)",827451
"449","AT5G16130","RPS7C","Ribosomal protein S7e family protein(AT5G16130)",831470
"450","AT2G01250","RPL7B","Ribosomal protein L30/L7 family protein(AT2G01250)",814652
"451","AT3G07110","RPL13AA","Ribosomal protein L13 family protein(AT3G07110)",819897
"452","AT3G04020","AT3G04020","hypothetical protein(AT3G04020)",819557
"453","AT5G45440","AT5G45440","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G45440)",834580
"454","AT5G67620","AT5G67620","DUF4228 domain protein(AT5G67620)",836898
"455","AT1G06923","AT1G06923","transcription repressor OFP17-like protein(AT1G06923)",3766672
"456","AT3G20940","CYP705A30","cytochrome P450, family 705, subfamily A, polypeptide 30(CYP705A30)",821644
"457","AT2G38760","ANN3","annexin 3(ANNAT3)",818458
"458","AT3G29250","SDR4","NAD(P)-binding Rossmann-fold superfamily protein(SDR4)",822580
"459","AT5G17590","AT5G17590","Putative membrane lipoprotein(AT5G17590)",831625
"460","AT5G19800","AT5G19800","hydroxyproline-rich glycoprotein family protein(AT5G19800)",28721181
"461","AT1G52070","JAL10","Mannose-binding lectin superfamily protein(AT1G52070)",841636
"462","AT5G60530","AT5G60530","late embryogenesis abundant protein-related / LEA protein-like protein(AT5G60530)",836174
"463","AT1G54940","GUX4","plant glycogenin-like starch initiation protein 4(PGSIP4)",841934
"464","AT5G15265","AT5G15265","transmembrane protein(AT5G15265)",5008213
"465","AT1G52050","JAL8","Mannose-binding lectin superfamily protein(AT1G52050)",841634
"466","AT5G16460","AT5G16460","Putative adipose-regulatory protein (Seipin)(AT5G16460)",831507
"467","AT3G24210","AT3G24210","Ankyrin repeat family protein(AT3G24210)",822007
"468","AT3G47770","ATATH5","ABC2 homolog 5(ABCA6)",823931
"469","AT4G14640","CML8","calmodulin 8(CAM8)",827114
"470","AT2G47460","MYB12","myb domain protein 12(MYB12)",819359
"471","AT5G10130","DFC","Pollen Ole e 1 allergen and extensin family protein(AT5G10130)",830877
"472","AT1G05260","PER3","Peroxidase superfamily protein(RCI3)",837028
"473","AT3G14530","GGPPS9","Terpenoid synthases superfamily protein(AT3G14530)",820678
"474","AT5G42500","DIR2","Disease resistance-responsive (dirigent-like protein) family protein(AT5G42500)",834257
"475","AT5G66280","GMD1","GDP-D-mannose 4,6-dehydratase 1(GMD1)",836760
"476","AT1G08340","ROPGAP5","Rho GTPase activating protein with PAK-box/P21-Rho-binding domain-containing protein(AT1G08340)",837354
"477","AT5G23830","AT5G23830","MD-2-related lipid recognition domain-containing protein(AT5G23830)",832448
"478","AT2G25160","CYP82F1","cytochrome P450, family 82, subfamily F, polypeptide 1(CYP82F1)",817054
"479","AT3G03341","AT3G03341","cold-regulated protein(AT3G03341)",6240770
"480","AT2G14960","GH3.1","Auxin-responsive GH3 family protein(GH3.1)",815985
"481","AT3G47400","PME33","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G47400)",823894
"482","AT5G40510","AT5G40510","Sucrase/ferredoxin-like family protein(AT5G40510)",834049
"483","AT4G37160","sks15","SKU5 similar 15(sks15)",829870
"484","AT5G24880","AT5G24880","chromo domain cec-like protein(AT5G24880)",832557
"485","AT2G24170","TMN10","Endomembrane protein 70 protein family(AT2G24170)",816951
"486","AT3G21240","4CL2","4-coumarate:CoA ligase 2(4CL2)",821678
"487","AT3G12540","AT3G12540","ternary complex factor MIP1 leucine-zipper protein (Protein of unknown function, DUF547)(AT3G12540)",820433
"488","AT5G43040","AT5G43040","Cysteine/Histidine-rich C1 domain family protein(AT5G43040)",834319
"489","AT4G24580","REN1","Rho GTPase activation protein (RhoGAP) with PH domain-containing protein(REN1)",828560
"490","AT5G11230","AT5G11230","Nucleotide-sugar transporter family protein(AT5G11230)",830993
"491","AT1G26360","MES13","methyl esterase 13(MES13)",839178
"492","AT4G25220","RHS15","root hair specific 15(G3Pp2)",828625
"493","AT2G36970","UGT86A1","UDP-Glycosyltransferase superfamily protein(AT2G36970)",818271
"494","AT2G42430","LBD16","lateral organ boundaries-domain 16(LBD16)",818843
"495","AT4G34419","AT4G34419","hypothetical protein(AT4G34419)",10723104
"496","AT4G36600","AT4G36600","Late embryogenesis abundant (LEA) protein(AT4G36600)",829812
"497","AT3G20370","AT3G20370","TRAF-like family protein(AT3G20370)",821582
"498","AT1G22600","AT1G22600","Late embryogenesis abundant protein (LEA) family protein(AT1G22600)",838866
"499","AT3G59710","AT3G59710","NAD(P)-binding Rossmann-fold superfamily protein(AT3G59710)",825140
"500","AT1G12740","CYP87A2","cytochrome P450, family 87, subfamily A, polypeptide 2(CYP87A2)",837830
"501","AT3G12240","SCPL15","serine carboxypeptidase-like 15(SCPL15)",820404
"502","AT5G02350","AT5G02350","Cysteine/Histidine-rich C1 domain family protein(AT5G02350)",831920
"503","AT5G10990","AT5G10990","SAUR-like auxin-responsive protein family(AT5G10990)",830966
"504","AT4G22080","RHS14","root hair specific 14(RHS14)",828297
"505","AT5G43230","AT5G43230","EEIG1/EHBP1 protein amino-terminal domain protein(AT5G43230)",834341
"506","AT1G15210","ABCG35","pleiotropic drug resistance 7(ABCG35)",838087
"507","AT5G22410","PER60","root hair specific 18(RHS18)",832302
"508","AT5G57625","AT5G57625","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT5G57625)",835867
"509","AT2G24980","AT2G24980","Proline-rich extensin-like family protein(EXT6)",817037
"510","AT4G26010","PER44","Peroxidase superfamily protein(AT4G26010)",828707
"511","AT3G49960","PER35","Peroxidase superfamily protein(AT3G49960)",824158
"512","AT5G67400","PER73","root hair specific 19(RHS19)",836876
"513","AT3G25700","AT3G25700","Eukaryotic aspartyl protease family protein(AT3G25700)",822158
"514","AT4G07960","CSLC12","Cellulose-synthase-like C12(CSLC12)",826301
"515","AT1G19900","AT1G19900","glyoxal oxidase-related protein(AT1G19900)",838578
"516","AT4G00680","ADF8","actin depolymerizing factor 8(ADF8)",828037
"517","AT1G01750","ADF10","actin depolymerizing factor 11(ADF11)",839281
"518","AT1G62980","EXPA18","expansin A18(EXPA18)",842601
"519","AT2G03720","MRH6","Adenine nucleotide alpha hydrolases-like superfamily protein(MRH6)",814899
"520","AT4G22666","AT4G22666","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22666)",3770028
"521","AT4G13390","AT4G13390","Proline-rich extensin-like family protein(EXT12)",826970
"522","AT5G05500","AT5G05500","Pollen Ole e 1 allergen and extensin family protein(MOP10)",830433
"523","AT4G10370","AT4G10370","Cysteine/Histidine-rich C1 domain family protein(AT4G10370)",826629
"524","AT2G47540","AT2G47540","Pollen Ole e 1 allergen and extensin family protein(AT2G47540)",819367
"525","AT3G28550","AT3G28550","Proline-rich extensin-like family protein(AT3G28550)",822485
"526","AT3G25790","AT3G25790","myb-like transcription factor family protein(AT3G25790)",822170
"527","AT1G54970","PRP1","proline-rich protein 1(PRP1)",841938
"528","AT1G30870","PER7","Peroxidase superfamily protein(AT1G30870)",839971
"529","AT5G35190","AT5G35190","proline-rich extensin-like family protein(EXT13)",833473
"530","AT2G34910","AT2G34910","root hair specific protein(AT2G34910)",818056
"531","AT3G23470","AT3G23470","Cyclopropane-fatty-acyl-phospholipid synthase(AT3G23470)",821928
"532","AT5G04960","PME46","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G04960)",830378
"533","AT5G19790","RAP2-11","related to AP2 11(RAP2.11)",832099
"534","AT4G25190","QWRF7","QWRF motif protein (DUF566)(QWRF7)",828622
"535","AT4G33730","AT4G33730","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G33730)",829515
"536","AT2G31310","LBD14","LOB domain-containing protein 14(LBD14)",817689
"537","AT5G42785","AT5G42785","transmembrane protein(AT5G42785)",834289
"538","AT1G13420","SOT8","sulfotransferase 4B(ST4B)",837902
"539","AT4G11210","DIR14","Disease resistance-responsive (dirigent-like protein) family protein(AT4G11210)",826723
"540","AT3G45070","SOT5","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45070)",823642
"541","AT5G15180","PER56","Peroxidase superfamily protein(AT5G15180)",831370
"542","AT2G24610","CNGC14","cyclic nucleotide-gated channel 14(CNGC14)",816997
"543","AT4G16340","SPK1","guanyl-nucleotide exchange factors;GTPase binding;GTP binding protein(SPK1)",827328
"544","AT4G20210","TPS08","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT4G20210)",827768
"545","AT3G16410","NSP4","nitrile specifier protein 4(NSP4)",820888
"546","AT4G04940","AT4G04940","transducin family protein / WD-40 repeat family protein(AT4G04940)",825833
"547","AT3G24240","RCH2","Leucine-rich repeat receptor-like protein kinase family protein(AT3G24240)",822011
"548","AT1G19520","NFD5","pentatricopeptide (PPR) repeat-containing protein(NFD5)",838538
"549","AT5G53290","CRF3","cytokinin response factor 3(CRF3)",835410
"550","AT2G29980","FAD3","fatty acid desaturase 3(FAD3)",817548
"551","AT4G13940","SAHH1","S-adenosyl-L-homocysteine hydrolase(HOG1)",827028
"552","AT5G62890","NAT6","Xanthine/uracil permease family protein(AT5G62890)",836409
"553","AT1G62500","AT1G62500","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G62500)",842547
"554","AT3G57490","RPS2D","Ribosomal protein S5 family protein(AT3G57490)",824916
"555","AT4G29610","CDA6","Cytidine/deoxycytidylate deaminase family protein(AT4G29610)",829082
"556","AT4G18670","LRX5","Leucine-rich repeat (LRR) family protein(AT4G18670)",827601
"557","AT5G40830","AT5G40830","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G40830)",834083
"558","AT1G47670","AATL1","Transmembrane amino acid transporter family protein(AT1G47670)",841177
"559","AT1G54010","GLL23","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G54010)",841839
"560","AT2G36350","AT2G36350","Protein kinase superfamily protein(AT2G36350)",818208
"561","AT3G18130","RACK1C","receptor for activated C kinase 1C(RACK1C_AT)",821338
"562","AT5G58420","RPS4D","Ribosomal protein S4 (RPS4A) family protein(AT5G58420)",835955
"563","AT1G20370","AT1G20370","Pseudouridine synthase family protein(AT1G20370)",838625
"564","AT3G57150","CBF5","homologue of NAP57(NAP57)",824882
"565","AT4G08400","AT4G08400","Proline-rich extensin-like family protein(AT4G08400)",826398
"566","AT2G46890","AT2G46890","3-oxo-5-alpha-steroid 4-dehydrogenase (DUF1295)(AT2G46890)",819302
"567","AT3G63130","RANGAP1","RAN GTPase activating protein 1(RANGAP1)",825488
"568","AT5G10210","AT5G10210","nitric oxide synthase-interacting protein(AT5G10210)",830885
"569","AT2G20520","FLA6","FASCICLIN-like arabinogalactan 6(FLA6)",816574
"570","AT3G01730","AT3G01730","transmembrane protein(AT3G01730)",821089
"571","AT4G01890","AT4G01890","Pectin lyase-like superfamily protein(AT4G01890)",828220
"572","AT1G27740","BHLH54","root hair defective 6-like 4(RSL4)",839667
"573","AT5G10230","ANNAT7","annexin 7(ANNAT7)",830887
"574","AT4G15290","CSLB5","Cellulose synthase family protein(ATCSLB05)",827195
"575","AT5G09840","AT5G09840","Putative endonuclease or glycosyl hydrolase(AT5G09840)",830844
"576","AT1G34330","AT1G34330","miscRNA(AT1G34330)",3766915
"577","AT4G27400","AT4G27400","Late embryogenesis abundant (LEA) protein-like protein(AT4G27400)",828848
"578","AT3G47740","ABCA3","ABC2 homolog 2(ABCA3)",823928
"579","AT5G47980","BAHD1","HXXXD-type acyl-transferase family protein(AT5G47980)",834849
"580","AT1G11655","AT1G11655","hypothetical protein(AT1G11655)",837709
"581","AT1G79250","AGC1-7","AGC kinase 1.7(AGC1.7)",844265
"582","AT5G55110","AT5G55110","Stigma-specific Stig1 family protein(AT5G55110)",835602
"583","AT1G77520","AT1G77520","O-methyltransferase family protein(AT1G77520)",844088
"584","AT5G60720","AT5G60720","electron transporter, putative (Protein of unknown function, DUF547)(AT5G60720)",836193
"585","AT1G52060","JAL9","Mannose-binding lectin superfamily protein(AT1G52060)",841635
"586","AT4G35160","AT4G35160","O-methyltransferase family protein(AT4G35160)",829668
"587","AT5G54370","AT5G54370","Late embryogenesis abundant (LEA) protein-like protein(AT5G54370)",835525
"588","AT2G46140","AT2G46140","Late embryogenesis abundant protein(AT2G46140)",819221
"589","AT3G07070","AT3G07070","Protein kinase superfamily protein(AT3G07070)",819893
"590","AT5G13990","ATEXO70C2","exocyst subunit exo70 family protein C2(EXO70C2)",831247
"591","AT2G25240","AT2G25240","Serine protease inhibitor (SERPIN) family protein(CCP3)",817062
"592","AT4G13930","SHM4","serine hydroxymethyltransferase 4(SHM4)",827027
"593","AT5G66580","AT5G66580","hypothetical protein(AT5G66580)",836790
"594","AT2G45290","TKL-2","Transketolase(AT2G45290)",819137
"595","AT4G13000","AT4G13000","AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein(AT4G13000)",826913
"596","AT5G12940","AT5G12940","Leucine-rich repeat (LRR) family protein(AT5G12940)",831134
"597","AT5G05270","CHI3","Chalcone-flavanone isomerase family protein(CHIL)",830409
"598","AT5G08640","FLS1","flavonol synthase 1(FLS1)",830765
"599","AT4G29270","AT4G29270","HAD superfamily, subfamily IIIB acid phosphatase(AT4G29270)",829048
"600","AT5G42860","AT5G42860","late embryogenesis abundant protein, group 2(AT5G42860)",834297
"601","AT1G52660","AT1G52660","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G52660)",841698
"602","AT2G46860","PPA3","pyrophosphorylase 3(PPa3)",819299
"603","AT3G02480","AT3G02480","Late embryogenesis abundant protein (LEA) family protein(AT3G02480)",821185
"604","AT2G27380","EPR1","extensin proline-rich 1(EPR1)",817282
"605","AT5G07990","CYP75B1","Cytochrome P450 superfamily protein(TT7)",830693
"606","AT5G06760","LEA4-5","Late Embryogenesis Abundant 4-5(LEA4-5)",830565
"607","AT5G24130","AT5G24130","polypyrimidine tract-binding-like protein(AT5G24130)",832478
"608","AT2G31980","CYS2","PHYTOCYSTATIN 2(CYS2)",817757
"609","AT4G11190","DIR13","Disease resistance-responsive (dirigent-like protein) family protein(AT4G11190)",826721
"610","AT5G13930","CHS","Chalcone and stilbene synthase family protein(TT4)",831241
"611","AT1G62710","bVPE","beta vacuolar processing enzyme(BETA-VPE)",842569
"612","AT2G33790","AGP30","arabinogalactan protein 30(AGP30)",817946
"613","AT1G24735","AT1G24735","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G24735)",839082
"614","AT3G18200","AT3G18200","nodulin MtN21 /EamA-like transporter family protein(UMAMIT4)",821347
"615","AT3G11050","FER2","ferritin 2(FER2)",820276
"616","AT3G15670","AT3G15670","Late embryogenesis abundant protein (LEA) family protein(AT3G15670)",820810
"617","AT3G17520","AT3G17520","Late embryogenesis abundant protein (LEA) family protein(AT3G17520)",821017
"618","AT1G52690","AT1G52690","Late embryogenesis abundant protein (LEA) family protein(LEA7)",841701
"619","AT2G21720","AT2G21720","ArgH (DUF639)(AT2G21720)",816709
"620","AT5G60760","AT5G60760","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G60760)",836197
"621","AT1G02700","AT1G02700","GATA transcription factor-like protein(AT1G02700)",839492
"622","AT5G44310","AT5G44310","Late embryogenesis abundant protein (LEA) family protein(AT5G44310)",834454
"623","AT3G58450","AT3G58450","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G58450)",825014
"624","AT4G21020","AT4G21020","Late embryogenesis abundant protein (LEA) family protein(AT4G21020)",827849
"625","AT3G15280","AT3G15280","hypothetical protein(AT3G15280)",820759
"626","AT2G21490","LEA","dehydrin LEA(LEA)",816688
"627","AT5G07330","AT5G07330","NFU1 iron-sulfur cluster protein(AT5G07330)",830624
"628","AT2G42560","AT2G42560","late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT2G42560)",818856
"629","AT3G53040","AT3G53040","late embryogenesis abundant protein, putative / LEA protein(AT3G53040)",824470
"630","AT2G25890","AT2G25890","Oleosin family protein(AT2G25890)",817130
"631","AT4G11050","AtGH9C3","glycosyl hydrolase 9C3(GH9C3)",826706
"632","AT2G39040","PER24","Peroxidase superfamily protein(AT2G39040)",818490
"633","AT1G47980","AT1G47980","desiccation-like protein(AT1G47980)",841216
"634","AT5G52300","LTI65","CAP160 protein(LTI65)",835306
"635","AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19(TBL19)",831447
"636","AT5G23030","TET12","tetraspanin12(TET12)",832367
"637","AT4G09990","GXM2","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)(GXM2)",826590
"638","AT2G22930","UGT79B8","UDP-Glycosyltransferase superfamily protein(AT2G22930)",816824
"639","AT2G38750","ANN4","annexin 4(ANNAT4)",818457
"640","AT1G58037","AT1G58037","Cysteine/Histidine-rich C1 domain family protein(AT1G58037)",3767562
"641","AT5G17810","WOX12","WUSCHEL related homeobox 12(WOX12)",831649
"642","AT5G37990","AT5G37990","S-adenosyl-L-methionine-dependent methyltransferase superfamily protein(AT5G37990)",833778
"643","AT3G26460","AT3G26460","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT3G26460)",822251
"644","AT5G03260","LAC11","laccase 11(LAC11)",831887
"645","AT2G43870","AT2G43870","Pectin lyase-like superfamily protein(AT2G43870)",818991
"646","AT3G17998","CPuORF30",NA,NA
"647","AT3G07900","AT3G07900","O-fucosyltransferase family protein(AT3G07900)",819981
"648","AT3G57010","SSL8","Calcium-dependent phosphotriesterase superfamily protein(AT3G57010)",824868
