"","gene","symbol","Description","Entrez"
"323","AT1G64860","SIGA","sigma factor A(SIGA)",842794
"324","AT5G21222","ATC401","protein kinase family protein(AT5G21222)",832244
"325","AT1G01790","KEA1","K+ efflux antiporter 1(KEA1)",837332
"326","AT4G25290","AT4G25290","DNA photolyase(AT4G25290)",828632
"327","AT1G19720","DYW7","Pentatricopeptide repeat (PPR-like) superfamily protein(AT1G19720)",838561
"328","AT4G28080","AT4G28080","Tetratricopeptide repeat (TPR)-like superfamily protein(AT4G28080)",828923
"329","AT5G18240","MYR1","myb-related protein 1(MYR1)",831942
"330","AT1G68520","COL6","B-box type zinc finger protein with CCT domain-containing protein(BBX14)",843181
"331","AT5G24690","AT5G24690","plant/protein, putative (DUF3411)(AT5G24690)",832541
"332","AT4G34090","AT4G34090","cyclin delta-3(AT4G34090)",829555
"333","AT5G25840","AT5G25840","DUF1677 family protein (DUF1677)(AT5G25840)",832653
"334","AT5G02250","RNR1","Ribonuclease II/R family protein(EMB2730)",830864
"335","AT5G47440","AT5G47440","auxin canalization protein (DUF828)(AT5G47440)",834792
"336","AT3G60750","TKL-1","Transketolase(AT3G60750)",825246
"337","AT5G01920","STN8","Protein kinase superfamily protein(STN8)",831741
"338","AT5G26742","RH3","DEAD box RNA helicase (RH3)(emb1138)",832713
"339","AT2G23610","MES3","methyl esterase 3(MES3)",816893
"340","AT5G01240","LAX1","like AUXIN RESISTANT 1(LAX1)",831866
"341","AT1G53800","AT1G53800","muscle M-line assembly protein(AT1G53800)",841817
"342","AT3G01500","BCA1","carbonic anhydrase 1(CA1)",821134
"343","AT5G38420","RBCS-2B","Ribulose bisphosphate carboxylase (small chain) family protein(RBCS2B)",833829
"344","AT5G58260","ndhN","oxidoreductases, acting on NADH or NADPH, quinone or similar compound as acceptor(NdhN)",835938
"345","AT4G17810","AT4G17810","C2H2 and C2HC zinc fingers superfamily protein(AT4G17810)",827503
"346","AT2G46250","AT2G46250","myosin heavy chain-like protein(AT2G46250)",819233
"347","AT5G49740","FRO7","ferric reduction oxidase 7(FRO7)",835037
"348","AT2G16380","SFH7","Sec14p-like phosphatidylinositol transfer family protein(AT2G16380)",816135
"349","AT3G48740","SWEET11","Nodulin MtN3 family protein(SWEET11)",824035
"350","AT4G00950","MEE47","hypothetical protein (DUF688)(MEE47)",827948
"351","AT4G19530","AT4G19530","disease resistance protein (TIR-NBS-LRR class) family(AT4G19530)",827695
"352","AT3G01550","PPT2","phosphoenolpyruvate (pep)/phosphate translocator 2(PPT2)",821114
"353","AT2G39470","PNSL1","PsbP-like protein 2(PnsL1)",818532
"354","AT3G51820","CHLG","UbiA prenyltransferase family protein(G4)",824345
"355","AT3G59400","GUN4","protein GENOMES UNCOUPLED 4(GUN4)",825109
"356","AT5G10150","UFC","UPSTREAM OF FLC protein (DUF966)(AT5G10150)",830879
"357","AT1G74070","CYP26-2","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT1G74070)",843747
"358","AT4G37925","NDHM","subunit NDH-M of NAD(P)H:plastoquinone dehydrogenase complex(NdhM)",3770591
"359","AT4G04692","AT4G04692","miscRNA(AT4G04692)",3770388
"360","AT2G35260","AT2G35260","CAAX protease self-immunity protein(AT2G35260)",818093
"361","AT5G49730","FRO6","ferric reduction oxidase 6(FRO6)",835036
"362","AT4G26530","AT4G26530","Aldolase superfamily protein(FBA5)",828759
"363","AT1G70760","ndhL","inorganic carbon transport protein-like protein(NdhL)",843413
"364","AT1G78995","AT1G78995","hypothetical protein(AT1G78995)",844240
"365","AT1G74880","ndhO","NAD(P)H:plastoquinone dehydrogenase complex subunit O(NdhO)",843827
"366","AT1G52870","AT1G52870","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein(AT1G52870)",841720
"367","AT5G44190","GLK2","GOLDEN2-like 2(GLK2)",834442
"368","AT1G23390","AT1G23390","Kelch repeat-containing F-box family protein(AT1G23390)",838947
"369","AT3G26510","AT3G26510","Octicosapeptide/Phox/Bem1p family protein(AT3G26510)",822258
"370","AT5G24800","BZIP9","basic leucine zipper 9(BZIP9)",832549
"371","AT3G26650","GAPA1","glyceraldehyde 3-phosphate dehydrogenase A subunit(GAPA)",822277
"372","AT3G50270","AT3G50270","HXXXD-type acyl-transferase family protein(AT3G50270)",824189
"373","AT4G37390","YDK1","Auxin-responsive GH3 family protein(BRU6)",829893
"374","AT1G33540","scpl18","serine carboxypeptidase-like 18(scpl18)",840248
"375","AT4G30990","AT4G30990","ARM repeat superfamily protein(AT4G30990)",829224
"376","AT3G29110","TPS16","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G29110)",822559
"377","AT3G29252","AT3G29252","miscRNA(AT3G29252)",6240475
"378","AT1G11340","RKS1","G-type lectin S-receptor-like Serine/Threonine-kinase(AT1G11340)",837676
"379","AT3G02850","SKOR","STELAR K+ outward rectifier(SKOR)",821052
"380","AT1G16910","LSH8","LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)(LSH8)",838262
"381","AT1G24540","CYP86C1","cytochrome P450, family 86, subfamily C, polypeptide 1(CYP86C1)",839069
"382","AT4G21970","AT4G21970","senescence regulator (Protein of unknown function, DUF584)(AT4G21970)",828286
"383","AT1G11920","AT1G11920","Pectin lyase-like superfamily protein(AT1G11920)",837742
"384","AT4G12550","AIR1","Auxin-Induced in Root cultures 1(AIR1)",826868
"385","AT1G13300","HRS1","myb-like transcription factor family protein(HRS1)",837890
"386","ATCG00550","PSBJ",NA,NA
"387","AT4G26830","AT4G26830","O-Glycosyl hydrolases family 17 protein(AT4G26830)",828790
"388","AT4G31351","AT4G31351","hypothetical protein(AT4G31351)",6240978
"389","AT1G10160","AT1G10160","hypothetical protein(AT1G10160)",3766690
"390","AT1G11185","AT1G11185","ncRNA(AT1G11185)",5007682
"391","AT5G25160","ZFP3","zinc finger protein 3(ZFP3)",832587
"392","AT1G29740","AT1G29740","Leucine-rich repeat transmembrane protein kinase(AT1G29740)",839852
"393","AT5G23080","TGH","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein(TGH)",832372
"394","AT1G79060","AT1G79060","TPRXL(AT1G79060)",844247
"395","AT5G15280","AT5G15280","Pentatricopeptide repeat (PPR) superfamily protein(AT5G15280)",831380
"396","AT2G31440","AT2G31440","gamma-secretase subunit APH1-like protein(AT2G31440)",817702
"397","AT4G28190","ULT1","Developmental regulator, ULTRAPETALA(ULT1)",828934
"398","AT2G01023","AT2G01023","hypothetical protein(AT2G01023)",6241139
"399","AT3G21351","AT3G21351","transmembrane protein(AT3G21351)",10723059
"400","AT1G30230","AT1G30230","translation elongation factor EF1B/ribosomal protein S6 family protein(eEF-1Bb1)",839903
"401","AT2G36930","AT2G36930","zinc finger (C2H2 type) family protein(AT2G36930)",818267
"402","AT1G11460","AT1G11460","nodulin MtN21 /EamA-like transporter family protein(UMAMIT26)",837688
"403","AT1G18000","AT1G18000","Major facilitator superfamily protein(AT1G18000)",838380
"404","AT3G62210","EDA32","Putative endonuclease or glycosyl hydrolase(EDA32)",825394
"405","AT5G06530","ABCG22","ABC-2 type transporter family protein(ABCG22)",830541
"406","AT5G01210","AT5G01210","HXXXD-type acyl-transferase family protein(AT5G01210)",831901
"407","AT2G37440","AT2G37440","DNAse I-like superfamily protein(AT2G37440)",818321
"408","AT4G18130","PHYE","phytochrome E(PHYE)",827538
"409","AT3G26610","AT3G26610","Pectin lyase-like superfamily protein(AT3G26610)",822270
"410","AT4G25410","BHLH126","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT4G25410)",828644
"411","AT5G58550","EOL2","ETO1-like 2(EOL2)",835968
"412","AT1G53940","GLIP2","GDSL-motif lipase 2(GLIP2)",841833
"413","AT3G46130","MYB48","myb domain protein 48(MYB48)",823756
"414","AT2G26910","ABCG32","pleiotropic drug resistance 4(ABCG32)",817232
"415","AT2G37030","AT2G37030","SAUR-like auxin-responsive protein family(AT2G37030)",818278
"416","AT1G76720","AT1G76720","eukaryotic translation initiation factor 2 (eIF-2) family protein(AT1G76720)",844006
"417","AT1G79770","AT1G79770","CASP-like protein (DUF1677)(AT1G79770)",844316
"418","AT5G40380","CRK42","cysteine-rich RLK (RECEPTOR-like protein kinase) 42(CRK42)",834036
"419","ATCG00730","PETD",NA,NA
"420","AT4G17880","MYC4","Basic helix-loop-helix (bHLH) DNA-binding family protein(MYC4)",827511
"421","AT5G25810","TINY","Integrase-type DNA-binding superfamily protein(tny)",832650
"422","AT1G12460","AT1G12460","Leucine-rich repeat protein kinase family protein(AT1G12460)",837803
"423","AT3G27950","AT3G27950","GDSL-like Lipase/Acylhydrolase superfamily protein(AT3G27950)",822419
"424","AT4G15340","PEN1","pentacyclic triterpene synthase 1(PEN1)",827200
"425","ATCG00480","ATPB",NA,NA
"426","ATCG00530","CEMA",NA,NA
"427","AT3G28770","AT3G28770","transmembrane protein, putative (DUF1216)(AT3G28770)",822509
"428","AT3G54070","AT3G54070","LOW protein: ankyrin repeat protein(AT3G54070)",824574
"429","AT1G21540","AEE9","AMP-dependent synthetase and ligase family protein(AT1G21540)",838755
"430","AT5G19580","AT5G19580","glyoxal oxidase-related protein(AT5G19580)",832078
"431","AT1G18485","PCMP-H8","Pentatricopeptide repeat (PPR) superfamily protein(AT1G18485)",838429
"432","AT4G02510","TOC159","translocon at the outer envelope membrane of chloroplasts 159(TOC159)",827934
"433","AT5G59440","ZEU1","P-loop containing nucleoside triphosphate hydrolases superfamily protein(ZEU1)",836063
"434","AT5G63420","emb2746","RNA-metabolising metallo-beta-lactamase family protein(emb2746)",836461
"435","AT1G48650","AT1G48650","DEA(D/H)-box RNA helicase family protein(AT1G48650)",841287
"436","AT3G53720","CHX20","cation/H+ exchanger 20(CHX20)",824539
"437","AT1G29100","AT1G29100","Heavy metal transport/detoxification superfamily protein(AT1G29100)",839785
"438","AT5G62670","AHA11","H[+]-ATPase 11(HA11)",836388
"439","AT4G19380","FAO4A","Long-chain fatty alcohol dehydrogenase family protein(AT4G19380)",827679
"440","AT4G14480","BLUS1","Protein kinase superfamily protein(AT4G14480)",827095
"441","AT5G53500","AT5G53500","Transducin/WD40 repeat-like superfamily protein(AT5G53500)",835432
"442","AT2G41620","NUP93A","Nucleoporin interacting component (Nup93/Nic96-like) family protein(AT2G41620)",818760
"443","AT5G10280","MYB92","myb domain protein 92(MYB92)",830892
"444","AT2G16980","AT2G16980","Major facilitator superfamily protein(AT2G16980)",816201
"445","AT3G60870","AHL18","AT-hook motif nuclear-localized protein 18(AHL18)",825258
"446","AT2G14820","NPY2","Phototropic-responsive NPH3 family protein(NPY2)",815970
"447","AT4G35200","AT4G35200","hypothetical protein (DUF241)(AT4G35200)",829673
"448","AT4G07830","AT4G07830","hypothetical protein(AT4G07830)",3770283
"449","AT3G48190","ATM","Serine/Threonine-kinase ATM-like protein(ATM)",823975
"450","AT5G55780","AT5G55780","Cysteine/Histidine-rich C1 domain family protein(AT5G55780)",835672
"451","AT3G14510","AT3G14510","Polyprenyl synthetase family protein(AT3G14510)",820674
"452","AT4G08290","AT4G08290","nodulin MtN21 /EamA-like transporter family protein(UMAMIT20)",826383
"453","AT3G50150","AT3G50150","transmembrane protein, putative (DUF247)(AT3G50150)",824177
"454","AT5G58910","LAC16","laccase 16(LAC16)",836008
"455","AT1G63600","CRRSP4","Receptor-like protein kinase-related family protein(AT1G63600)",842665
"456","AT5G25045","AT5G25045","hypothetical protein(AT5G25045)",3770720
"457","AT5G35940","JAL41","Mannose-binding lectin superfamily protein(AT5G35940)",833584
"458","AT5G51930","AT5G51930","Glucose-methanol-choline (GMC) oxidoreductase family protein(AT5G51930)",835268
"459","AT1G12160","AT1G12160","Flavin-binding monooxygenase family protein(AT1G12160)",837768
"460","AT1G18415","AT1G18415","ncRNA(AT1G18415)",5007702
"461","AT2G12646","AT2G12646","PLATZ transcription factor family protein(AT2G12646)",3768403
"462","AT1G26700","MLO14","Seven transmembrane MLO family protein(MLO14)",839211
"463","AT2G04025","RGF3","root meristem growth factor(RGF3)",814929
"464","AT1G21530","AEE10","AMP-dependent synthetase and ligase family protein(AT1G21530)",838754
"465","AT2G32010","CVL1","CVP2 like 1(CVL1)",817761
"466","AT3G20210","dVPE","delta vacuolar processing enzyme(DELTA-VPE)",821565
"467","AT4G15400","AT4G15400","HXXXD-type acyl-transferase family protein(BIA1)",827208
"468","AT5G10800","AT5G10800","RNA recognition motif (RRM)-containing protein(AT5G10800)",830947
"469","AT1G13500","AT1G13500","hypothetical protein (DUF1262)(AT1G13500)",837910
"470","AT3G47360","HSD3","hydroxysteroid dehydrogenase 3(HSD3)",823890
"471","AT5G07152","AT5G07152","ncRNA(AT5G07152)",28720868
"472","AT4G13570","HTA4","histone H2A 4(HTA4)",826990
"473","AT5G13980","AT5G13980","Glycosyl hydrolase family 38 protein(AT5G13980)",831246
"474","AT2G34140","CDF4","Dof-type zinc finger DNA-binding family protein(AT2G34140)",817975
"475","AT5G45200","AT5G45200","Disease resistance protein (TIR-NBS-LRR class) family(AT5G45200)",834556
"476","ATMG00570","ORFX",NA,NA
"477","AT4G25790","AT4G25790","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G25790)",828684
"478","AT5G19520","MSL9","mechanosensitive channel of small conductance-like 9(MSL9)",832072
"479","ATCG00790","RPL16",NA,NA
"480","AT3G29635","AT3G29635","HXXXD-type acyl-transferase family protein(AT3G29635)",822634
"481","ATCG00830","rpl2-B",NA,NA
"482","AT5G15725","AT5G15725","transmembrane protein(AT5G15725)",831428
"483","AT1G58070","AT1G58070","WEB family protein(AT1G58070)",842174
"484","AT3G09940","MDHAR","monodehydroascorbate reductase(MDHAR)",820155
"485","AT5G41835","AT5G41835","hypothetical protein(AT5G41835)",3771397
"486","AT1G78090","TPPB","trehalose-6-phosphate phosphatase(TPPB)",844144
"487","AT3G11385","AT3G11385","Cysteine/Histidine-rich C1 domain family protein(AT3G11385)",2745880
"488","AT3G45700","NPF2.4","Major facilitator superfamily protein(AT3G45700)",823712
"489","AT2G43865","AT2G43865","hypothetical protein(AT2G43865)",7922488
"490","AT1G26250","AT1G26250","Proline-rich extensin-like family protein(AT1G26250)",839166
"491","AT3G59480","AT3G59480","pfkB-like carbohydrate kinase family protein(AT3G59480)",825117
"492","AT2G38300","AT2G38300","myb-like HTH transcriptional regulator family protein(AT2G38300)",818410
"493","AT5G65590","DOF5.7","Dof-type zinc finger DNA-binding family protein(AT5G65590)",836685
"494","AT5G21950","AT5G21950","alpha/beta-Hydrolases superfamily protein(AT5G21950)",832255
"495","AT5G43540","AT5G43540","C2H2 and C2HC zinc fingers superfamily protein(AT5G43540)",834374
"496","AT1G10490","AT1G10490","GNAT acetyltransferase (DUF699)(AT1G10490)",837589
"497","AT1G09660","AT1G09660","RNA-binding KH domain-containing protein(AT1G09660)",837494
"498","AT1G12430","ARK3","armadillo repeat kinesin 3(ARK3)",837799
"499","AT1G31970","RH5","DEA(D/H)-box RNA helicase family protein(STRS1)",840087
"500","AT5G50300","AZG2","Xanthine/uracil permease family protein(AZG2)",835095
"501","AT1G28440","HSL1","HAESA-like 1(HSL1)",839742
"502","AT3G23430","PHO1","phosphate 1(PHO1)",821924
"503","AT3G61780","emb1703","embryo defective 1703(emb1703)",825351
"504","AT3G63180","ATTKL","TIC-like protein(TKL)",825493
"505","AT4G15215","PDR13","pleiotropic drug resistance 13(ABCG41)",827186
"506","AT5G46510","AT5G46510","Disease resistance protein (TIR-NBS-LRR class) family(AT5G46510)",834694
"507","AT1G66800","AT1G66800","NAD(P)-binding Rossmann-fold superfamily protein(AT1G66800)",842998
"508","AT3G02620","S-ACP-DES4","Plant stearoyl-acyl-carrier-protein desaturase family protein(AT3G02620)",820737
"509","AT2G32440","KAO2","ent-kaurenoic acid hydroxylase 2(KAO2)",817805
"510","AT5G23480","AT5G23480","SWIB/MDM2, Plus-3 and GYF domain-containing protein(AT5G23480)",832414
"511","AT3G25670","AT3G25670","Leucine-rich repeat (LRR) family protein(AT3G25670)",822155
"512","AT5G07280","EMS1","Leucine-rich repeat transmembrane protein kinase(EMS1)",830619
"513","AT3G27884","AT3G27884","ncRNA(AT3G27884)",5008039
"514","AT1G53233","AT1G53233","ncRNA(AT1G53233)",5007797
"515","AT3G42800","AT3G42800","AF-like protein(AT3G42800)",823322
"516","AT2G35585","AT2G35585","cystic fibrosis transmembrane conductance regulator(AT2G35585)",818124
"517","AT4G32990","AT4G32990","Transducin/WD40 repeat-like superfamily protein(AT4G32990)",829436
"518","ATCG00670","CLPP1",NA,NA
"519","AT1G71990","FUT13","fucosyltransferase 13(FUT13)",843530
"520","AT4G01860","AT4G01860","Transducin family protein / WD-40 repeat family protein(AT4G01860)",827918
"521","AT5G08620","RH25","DEA(D/H)-box RNA helicase family protein(STRS2)",830763
"522","AT3G54790","PUB3","ARM repeat superfamily protein(AT3G54790)",824644
"523","AT1G30840","PUP4","purine permease 4(PUP4)",839967
"524","AT5G57770","AT5G57770","auxin canalization protein (DUF828)(AT5G57770)",835885
"525","AT5G07040","ATL69","RING/U-box superfamily protein(AT5G07040)",830595
"526","AT5G16000","NIK1","NSP-interacting kinase 1(NIK1)",831457
"527","AT1G75820","CLV1","Leucine-rich receptor-like protein kinase family protein(CLV1)",843915
"528","AT2G20340","ELI5","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AAS)",816553
"529","AT4G35030","AT4G35030","Protein kinase superfamily protein(AT4G35030)",829655
"530","AT2G28450","AT2G28450","zinc finger (CCCH-type) family protein(AT2G28450)",817393
"531","AT3G32040","AT3G32040","Terpenoid synthases superfamily protein(AT3G32040)",822957
"532","AT3G13222","GIP1","GBF-interacting protein 1(GIP1)",820513
"533","AT3G25930","AT3G25930","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G25930)",822190
"534","AT5G58370","AT5G58370","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G58370)",835949
"535","AT4G01490","AT4G01490","hypothetical protein(AT4G01490)",3770430
"536","AT5G41765","AT5G41765","DNA-binding storekeeper protein-related transcriptional regulator(AT5G41765)",834181
"537","AT1G22380","UGT85A3","UDP-glucosyl transferase 85A3(UGT85A3)",838845
"538","AT2G36250","FTSZ2-1","Tubulin/FtsZ family protein(FTSZ2-1)",818197
"539","AT1G09440","AT1G09440","Protein kinase superfamily protein(AT1G09440)",837467
"540","AT1G15260","AT1G15260","LOW protein: ATP-dependent RNA helicase-like protein(AT1G15260)",838093
"541","AT5G55620","AT5G55620","hypothetical protein(AT5G55620)",835656
"542","AT1G49630","PREP2","presequence protease 2(PREP2)",841387
"543","AT4G37700","AT4G37700","hypothetical protein(AT4G37700)",829925
"544","AT2G34180","CIPK13","CBL-interacting protein kinase 13(CIPK13)",817979
"545","AT5G26570","GWD3","chloroplastidic phosphoglucan, water dikinase (ATGWD3)(PWD)",832706
"546","AT3G58975","AT3G58975","miscRNA(AT3G58975)",3769738
"547","AT5G04230","PAL3","phenyl alanine ammonia-lyase 3(PAL3)",830302
"548","AT1G49490","PEX2","Leucine-rich repeat (LRR) family protein(AT1G49490)",841373
"549","AT1G75250","RL6","RAD-like 6(RL6)",843862
"550","AT4G26050","PIRL8","plant intracellular ras group-related LRR 8(PIRL8)",828711
"551","AT5G49770","AT5G49770","Leucine-rich repeat protein kinase family protein(AT5G49770)",835040
"552","AT1G71790","AT1G71790","Subunits of heterodimeric actin filament capping protein Capz superfamily(CPB)",843509
"553","AT3G25150","AT3G25150","Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain-containing protein(AT3G25150)",822106
"554","AT1G29090","AT1G29090","Cysteine proteinases superfamily protein(AT1G29090)",839784
"555","AT5G10970","AT5G10970","C2H2 and C2HC zinc fingers superfamily protein(AT5G10970)",830964
"556","AT2G45360","AT2G45360","ankyrin repeat/KH domain protein (DUF1442)(AT2G45360)",819144
"557","AT1G29430","SAUR62","SAUR-like auxin-responsive protein family(AT1G29430)",839819
"558","AT4G24415","MIR824A","ncRNA(MIR824)",28720179
"559","AT2G37860","LCD1","reticulata-like protein, putative (DUF3411)(LCD1)",818362
"560","AT5G23900","RPL13D","Ribosomal protein L13e family protein(AT5G23900)",832455
"561","AT4G26110","NAP1","nucleosome assembly protein1;1(NAP1;1)",828717
"562","AT1G15930","RPS12A","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein(AT1G15930)",838163
"563","AT3G09035","AT3G09035","Concanavalin A-like lectin family protein(AT3G09035)",820056
"564","AT3G61100","AT3G61100","Putative endonuclease or glycosyl hydrolase(AT3G61100)",825282
"565","AT2G42380","BZIP34","Basic-leucine zipper (bZIP) transcription factor family protein(BZIP34)",818839
"566","AT1G04240","IAA3","AUX/IAA transcriptional regulator family protein(SHY2)",839570
"567","AT1G11290","PCMP-H40","Pentatricopeptide repeat (PPR) superfamily protein(CRR22)",837671
"568","AT1G33320","CGS2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AT1G33320)",840226
"569","AT4G20760","AT4G20760","NAD(P)-binding Rossmann-fold superfamily protein(AT4G20760)",827824
"570","AT2G28150","AT2G28150","UPSTREAM OF FLC protein (DUF966)(AT2G28150)",817361
"571","AT3G05730","AT3G05730","defensin-like protein(AT3G05730)",819742
"572","AT4G25750","ABCG4","ABC-2 type transporter family protein(ABCG4)",828680
"573","AT1G14185","AT1G14185","Glucose-methanol-choline (GMC) oxidoreductase family protein(AT1G14185)",837978
"574","AT1G64780","AMT1-2","ammonium transporter 1;2(AMT1;2)",842786
"575","AT5G58360","OFP3","ovate family protein 3(OFP3)",835948
"576","AT5G55540","TRN1","tornado 1(TRN1)",835648
"577","AT2G15820","OTP51","endonuclease(OTP51)",816078
"578","AT5G39980","AT5G39980","Tetratricopeptide repeat (TPR)-like superfamily protein(AT5G39980)",833995
"579","AT3G16380","PAB6","poly(A) binding protein 6(PAB6)",820885
"580","AT1G56190","AT1G56190","Phosphoglycerate kinase family protein(AT1G56190)",842072
"581","AT3G10270","GYRB1","DNA gyrase subunit B(GYRB1)",820189
"582","AT1G29440","SAUR63","SAUR-like auxin-responsive protein family(SAUR63)",839820
"583","AT3G48720","AT3G48720","HXXXD-type acyl-transferase family protein(DCF)",824033
"584","AT2G21070","FIO1","methyltransferase(FIO1)",816642
"585","AT2G46870","NGA1","AP2/B3-like transcriptional factor family protein(NGA1)",819300
"586","AT1G15390","PDF1A","peptide deformylase 1A(PDF1A)",838109
"587","AT3G19180","CDP1","plastid division protein(PARC6)",821452
"588","AT3G63440","CKX6","cytokinin oxidase/dehydrogenase 6(CKX6)",825519
"589","AT5G01075","AT5G01075","Glycosyl hydrolase family 35 protein(AT5G01075)",831885
"590","AT4G14096","AT4G14096","F-box/RNI-like superfamily protein(AT4G14096)",827047
"591","AT5G57685","GDU3","glutamine dumper 3(GDU3)",835875
"592","AT2G16370","THY-1","thymidylate synthase 1(THY-1)",816134
"593","AT3G26922","AT3G26922","F-box/RNI-like superfamily protein(AT3G26922)",7922367
"594","AT1G31310","AT1G31310","hydroxyproline-rich glycoprotein family protein(AT1G31310)",840019
"595","AT2G01420","PIN4","Auxin efflux carrier family protein(PIN4)",814670
"596","AT2G02020","NPF8.4","Major facilitator superfamily protein(PTR4)",814733
"597","AT1G03687","AT1G03687","DTW domain-containing protein(AT1G03687)",839052
"598","AT3G53960","NPF5.7","Major facilitator superfamily protein(AT3G53960)",824563
"599","AT1G02065","SPL8","squamosa promoter binding protein-like 8(SPL8)",839275
"600","AT4G31310","AT4G31310","AIG2-like (avirulence induced gene) family protein(AT4G31310)",829258
"601","AT2G28070","ABCG3","ABC-2 type transporter family protein(ABCG3)",817351
"602","AT4G00880","AT4G00880","SAUR-like auxin-responsive protein family(AT4G00880)",827989
"603","AT3G51950","AT3G51950","Zinc finger (CCCH-type) family protein / RNA recognition motif (RRM)-containing protein(AT3G51950)",824358
"604","AT4G19890","AT4G19890","Pentatricopeptide repeat (PPR-like) superfamily protein(AT4G19890)",10723133
"605","AT5G14210","AT5G14210","Leucine-rich repeat protein kinase family protein(AT5G14210)",831271
"606","AT1G73330","ATDR4","drought-repressed 4(DR4)",843668
"607","AT3G01860","AT3G01860","hypothetical protein(AT3G01860)",820070
"608","AT1G64590","AT1G64590","NAD(P)-binding Rossmann-fold superfamily protein(AT1G64590)",842767
"609","AT3G45710","NPF2.5","Major facilitator superfamily protein(AT3G45710)",823713
"610","AT3G60390","HAT3","homeobox-leucine zipper protein 3(HAT3)",825210
"611","AT4G34680","GATA3","GATA transcription factor 3(GATA3)",829620
"612","AT5G62280","AT5G62280","DUF1442 family protein (DUF1442)(AT5G62280)",836349
"613","AT2G41940","ZFP8","zinc finger protein 8(ZFP8)",818794
"614","AT5G54700","AT5G54700","Ankyrin repeat family protein(AT5G54700)",835559
"615","AT2G14510","AT2G14510","Leucine-rich repeat protein kinase family protein(AT2G14510)",815938
"616","AT2G46530","ARF11","auxin response factor 11(ARF11)",819264
"617","AT1G12480","SLAC1","C4-dicarboxylate transporter/malic acid transport protein(OZS1)",837805
"618","AT4G13494","MIR863A","ncRNA(MIR863)",6241433
"619","AT2G32100","OFP16","ovate family protein 16(OFP16)",817770
"620","AT3G60530","GATA4","GATA transcription factor 4(GATA4)",825224
"621","AT2G34170","AT2G34170","hypothetical protein (DUF688)(AT2G34170)",817978
"622","AT5G12440","AT5G12440","CCCH-type zinc fingerfamily protein with RNA-binding domain-containing protein(AT5G12440)",831119
"623","AT1G52190","NPF1.2","Major facilitator superfamily protein(AT1G52190)",841649
"624","AT2G18890","AT2G18890","Protein kinase superfamily protein(AT2G18890)",816405
"625","AT1G33080","AT1G33080","MATE efflux family protein(AT1G33080)",840204
"626","AT5G27360","SFP2","Major facilitator superfamily protein(SFP2)",832795
"627","AT1G66910","AT1G66910","Protein kinase superfamily protein(AT1G66910)",843009
"628","AT1G20390","AT1G20390","hypothetical protein(AT1G20390)",3766766
"629","AT3G50240","KICP-02","ATP binding microtubule motor family protein(KICP-02)",824186
"630","AT1G17400","AT1G17400","hypothetical protein(AT1G17400)",838312
"631","AT1G74950","TIFY10B","TIFY domain/Divergent CCT motif family protein(TIFY10B)",843834
"632","AT2G16586","AT2G16586","transmembrane protein(AT2G16586)",3768004
"633","AT1G25260","AT1G25260","Ribosomal protein L10 family protein(AT1G25260)",839109
"634","AT3G09330","AT3G09330","Transmembrane amino acid transporter family protein(AT3G09330)",820089
"635","AT3G27860","AT3G27860","Tudor/PWWP/MBT superfamily protein(AT3G27860)",822406
"636","AT4G27760","FEY","NAD(P)-binding Rossmann-fold superfamily protein(FEY)",828890
"637","AT3G14600","RPL18AC","Ribosomal protein L18ae/LX family protein(AT3G14600)",820688
"638","AT4G04370","PCMP-E99","Tetratricopeptide repeat (TPR)-like superfamily protein(AT4G04370)",825757
"639","AT3G46040","RPS15AD","ribosomal protein S15A D(RPS15AD)",823747
"640","AT1G63850","AT1G63850","BTB/POZ domain-containing protein(AT1G63850)",842688
"641","AT5G28060","RPS24B","Ribosomal protein S24e family protein(AT5G28060)",832878
"642","AT2G24350","AT2G24350","RNA binding (RRM/RBD/RNP motifs) family protein(AT2G24350)",816971
"643","AT4G28180","AT4G28180","hypothetical protein(AT4G28180)",828933
"644","AT1G15910","FDM1","XH/XS domain-containing protein(FDM1)",838161
"645","AT2G45340","AT2G45340","Leucine-rich repeat protein kinase family protein(AT2G45340)",819142
"646","AT4G11640","SR","serine racemase(SR)",826769
"647","AT2G21650","RL2","Homeodomain-like superfamily protein(MEE3)",816703
"648","AT3G05415","AT3G05415","hypothetical protein(AT3G05415)",3768854
"649","AT1G20400","AT1G20400","hypothetical protein (DUF1204)(AT1G20400)",838629
"650","AT5G63710","AT5G63710","Leucine-rich repeat protein kinase family protein(AT5G63710)",836491
