"","gene","symbol","Description","Entrez"
"333","AT5G35210","AT5G35210","PHD type transcription factor with transmembrane domain protein (PTM)(PTM)",833475
"334","AT5G35750","AHK2","histidine kinase 2(HK2)",833552
"335","AT5G38350","AT5G38350","Disease resistance protein (NBS-LRR class) family(AT5G38350)",833817
"336","AT1G48770","AT1G48770","hypothetical protein (DUF1639)(AT1G48770)",841299
"337","AT3G02370","AT3G02370","tRNA-splicing endonuclease subunit(AT3G02370)",821119
"338","AT1G61820","BGLU46","beta glucosidase 46(BGLU46)",842479
"339","AT3G01175","AT3G01175","transmembrane protein(AT3G01175)",820400
"340","AT1G54730","AT1G54730","Major facilitator superfamily protein(AT1G54730)",841914
"341","AT1G15750","TPL","Transducin family protein / WD-40 repeat family protein(TPL)",838144
"342","AT5G44510","TAO1","target of AVRB operation1(TAO1)",834478
"343","AT5G42950","AT5G42950","GYF domain-containing protein(AT5G42950)",834307
"344","AT3G04740","MED14","RNA polymerase II transcription mediator(SWP)",819634
"345","AT3G62150","ABCB21","P-glycoprotein 21(ABCB21)",825388
"346","AT1G03457","BRN2","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G03457)",839497
"347","AT4G00720","ASK8","shaggy-like protein kinase 32(SK32)",828023
"348","AT5G18340","PUB48","ARM repeat superfamily protein(AT5G18340)",831952
"349","AT4G08040","ACS11","1-aminocyclopropane-1-carboxylate synthase 11(ACS11)",826317
"350","AT5G45220","AT5G45220","Disease resistance protein (TIR-NBS-LRR class) family(AT5G45220)",834558
"351","AT3G05932","AT3G05932","ncRNA(AT3G05932)",7922403
"352","AT1G08320","TGA9","bZIP transcription factor family protein(TGA9)",837353
"353","AT1G59218","RF9","Disease resistance protein (CC-NBS-LRR class) family(AT1G59218)",842234
"354","AT2G28880","ADCS","para-aminobenzoate (PABA) synthase family protein(emb1997)",817437
"355","AT2G18196","AT2G18196","Heavy metal transport/detoxification superfamily protein(AT2G18196)",816334
"356","AT3G23510","AT3G23510","Cyclopropane-fatty-acyl-phospholipid synthase(AT3G23510)",821931
"357","AT3G18320","AT3G18320","F-box and associated interaction domains-containing protein(AT3G18320)",821361
"358","AT1G47603","ATPUP19","purine permease 19(PUP19)",3767386
"359","AT5G24870","AT5G24870","RING/U-box superfamily protein(AT5G24870)",832556
"360","AT2G22450","RIBA2","riboflavin biosynthesis protein(RIBA2)",816777
"361","AT4G26610","D6PKL1","D6 protein kinase like 1(D6PKL1)",828768
"362","AT4G27000","RBP45C","RNA-binding (RRM/RBD/RNP motifs) family protein(ATRBP45C)",828808
"363","AT5G02500","MED37E","heat shock cognate protein 70-1(HSC70-1)",831020
"364","AT3G16640","TCTP","translationally controlled tumor protein(TCTP)",820916
"365","AT5G61380","APRR1","CCT motif -containing response regulator protein(TOC1)",836259
"366","AT5G64280","DIT2-2","dicarboxylate transporter 2.2(DiT2.2)",836549
"367","AT5G59260","LECRK21","Concanavalin A-like lectin protein kinase family protein(AT5G59260)",836044
"368","AT3G57400","AT3G57400","transmembrane protein(AT3G57400)",824907
"369","AT5G49910","HSP70-7","chloroplast heat shock protein 70-2(cpHsc70-2)",835054
"370","AT5G60710","AT5G60710","Zinc finger (C3HC4-type RING finger) family protein(AT5G60710)",836192
"371","AT5G42820","U2AF35B","Zinc finger C-x8-C-x5-C-x3-H type family protein(U2AF35B)",834293
"372","AT1G01990","AT1G01990","hypothetical protein(AT1G01990)",837456
"373","AT2G34590","E1-BETA-2","Transketolase family protein(AT2G34590)",818024
"374","AT1G66230","MYB20","myb domain protein 20(MYB20)",842938
"375","AT1G70090","GATL9","glucosyl transferase family 8(LGT8)",843345
"376","AT1G27650","U2AF35A","U2 snRNP auxiliary factor small subunit(ATU2AF35A)",839657
"377","AT4G20070","AAH","allantoate amidohydrolase(AAH)",827752
"378","AT1G18773","AT1G18773","acyl thioesterase-like protein(AT1G18773)",6240661
"379","AT4G17245","AT4G17245","RING/U-box superfamily protein(AT4G17245)",827437
"380","AT5G25280","AT5G25280","serine-rich protein-like protein(AT5G25280)",832600
"381","AT1G21100","AT1G21100","O-methyltransferase family protein(IGMT1)",838706
"382","AT2G37340","RS2Z33","arginine/serine-rich zinc knuckle-containing protein 33(RS2Z33)",818311
"383","AT5G43460","AT5G43460","HR-like lesion-inducing protein-like protein(AT5G43460)",834366
"384","AT3G11450","AT3G11450","DnaJ and Myb-like DNA-binding domain-containing protein(AT3G11450)",820318
"385","AT5G14170","CHC1","SWIB/MDM2 domain superfamily protein(CHC1)",831267
"386","AT3G22440","FRL4A","FRIGIDA-like protein(AT3G22440)",821815
"387","AT1G76990","ACR3","ACT domain repeat 3(ACR3)",844035
"388","AT5G14880","POT8","Potassium transporter family protein(AT5G14880)",831340
"389","AT5G24060","AT5G24060","Pentatricopeptide repeat (PPR) superfamily protein(AT5G24060)",832471
"390","AT5G67440","NPY3","Phototropic-responsive NPH3 family protein(NPY3)",836880
"391","AT3G22960","PKP1","Pyruvate kinase family protein(PKP-ALPHA)",821870
"392","AT3G62980","TIR1","F-box/RNI-like superfamily protein(TIR1)",825473
"393","AT2G05160","AT2G05160","CCCH-type zinc fingerfamily protein with RNA-binding domain-containing protein(AT2G05160)",815064
"394","AT3G06980","RH50","DEA(D/H)-box RNA helicase family protein(AT3G06980)",819883
"395","AT3G56680","AT3G56680","Single-stranded nucleic acid binding R3H protein(AT3G56680)",824835
"396","AT4G36390","AT4G36390","Methylthiotransferase(AT4G36390)",829791
"397","AT1G64530","NLP6","Plant regulator RWP-RK family protein(AT1G64530)",842761
"398","AT2G42975","AT2G42975","myosin-G heavy chain-like protein(AT2G42975)",818899
"399","AT1G62750","CPEFG","Translation elongation factor EFG/EF2 protein(SCO1)",842573
"400","AT4G18810","AT4G18810","NAD(P)-binding Rossmann-fold superfamily protein(AT4G18810)",827615
"401","AT3G26570","PHT2-1","phosphate transporter 2;1(PHT2;1)",822265
"402","AT4G16980","AT4G16980","arabinogalactan-protein family(AT4G16980)",827406
"403","AT4G12830","AT4G12830","alpha/beta-Hydrolases superfamily protein(AT4G12830)",826895
"404","AT1G01060","LHY","Homeodomain-like superfamily protein(LHY)",839341
"405","AT4G17098","AT4G17098","ncRNA(AT4G17098)",5008147
"406","AT2G43710","FAB2","Plant stearoyl-acyl-carrier-protein desaturase family protein(SSI2)",818973
"407","AT4G34740","ASE2","GLN phosphoribosyl pyrophosphate amidotransferase 2(ASE2)",829626
"408","AT4G35090","CAT2","catalase 2(CAT2)",829661
"409","AT5G13650","AT5G13650","elongation factor family protein(SVR3)",831209
"410","AT5G18670","BAM9","beta-amylase 3(BMY3)",831985
"411","AT3G13750","BGAL1","beta galactosidase 1(BGAL1)",820584
"412","AT3G21530","AT3G21530","DNAse I-like superfamily protein(AT3G21530)",821707
"413","AT3G01180","SS2","starch synthase 2(SS2)",820294
"414","AT3G15354","SPA3","SPA1-related 3(SPA3)",820767
"415","AT5G10470","KCA1","kinesin like protein for actin based chloroplast movement 1(KAC1)",830911
"416","AT3G19830","NTMC2TYPE5.2","Calcium-dependent lipid-binding (CaLB domain) family protein(NTMC2T5.2)",821520
"417","AT5G15410","CNGC2","Cyclic nucleotide-regulated ion channel family protein(DND1)",831393
"418","AT5G55910","D6PK","D6 protein kinase(D6PK)",835689
"419","AT3G12120","FAD2","fatty acid desaturase 2(FAD2)",820387
"420","AT3G55560","AHL15","AT-hook protein of GA feedback 2(AGF2)",824721
"421","AT2G02950","PKS1","phytochrome kinase substrate 1(PKS1)",814823
"422","AT3G17750","AT3G17750","Protein kinase superfamily protein(AT3G17750)",821043
"423","AT4G15660","GRXS8","Thioredoxin superfamily protein(AT4G15660)",827243
"424","AT4G16155","LPD2","dihydrolipoamide dehydrogenase(AT4G16155)",827307
"425","AT1G80030","AT1G80030","Molecular chaperone Hsp40/DnaJ family protein(AT1G80030)",844343
"426","AT5G51690","ACS12","1-amino-cyclopropane-1-carboxylate synthase 12(ACS12)",835243
"427","AT3G09920","PIP5K9","phosphatidyl inositol monophosphate 5 kinase(PIP5K9)",820151
"428","AT1G53510","MPK18","mitogen-activated protein kinase 18(MPK18)",841786
"429","AT5G45060","AT5G45060","Disease resistance protein (TIR-NBS-LRR class) family(AT5G45060)",834537
"430","AT1G17220","FUG1","Translation initiation factor 2, small GTP-binding protein(FUG1)",838293
"431","AT2G41560","ACA4","autoinhibited Ca(2+)-ATPase(ACA4)",818754
"432","AT3G02750","PPC6-1","Protein phosphatase 2C family protein(AT3G02750)",820909
"433","AT3G19850","AT3G19850","Phototropic-responsive NPH3 family protein(AT3G19850)",821522
"434","AT3G25690","CHUP1","Hydroxyproline-rich glycoprotein family protein(CHUP1)",822157
"435","AT1G50460","HKL1","hexokinase-like 1(HKL1)",841468
"436","AT1G56500","AT1G56500","haloacid dehalogenase-like hydrolase family protein(AT1G56500)",842103
"437","AT1G16720","HCF173","high chlorophyll fluorescence phenotype 173(HCF173)",838243
"438","AT1G71810","AT1G71810","Protein kinase superfamily protein(AT1G71810)",843511
"439","AT1G79510","AT1G79510","hypothetical protein (DUF2358)(AT1G79510)",844289
"440","AT3G07650","COL9","CONSTANS-like 9(COL9)",819956
"441","AT1G14280","PKS2","phytochrome kinase substrate 2(PKS2)",837989
"442","AT4G18240","SS4","starch synthase 4(SS4)",827550
"443","AT4G19500","AT4G19500","nucleoside-triphosphatase/transmembrane receptor/nucleotide binding/ATP binding protein(AT4G19500)",827691
"444","AT1G24160","AT1G24160","triadin(AT1G24160)",839029
"445","AT2G22980","SCPL13","serine carboxypeptidase-like 13(SCPL13)",816829
"446","AT5G21930","PAA2","P-type ATPase of Arabidopsis 2(PAA2)",832253
"447","AT3G47580","AT3G47580","Leucine-rich repeat protein kinase family protein(AT3G47580)",823912
"448","AT5G46450","AT5G46450","Disease resistance protein (TIR-NBS-LRR class) family(AT5G46450)",834688
"449","AT5G57940","CNGC5","cyclic nucleotide gated channel 5(CNGC5)",835905
"450","AT1G79700","AT1G79700","Integrase-type DNA-binding superfamily protein(WRI4)",844309
"451","AT3G04730","IAA16","indoleacetic acid-induced protein 16(IAA16)",819633
"452","AT4G02260","RSH1","RELA/SPOT homolog 1(RSH1)",828096
"453","AT5G02830","AT5G02830","Tetratricopeptide repeat (TPR)-like superfamily protein(AT5G02830)",831772
"454","AT5G42390","AT5G42390","Insulinase (Peptidase family M16) family protein(SPP)",834245
"455","AT5G47610","ATL79","RING/U-box superfamily protein(AT5G47610)",834811
"456","AT1G07110","FKFBP","fructose-2,6-bisphosphatase(F2KP)",837221
"457","AT1G12780","UGE1","UDP-D-glucose/UDP-D-galactose 4-epimerase 1(UGE1)",837834
"458","AT2G45950","ASK20","SKP1-like 20(SK20)",819203
"459","AT2G38040","CAC3","acetyl Co-enzyme a carboxylase carboxyltransferase alpha subunit(CAC3)",818382
"460","AT2G42030","AT2G42030","RING/U-box superfamily protein(AT2G42030)",818803
"461","AT1G02910","LPA1","tetratricopeptide repeat (TPR)-containing protein(LPA1)",839350
"462","AT3G26085","AT3G26085","CAAX amino terminal protease family protein(AT3G26085)",822206
"463","AT1G55675","AT1G55675","transmembrane protein(AT1G55675)",2745832
"464","AT1G73110","AT1G73110","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G73110)",843642
"465","AT4G27600","NARA5","pfkB-like carbohydrate kinase family protein(NARA5)",828871
"466","AT3G17470","CRSH","Ca2+-activated RelA/spot-like protein(CRSH)",821012
"467","AT5G60600","ISPG","4-hydroxy-3-methylbut-2-enyl diphosphate synthase(HDS)",836181
"468","AT5G61410","RPE","D-ribulose-5-phosphate-3-epimerase(RPE)",836262
"469","AT1G06645","AT1G06645","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G06645)",3766668
"470","AT5G18140","AT5G18140","Chaperone DnaJ-domain superfamily protein(AT5G18140)",831932
"471","AT3G21260","GLTP3","Glycolipid transfer protein (GLTP) family protein(GLTP3)",821680
"472","AT2G23390","AT2G23390","acyl-CoA(AT2G23390)",816871
"473","AT2G30170","AT2G30170","Protein phosphatase 2C family protein(PBCP)",817569
"474","AT5G16540","ZFN3","zinc finger nuclease 3(ZFN3)",831516
"475","AT5G26820","IREG3","iron-regulated protein 3(IREG3)",832740
"476","AT1G22630","AT1G22630","SSUH2-like protein(AT1G22630)",838869
"477","AT5G02120","HLIP","one helix protein(OHP)",831799
"478","AT3G63540","AT3G63540","thylakoid lumenal protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)(AT3G63540)",7922413
"479","AT5G51020","CRL","crumpled leaf(CRL)",835175
"480","AT1G04640","LIP2","lipoyltransferase 2(LIP2)",839462
"481","AT3G27050","AT3G27050","plant/protein(AT3G27050)",822323
"482","AT5G27290","AT5G27290","stress regulated protein(AT5G27290)",832787
"483","AT2G26500","AT2G26500","cytochrome b6f complex subunit (petM)(AT2G26500)",817191
"484","AT5G17670","AT5G17670","alpha/beta-Hydrolases superfamily protein(AT5G17670)",831633
"485","AT1G18060","AT1G18060","microbial collagenase(AT1G18060)",838386
"486","AT3G47070","AT3G47070","thylakoid soluble phosphoprotein(AT3G47070)",823860
"487","AT2G04039","AT2G04039","DUF2996 family protein(AT2G04039)",814937
"488","AT2G05620","PGR5","proton gradient regulation 5(PGR5)",815111
"489","AT1G45474","LHCA5","photosystem I light harvesting complex protein 5(Lhca5)",841099
"490","AT5G07020","AT5G07020","proline-rich family protein(AT5G07020)",830593
"491","AT3G56010","AT3G56010","transmembrane protein(AT3G56010)",824767
"492","AT4G14210","PDS","phytoene desaturase 3(PDS3)",827061
"493","AT2G32500","AT2G32500","Stress responsive alpha-beta barrel domain protein(AT2G32500)",817811
"494","AT5G45680","FKBP13","FK506-binding protein 13(FKBP13)",834607
"495","AT3G48420","AT3G48420","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT3G48420)",824000
"496","AT5G38520","AT5G38520","alpha/beta-Hydrolases superfamily protein(AT5G38520)",833840
"497","AT3G56650","PPD6","thylakoid lumenal protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)(PPD6)",824832
"498","AT1G03680","ATHM1","thioredoxin M-type 1(THM1)",839436
"499","AT1G35420","AT1G35420","alpha/beta-Hydrolases superfamily protein(AT1G35420)",840434
"500","AT1G76450","PPD3","Photosystem II reaction center PsbP family protein(AT1G76450)",843978
"501","AT4G03280","PETC","photosynthetic electron transfer C(PETC)",827996
"502","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein(ATPC1)",825797
"503","AT5G23120","HCF136","photosystem II stability/assembly factor, chloroplast (HCF136)(HCF136)",832376
"504","AT3G08010","ATAB2","RNA binding protein(ATAB2)",819992
"505","AT4G32260","AT4G32260","ATPase, F0 complex, subunit B/B', bacterial/chloroplast(PDE334)",829359
"506","AT1G05385","PSB27-2","photosystem II 11 kDa protein-like protein(LPA19)",837040
"507","AT1G48450","AT1G48450","alanine-tRNA ligase, putative (DUF760)(AT1G48450)",841266
"508","AT5G02970","AT5G02970","alpha/beta-Hydrolases superfamily protein(AT5G02970)",831719
"509","AT3G02450","AT3G02450","cell division protein ftsH(AT3G02450)",821139
"510","AT1G31800","CYP97A3","cytochrome P450, family 97, subfamily A, polypeptide 3(CYP97A3)",840067
"511","AT2G04790","AT2G04790","PTB domain engulfment adapter(AT2G04790)",815022
"512","AT5G57960","AT5G57960","GTP-binding protein, HflX(AT5G57960)",835907
"513","AT1G19000","AT1G19000","Homeodomain-like superfamily protein(AT1G19000)",838481
"514","AT4G01800","SECA1","Albino or Glassy Yellow 1(AGY1)",827922
"515","AT3G55330","PPL1","PsbP-like protein 1(PPL1)",824699
"516","AT4G18740","AT4G18740","Rho termination factor(AT4G18740)",827608
"517","AT4G32190","AT4G32190","Myosin heavy chain-related protein(AT4G32190)",829352
"518","AT3G60910","AT3G60910","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT3G60910)",825262
"519","AT3G23700","AT3G23700","Nucleic acid-binding proteins superfamily(AT3G23700)",821951
"520","AT3G29290","EMB2076","Pentatricopeptide repeat (PPR) superfamily protein(emb2076)",822586
"521","AT4G34830","MRL1","Pentatricopeptide repeat (PPR) superfamily protein(MRL1)",829635
"522","AT3G04760","AT3G04760","Pentatricopeptide repeat (PPR-like) superfamily protein(AT3G04760)",819636
"523","AT4G16410","AT4G16410","transmembrane protein(AT4G16410)",827335
"524","AT5G09660","PMDH2","peroxisomal NAD-malate dehydrogenase 2(PMDH2)",830825
"525","AT5G13770","AT5G13770","Pentatricopeptide repeat (PPR-like) superfamily protein(AT5G13770)",831222
"526","AT1G64680","AT1G64680","beta-carotene isomerase D27(AT1G64680)",842776
"527","AT1G68010","HPR","hydroxypyruvate reductase(HPR)",843129
"528","AT3G19480","PGDH3","D-3-phosphoglycerate dehydrogenase(AT3G19480)",821482
"529","AT5G51545","LPA2","low psii accumulation2(LPA2)",3771487
"530","AT4G20360","TUFA","RAB GTPase homolog E1B(RABE1b)",827784
"531","AT5G42310","AT5G42310","Pentatricopeptide repeat (PPR-like) superfamily protein(AT5G42310)",834236
"532","AT1G31190","IMPL1","myo-inositol monophosphatase like 1(IMPL1)",840007
"533","AT4G30950","FAD6","fatty acid desaturase 6(FAD6)",829220
"534","AT4G38970","FBA2","fructose-bisphosphate aldolase 2(FBA2)",830052
"535","AT1G64430","AT1G64430","Pentatricopeptide repeat (PPR) superfamily protein(AT1G64430)",842751
"536","AT4G39960","AT4G39960","Molecular chaperone Hsp40/DnaJ family protein(AT4G39960)",830157
"537","AT1G16880","ACR11","uridylyltransferase-like protein(ACR11)",838259
"538","AT1G65230","AT1G65230","transmembrane protein, putative (DUF2358)(AT1G65230)",842830
"539","AT1G07200","AT1G07200","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein(AT1G07200)",837231
"540","AT4G10030","AT4G10030","alpha/beta-Hydrolases superfamily protein(AT4G10030)",826594
"541","AT3G48200","AT3G48200","transmembrane protein(AT3G48200)",823977
"542","AT3G14415","GLO2","Aldolase-type TIM barrel family protein(GOX2)",820664
"543","AT3G15850","ADS3","fatty acid desaturase 5(FAD5)",820828
"544","AT1G23310","GGAT1","glutamate:glyoxylate aminotransferase(GGT1)",838940
"545","AT5G56860","GATA21","GATA type zinc finger transcription factor family protein(GNC)",835788
"546","AT1G61190","AT1G61190","LRR and NB-ARC domains-containing disease resistance protein(AT1G61190)",842412
"547","AT1G32060","PRK","phosphoribulokinase(PRK)",840098
"548","AT3G02690","AT3G02690","nodulin MtN21 /EamA-like transporter family protein(AT3G02690)",821274
"549","AT1G70610","ABCB26","transporter associated with antigen processing protein 1(ABCB26)",843398
"550","AT2G34460","AT2G34460","NAD(P)-binding Rossmann-fold superfamily protein(AT2G34460)",818009
"551","AT2G41120","AT2G41120","DUF309 domain protein(AT2G41120)",818711
"552","AT1G07010","AT1G07010","Calcineurin-like metallo-phosphoesterase superfamily protein(SLP1)",837211
"553","AT1G29700","AT1G29700","Metallo-hydrolase/oxidoreductase superfamily protein(AT1G29700)",839847
"554","AT2G33250","AT2G33250","transmembrane protein(AT2G33250)",817887
"555","AT1G07180","NDA1","alternative NAD(P)H dehydrogenase 1(NDA1)",837229
"556","AT2G33855","AT2G33855","transmembrane protein(AT2G33855)",817955
"557","AT2G38230","PDX11","pyridoxine biosynthesis 1.1(PDX1.1)",818402
"558","AT2G35390","PRS1","Phosphoribosyltransferase family protein(AT2G35390)",818106
"559","AT5G17170","ENH1","rubredoxin family protein(ENH1)",831581
"560","AT1G62960","ACS10","ACC synthase 10(ACS10)",842598
"561","AT3G10230","LCY1","lycopene cyclase(LYC)",820185
"562","AT1G71500","AT1G71500","Rieske (2Fe-2S) domain-containing protein(AT1G71500)",843491
"563","AT5G28840","GME","GDP-D-mannose 3',5'-epimerase(GME)",833002
"564","AT5G04440","AT5G04440","RAP release 2, galactose-binding-like domain protein, putative (DUF1997)(AT5G04440)",830323
"565","AT1G64720","CP5","Polyketide cyclase/dehydrase and lipid transport superfamily protein(CP5)",842780
"566","AT2G13360","AGT1","alanine:glyoxylate aminotransferase(AGT)",815822
"567","AT3G51420","SSL4","strictosidine synthase-like 4(SSL4)",824305
"568","AT4G37930","SHM1","serine transhydroxymethyltransferase 1(SHM1)",829949
"569","AT5G59750","RIBA3","monofunctional riboflavin biosynthesis protein RIBA 3(RIBA3)",836096
"570","AT1G28330","DYL1","dormancy-associated protein-like 1(DYL1)",839729
"571","AT3G61080","AT3G61080","Protein kinase superfamily protein(AT3G61080)",825280
"572","AT1G50250","FTSH1","FTSH protease 1(FTSH1)",841447
"573","AT5G53160","PYL8","regulatory components of ABA receptor 3(RCAR3)",835397
"574","AT4G34730","AT4G34730","ribosome-binding factor A family protein(AT4G34730)",829625
"575","AT1G73885","AT1G73885","AT-rich interactive domain protein(AT1G73885)",843726
"576","AT5G51110","AT5G51110","Transcriptional coactivator/pterin dehydratase(AT5G51110)",835185
"577","AT1G54500","AT1G54500","Rubredoxin-like superfamily protein(AT1G54500)",841892
"578","AT1G05140","ARASP2","Peptidase M50 family protein(AT1G05140)",839307
"579","AT3G26710","CCB1","cofactor assembly of complex C(CCB1)",822283
"580","AT4G21210","RP1","PPDK regulatory protein(RP1)",827869
"581","AT3G12150","AT3G12150","alpha/beta hydrolase family protein(AT3G12150)",820392
"582","AT3G57990","AT3G57990","hypothetical protein(AT3G57990)",824968
"583","ATCG00630","PSAJ",NA,NA
"584","AT1G33110","AT1G33110","MATE efflux family protein(AT1G33110)",840207
"585","AT4G37260","MYB73","myb domain protein 73(MYB73)",829880
"586","AT1G50450","AT1G50450","Saccharopine dehydrogenase(AT1G50450)",841467
"587","AT3G12345","AT3G12345","FKBP-type peptidyl-prolyl cis-trans isomerase(AT3G12345)",3768848
"588","AT1G15980","PNSB1","NDH-dependent cyclic electron flow 1(PnsB1)",838168
"589","AT1G32080","PLGG1","membrane protein(LrgB)",840100
"590","AT1G55480","ZKT","protein containing PDZ domain, a K-box domain, and a TPR region(ZKT)",841995
"591","AT5G35970","AT5G35970","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G35970)",833589
"592","AT1G60950","FD2","2Fe-2S ferredoxin-like superfamily protein(FED A)",842386
"593","AT2G39730","RCA","rubisco activase(RCA)",818558
"594","AT4G35760","LTO1","NAD(P)H dehydrogenase (quinone)s(LTO1)",829729
"595","AT5G03880","AT5G03880","Thioredoxin family protein(AT5G03880)",831679
"596","AT1G70700","TIFY7","TIFY domain/Divergent CCT motif family protein(TIFY7)",843407
"597","AT3G22420","WNK2","with no lysine (K) kinase 2(WNK2)",821810
"598","AT5G15330","SPX4","SPX domain-containing protein 4(SPX4)",831385
"599","AT2G28800","ALB3","63 kDa inner membrane family protein(ALB3)",817429
"600","AT4G38225","AT4G38225","glycerol kinase(AT4G38225)",829979
"601","AT3G26580","AT3G26580","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G26580)",822266
"602","AT5G61590","ERF107","Integrase-type DNA-binding superfamily protein(AT5G61590)",836280
"603","AT5G43740","AT5G43740","Disease resistance protein (CC-NBS-LRR class) family(AT5G43740)",834394
"604","AT4G33630","EX1","UvrB/UvrC domain protein (DUF3506)(EX1)",829504
"605","AT5G08650","AT5G08650","Small GTP-binding protein(AT5G08650)",830766
"606","AT3G02380","COL2","CONSTANS-like 2(COL2)",821298
"607","AT3G46530","RPP13","NB-ARC domain-containing disease resistance protein(RPP13)",823806
"608","AT2G40520","AT2G40520","Nucleotidyltransferase family protein(AT2G40520)",818647
"609","AT4G30993","AT4G30993","Calcineurin-like metallo-phosphoesterase superfamily protein(AT4G30993)",829225
"610","AT4G31560","HCF153","high chlorophyll fluorescence 153(HCF153)",829283
"611","AT4G39100","SHL1","PHD finger family protein / bromo-adjacent homology (BAH) domain-containing protein(SHL1)",830065
"612","AT1G52510","AT1G52510","alpha/beta-Hydrolases superfamily protein(AT1G52510)",841682
"613","AT4G29070","AT4G29070","Phospholipase A2 family protein(AT4G29070)",829028
"614","AT1G22850","AT1G22850","SNARE associated Golgi protein family(AT1G22850)",838890
"615","AT4G35250","AT4G35250","NAD(P)-binding Rossmann-fold superfamily protein(HCF244)",829678
"616","AT5G42270","FTSH5","FtsH extracellular protease family(VAR1)",834232
"617","AT5G48790","AT5G48790","LOW PSII ACCUMULATION protein (DUF1995)(AT5G48790)",834937
"618","AT5G51970","SDH","GroES-like zinc-binding alcohol dehydrogenase family protein(AT5G51970)",835272
"619","AT5G59780","MYB59","myb domain protein 59(MYB59)",836099
"620","AT3G26000","SKIP14","Ribonuclease inhibitor(AT3G26000)",822197
"621","AT4G16990","RLM3","disease resistance protein (TIR-NBS class)(RLM3)",827407
"622","AT4G30910","AT4G30910","Cytosol aminopeptidase family protein(AT4G30910)",829215
"623","AT3G44630","AT3G44630","Disease resistance protein (TIR-NBS-LRR class) family(AT3G44630)",823589
"624","AT5G10946","AT5G10946","hypothetical protein(AT5G10946)",6241503
"625","AT3G45410","LECRK13","Concanavalin A-like lectin protein kinase family protein(AT3G45410)",823679
"626","AT2G29400","TOPP1","type one protein phosphatase 1(TOPP1)",817489
"627","AT5G44870","LAZ5","Disease resistance protein (TIR-NBS-LRR class) family(LAZ5)",834517
"628","AT3G47250","AT3G47250","transmembrane protein, putative (DUF247)(AT3G47250)",823878
"629","AT4G28260","AT4G28260","acyl-UDP-N-acetylglucosamine O-acyltransferase(AT4G28260)",828941
"630","AT2G20725","AT2G20725","CAAX amino terminal protease family protein(AT2G20725)",816602
"631","AT2G47450","CAO","chloroplast signal recognition particle component (CAO)(CAO)",819358
"632","AT1G05200","GLR3.4","glutamate receptor 3.4(GLR3.4)",839268
"633","AT5G54290","CCDA","cytochrome c biogenesis protein family(CcdA)",835517
"634","AT3G01690","AT3G01690","alpha/beta-Hydrolases superfamily protein(AT3G01690)",821094
"635","AT3G26900","SKL1","shikimate kinase like 1(SKL1)",822306
"636","AT1G27510","EX2","UvrB/UvrC domain protein (DUF3506)(EX2)",839642
"637","AT1G58290","HEMA1","Glutamyl-tRNA reductase family protein(HEMA1)",842198
"638","AT2G36050","OFP15","ovate family protein 15(OFP15)",818178
"639","AT5G13630","CHLH","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)(GUN5)",831207
"640","AT5G35170","AT5G35170","adenylate kinase family protein(AT5G35170)",833471
"641","AT5G46490","AT5G46490","Disease resistance protein (TIR-NBS-LRR class) family(AT5G46490)",834692
"642","AT4G17080","AT4G17080","Histone H3 K4-specific methyltransferase SET7/9 family protein(AT4G17080)",827416
"643","AT4G23300","CRK22","cysteine-rich RLK (RECEPTOR-like protein kinase) 22(CRK22)",828429
"644","AT1G31290","AGO3","ARGONAUTE 3(AGO3)",840017
"645","AT4G24350","AT4G24350","Phosphorylase superfamily protein(AT4G24350)",828538
"646","AT2G34960","CAT5","cationic amino acid transporter 5(CAT5)",818060
"647","AT3G24927","AT3G24927","miscRNA(AT3G24927)",3768925
"648","ATMG01080","ATP9",NA,NA
"649","AT1G28600","AT1G28600","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G28600)",839760
"650","AT4G34720","VHA-C3","ATPase, F0/V0 complex, subunit C protein(AVA-P1)",829624
"651","AT5G01220","SQD2","sulfoquinovosyldiacylglycerol 2(SQD2)",831888
"652","AT3G06150","AT3G06150","cytochrome P450 family protein(AT3G06150)",819789
"653","AT5G40890","CLC-A","chloride channel A(CLC-A)",834090
"654","AT1G36160","ACC1","acetyl-CoA carboxylase 1(ACC1)",840521
"655","AT2G34660","ABCC2","multidrug resistance-associated protein 2(ABCC2)",818031
"656","AT3G15950","NAI2","DNA topoisomerase-like protein(NAI2)",820839
"657","AT3G07660","AT3G07660","flocculation protein (DUF1296)(AT3G07660)",819957
