"","gene","symbol","Description","Entrez"
"320","AT5G10100","TPPI","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(TPPI)",830874
"321","AT5G23540","RPN11","Mov34/MPN/PAD-1 family protein(AT5G23540)",832420
"322","AT1G56450","PBG1","20S proteasome beta subunit G1(PBG1)",842098
"323","AT5G46700","TRN2","Tetraspanin family protein(TRN2)",834713
"324","AT1G63460","GPX8","glutathione peroxidase 8(GPX8)",842652
"325","AT3G28940","AT3G28940","AIG2-like (avirulence induced gene) family protein(AT3G28940)",822530
"326","AT5G47730","AT5G47730","Sec14p-like phosphatidylinositol transfer family protein(AT5G47730)",834824
"327","AT4G05590","MPC3","pyruvate carrier-like protein(AT4G05590)",825927
"328","AT5G33290","XGD1","xylogalacturonan deficient 1(XGD1)",833302
"329","AT3G58270","AT3G58270","phospholipase-like protein (PEARLI 4) with TRAF-like domain protein(AT3G58270)",824996
"330","AT2G03430","AT2G03430","Ankyrin repeat family protein(AT2G03430)",814872
"331","AT5G40580","PBB2","20S proteasome beta subunit PBB2(PBB2)",834056
"332","AT1G53850","PAE1","20S proteasome alpha subunit E1(PAE1)",841822
"333","AT5G20000","RPT6B","AAA-type ATPase family protein(AT5G20000)",832122
"334","AT1G25220","ASB1","anthranilate synthase beta subunit 1(ASB1)",839103
"335","AT1G60989","SCRL7","SCR-like 7(SCRL7)",3767593
"336","AT4G17830","AT4G17830","Peptidase M20/M25/M40 family protein(AT4G17830)",827506
"337","AT5G01970","AT5G01970","heat-inducible transcription repressor(AT5G01970)",830706
"338","AT1G05720","AT1G05720","selenoprotein family protein(AT1G05720)",837079
"339","AT3G54640","TSA1","tryptophan synthase alpha chain(TSA1)",824629
"340","AT4G03540","AT4G03540","Uncharacterized protein family (UPF0497)(AT4G03540)",825651
"341","AT1G77280","AT1G77280","kinase with adenine nucleotide alpha hydrolases-like domain-containing protein(AT1G77280)",844064
"342","AT5G02620","ANK1","ankyrin-like1(ANK1)",831855
"343","AT2G47200","AT2G47200","hypothetical protein(AT2G47200)",819333
"344","AT3G18430","AT3G18430","Calcium-binding EF-hand family protein(AT3G18430)",821372
"345","AT5G09480","AT5G09480","hydroxyproline-rich glycoprotein family protein(AT5G09480)",830807
"346","AT1G16470","PAB1","proteasome subunit PAB1(PAB1)",838217
"347","AT1G22070","TGA3","transcription factor TGA3(TGA3)",838812
"348","AT1G49960","NAT4","Xanthine/uracil permease family protein(AT1G49960)",841419
"349","AT2G35770","SCPL28","serine carboxypeptidase-like 28(scpl28)",818149
"350","AT3G44540","FAR4","fatty acid reductase 4(FAR4)",823579
"351","AT5G41570","WRKY24","WRKY DNA-binding protein 24(WRKY24)",834159
"352","AT5G47140","GATA27","GATA transcription factor 27(GATA27)",834760
"353","AT5G61490","AT5G61490","transmembrane protein(AT5G61490)",836270
"354","AT5G02570","AT5G02570","Histone superfamily protein(AT5G02570)",831878
"355","AT1G68725","AGP19","arabinogalactan protein 19(AGP19)",843203
"356","AT5G49350","AT5G49350","Glycine-rich protein family(AT5G49350)",3771473
"357","AT1G77765","AT1G77765","transmembrane protein(AT1G77765)",844113
"358","AT1G77730","AT1G77730","Pleckstrin homology (PH) domain superfamily protein(AT1G77730)",844109
"359","AT5G24080","AT5G24080","Protein kinase superfamily protein(AT5G24080)",832473
"360","AT4G19460","AT4G19460","UDP-Glycosyltransferase superfamily protein(AT4G19460)",827687
"361","AT5G15960","KIN1","stress-responsive protein (KIN1) / stress-induced protein (KIN1)(KIN1)",831453
"362","AT1G49670","NQR","ARP protein (REF)(NQR)",841391
"363","AT1G04990","AT1G04990","Zinc finger C-x8-C-x5-C-x3-H type family protein(AT1G04990)",839351
"364","AT4G29040","RPT2A","regulatory particle AAA-ATPase 2A(RPT2a)",829025
"365","AT1G48330","AT1G48330","SsrA-binding protein(AT1G48330)",841253
"366","AT5G43280","ATDCI1","delta(3,5),delta(2,4)-dienoyl-CoA isomerase 1(DCI1)",834346
"367","AT1G74670","GASA6","Gibberellin-regulated family protein(GASA6)",843806
"368","AT2G02050","AT2G02050","NADH-ubiquinone oxidoreductase B18 subunit(AT2G02050)",814736
"369","AT3G08610","AT3G08610","NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit(AT3G08610)",820008
"370","AT3G12500","CHI-B","basic chitinase(HCHIB)",820429
"371","AT5G61520","STP3","Major facilitator superfamily protein(AT5G61520)",836273
"372","AT5G62520","SRO5","similar to RCD one 5(SRO5)",836372
"373","AT1G19230","RBOHE","Riboflavin synthase-like superfamily protein(AT1G19230)",838506
"374","AT4G36610","AT4G36610","alpha/beta-Hydrolases superfamily protein(AT4G36610)",829813
"375","AT5G64440","FAAH","fatty acid amide hydrolase(FAAH)",836565
"376","AT2G17130","IDH2","isocitrate dehydrogenase subunit 2(IDH2)",816218
"377","AT2G42790","CSY3","citrate synthase 3(CSY3)",818879
"378","AT4G26910","AT4G26910","Dihydrolipoamide succinyltransferase(AT4G26910)",828798
"379","AT1G20450","ERD10","Dehydrin family protein(ERD10)",838633
"380","AT1G15270","AT1G15270","Translation machinery associated TMA7(AT1G15270)",838094
"381","AT2G46390","SDH8","succinate dehydrogenase subunit(SDH8)",819247
"382","AT4G38630","RPN10","regulatory particle non-ATPase 10(RPN10)",830019
"383","AT4G31300","PBA1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein(PBA1)",829257
"384","AT1G66410","CAM4","calmodulin 4(CAM4)",842959
"385","AT4G23885","AT4G23885","hypothetical protein(AT4G23885)",828488
"386","AT1G48100","AT1G48100","Pectin lyase-like superfamily protein(AT1G48100)",841228
"387","AT2G24200","PM25","Cytosol aminopeptidase family protein(LAP1)",816954
"388","AT5G20190","AT5G20190","Tetratricopeptide repeat (TPR)-like superfamily protein(AT5G20190)",832142
"389","AT5G41400","AT5G41400","RING/U-box superfamily protein(AT5G41400)",834142
"390","AT1G18710","AtMYB47","myb domain protein 47(MYB47)",838453
"391","AT1G55210","DIR20","Disease resistance-responsive (dirigent-like protein) family protein(AT1G55210)",841964
"392","AT4G22310","MPC4","Uncharacterized protein family (UPF0041)(AT4G22310)",828326
"393","AT3G44735","PSK6","PHYTOSULFOKINE 3 PRECURSOR(PSK3)",823603
"394","AT2G21100","DIR23","Disease resistance-responsive (dirigent-like protein) family protein(AT2G21100)",816645
"395","AT4G20320","AT4G20320","CTP synthase family protein(AT4G20320)",827780
"396","AT1G25370","AT1G25370","hypothetical protein (DUF1639)(AT1G25370)",839122
"397","AT2G03760","SOT12","sulfotransferase 12(SOT12)",814903
"398","AT1G77920","TGA7","bZIP transcription factor family protein(TGA7)",844127
"399","AT5G56350","AT5G56350","Pyruvate kinase family protein(AT5G56350)",835735
"400","AT1G28400","AT1G28400","GATA zinc finger protein(AT1G28400)",839738
"401","AT2G46620","AT2G46620","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G46620)",819274
"402","AT1G76040","CPK29","calcium-dependent protein kinase 29(CPK29)",843936
"403","AT4G09570","CPK4","calcium-dependent protein kinase 4(CPK4)",826541
"404","AT2G33470","GLTP1","glycolipid transfer protein 1(GLTP1)",817912
"405","AT4G16260","AT4G16260","Glycosyl hydrolase superfamily protein(AT4G16260)",827320
"406","AT5G35680","AT5G35680","Nucleic acid-binding, OB-fold-like protein(AT5G35680)",833541
"407","AT5G64905","PEP3","elicitor peptide 3 precursor(PROPEP3)",836614
"408","AT1G12200","AT1G12200","Flavin-binding monooxygenase family protein(FMO)",837773
"409","AT2G32930","ZFN2","zinc finger nuclease 2(ZFN2)",817855
"410","AT2G32920","PDIL2-3","PDI-like 2-3(PDIL2-3)",817854
"411","AT3G62580","AT3G62580","Late embryogenesis abundant protein (LEA) family protein(AT3G62580)",825432
"412","AT5G27760","AT5G27760","Hypoxia-responsive family protein(AT5G27760)",832838
"413","AT5G58860","CYP86A1","cytochrome P450, family 86, subfamily A, polypeptide 1(CYP86A1)",836003
"414","AT1G69410","ELF5A-3","eukaryotic elongation factor 5A-3(ELF5A-3)",843273
"415","AT5G07830","AtGUS2","glucuronidase 2(GUS2)",830676
"416","AT5G45100","BRG1","SBP (S-ribonuclease binding protein) family protein(BRG1)",834543
"417","AT5G01990","AT5G01990","Auxin efflux carrier family protein(AT5G01990)",830729
"418","AT5G20910","AIP2","RING/U-box superfamily protein(AIP2)",832215
"419","AT2G26230","AT2G26230","uricase / urate oxidase / nodulin 35(AT2G26230)",817163
"420","AT5G02370","AT5G02370","ATP binding microtubule motor family protein(AT5G02370)",831740
"421","AT2G43018","CPuORF17",NA,NA
"422","AT2G02990","RNS1","ribonuclease 1(RNS1)",814828
"423","AT5G19410","ABCG23","ABC-2 type transporter family protein(ABCG23)",832061
"424","AT5G07475","AT5G07475","Cupredoxin superfamily protein(AT5G07475)",830639
"425","AT5G23190","CYP86B1","cytochrome P450, family 86, subfamily B, polypeptide 1(CYP86B1)",832383
"426","AT1G74460","AT1G74460","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G74460)",843787
"427","AT5G37600","GLN1-1","hypothetical protein(GSR 1)",833738
"428","AT3G47780","ABCA7","ABC2 homolog 6(ABCA7)",823932
"429","AT1G62570","FMOGS-OX4","flavin-monooxygenase glucosinolate S-oxygenase 4(FMO GS-OX4)",842554
"430","AT2G47000","ABCB4","ATP binding cassette subfamily B4(ABCB4)",819314
"431","AT4G02160","AT4G02160","cotton fiber protein(AT4G02160)",828128
"432","AT5G37300","WSD1","O-acyltransferase (WSD1-like) family protein(WSD1)",833704
"433","AT3G04370","CRRSP39","plasmodesmata-located protein 4(PDLP4)",819592
"434","AT3G62730","AT3G62730","desiccation-like protein(AT3G62730)",825448
"435","AT1G09176","AT1G09176","transmembrane protein(AT1G09176)",6240938
"436","AT2G22620","AT2G22620","Rhamnogalacturonate lyase family protein(AT2G22620)",816793
"437","AT4G16220","AT4G16220","GDSL-like Lipase/Acylhydrolase superfamily protein(AT4G16220)",827316
"438","AT1G43780","SCPL44","serine carboxypeptidase-like 44(scpl44)",840974
"439","AT5G10040","AT5G10040","transmembrane protein(AT5G10040)",830868
"440","AT4G10265","AT4G10265","Wound-responsive family protein(AT4G10265)",826618
"441","AT4G33070","PDC1","Thiamine pyrophosphate dependent pyruvate decarboxylase family protein(AT4G33070)",829444
"442","AT3G03270","AT3G03270","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G03270)",821303
"443","AT1G43800","S-ACP-DES6","Plant stearoyl-acyl-carrier-protein desaturase family protein(FTM1)",840977
"444","AT2G14210","ANR1","AGAMOUS-like 44(AGL44)",815907
"445","AT3G09950","AT3G09950","hypothetical protein(AT3G09950)",820156
"446","AT3G62990","AT3G62990","myelin transcription factor-like protein(AT3G62990)",825474
"447","AT1G69230","SP1L2","SPIRAL1-like2(SP1L2)",843254
"448","AT3G01600","anac044","NAC domain containing protein 44(NAC044)",819872
"449","AT1G15002","AT1G15002","ncRNA(AT1G15002)",28717240
"450","AT2G32510","MAPKKK17","mitogen-activated protein kinase kinase kinase 17(MAPKKK17)",817812
"451","AT4G14060","AT4G14060","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT4G14060)",827042
"452","AT4G37140","MES20","alpha/beta-Hydrolases superfamily protein(MEE69)",829868
"453","AT5G64990","RABH1A","RAB GTPase homolog H1A(RABH1a)",836623
"454","AT3G25855","AT3G25855","Copper transport protein family(AT3G25855)",822180
"455","AT1G12400","AT1G12400","Nucleotide excision repair, TFIIH, subunit TTDA(AT1G12400)",837795
"456","AT5G60630","AT5G60630","transmembrane protein(AT5G60630)",836184
"457","AT1G70840","MLP31","MLP-like protein 31(MLP31)",843421
"458","AT3G42725","AT3G42725","Putative membrane lipoprotein(AT3G42725)",823305
"459","AT2G39330","JAL23","jacalin-related lectin 23(JAL23)",818518
"460","AT1G12890","ERF088","Integrase-type DNA-binding superfamily protein(AT1G12890)",837847
"461","AT4G03292","AT4G03292","Polynucleotidyl transferase, ribonuclease H-like superfamily protein(AT4G03292)",827992
"462","AT2G16060","AHB1","hemoglobin 1(HB1)",816103
"463","AT4G10270","AT4G10270","Wound-responsive family protein(AT4G10270)",826619
"464","AT2G47520","ERF071","Integrase-type DNA-binding superfamily protein(ERF71)",819365
"465","AT3G27220","AT3G27220","Galactose oxidase/kelch repeat superfamily protein(AT3G27220)",822341
"466","AT5G15120","PCO1","2-aminoethanethiol dioxygenase, putative (DUF1637)(AT5G15120)",831364
"467","AT1G77120","ADH1","alcohol dehydrogenase 1(ADH1)",844047
"468","AT5G39890","PCO2","2-aminoethanethiol dioxygenase, putative (DUF1637)(AT5G39890)",833986
"469","AT1G64405","AT1G64405","hypothetical protein(AT1G64405)",842749
"470","AT4G39720","AT4G39720","VQ motif-containing protein(AT4G39720)",830127
"471","AT1G52700","AT1G52700","alpha/beta-Hydrolases superfamily protein(AT1G52700)",841703
"472","AT5G40790","AT5G40790","hypothetical protein(AT5G40790)",834079
"473","AT1G17480","IQD7","IQ-domain 7(IQD7)",838321
"474","AT2G18370","LTP8","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G18370)",816352
"475","AT3G47420","ATPS3","putative glycerol-3-phosphate transporter 1(G3Pp1)",823896
"476","AT4G30830","AT4G30830","myosin-like protein (Protein of unknown function, DUF593)(AT4G30830)",829207
"477","AT1G11700","AT1G11700","senescence regulator (Protein of unknown function, DUF584)(AT1G11700)",837714
"478","AT2G31160","LSH3","LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)(LSH3)",817672
"479","AT1G56650","MYB75","production of anthocyanin pigment 1(PAP1)",842120
"480","AT5G47910","RBOHD","respiratory burst oxidase homologue D(RBOHD)",834842
"481","AT2G42990","AT2G42990","GDSL-like Lipase/Acylhydrolase superfamily protein(AT2G42990)",818901
"482","AT4G29850","AT4G29850","transmembrane protein (DUF872)(AT4G29850)",829107
"483","AT1G24100","UGT74B1","UDP-glucosyl transferase 74B1(UGT74B1)",839022
"484","AT3G51930","AT3G51930","Transducin/WD40 repeat-like superfamily protein(AT3G51930)",824356
"485","AT5G19550","ASP2","aspartate aminotransferase 2(ASP2)",832075
"486","AT4G28680","TYRDC","L-tyrosine decarboxylase(TYRDC)",828986
"487","AT4G39510","CYP96A12","cytochrome P450, family 96, subfamily A, polypeptide 12(CYP96A12)",830105
"488","AT1G01600","CYP86A4","cytochrome P450, family 86, subfamily A, polypeptide 4(CYP86A4)",839347
"489","AT5G22500","FAR1","fatty acid reductase 1(FAR1)",832311
"490","AT5G65980","AT5G65980","Auxin efflux carrier family protein(AT5G65980)",836728
"491","AT5G45850","AT5G45850","hypothetical protein (DUF688)(AT5G45850)",834625
"492","AT5G49850","JAL46","Mannose-binding lectin superfamily protein(AT5G49850)",835048
"493","AT4G13950","RALFL31","ralf-like 31(RALFL31)",827029
"494","AT4G22217","AT4G22217","defensin-like protein(AT4G22217)",828315
"495","AT1G58460","AT1G58460","hypothetical protein(AT1G58460)",842215
"496","AT3G49970","AT3G49970","Phototropic-responsive NPH3 family protein(AT3G49970)",824159
"497","AT1G73640","RABA6A","RAB GTPase homolog A6A(RABA6a)",843698
"498","AT2G44690","ARAC9","RAC-like 9(ARAC9)",819077
"499","AT3G14225","GLIP4","GDSL-motif lipase 4(GLIP4)",820641
"500","AT4G36940","NAPRT1","nicotinate phosphoribosyltransferase 1(NAPRT1)",829848
"501","AT1G06090","AT1G06090","Fatty acid desaturase family protein(AT1G06090)",837118
"502","AT4G36110","AT4G36110","SAUR-like auxin-responsive protein family(SAUR9)",829768
"503","AT3G30210","ATMYB121","myb domain protein 121(MYB121)",822714
"504","AT2G35150","EXL7","EXORDIUM like 7(EXL7)",818081
"505","AT2G46650","CYTB5-C","cytochrome B5 isoform C(CB5-C)",819277
"506","AT5G05960","AT5G05960","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT5G05960)",830481
"507","AT4G13235","EDA21","embryo sac development arrest 21(EDA21)",826940
"508","AT1G31460","AT1G31460","vitellogenin-2 protein(AT1G31460)",840036
"509","AT3G04510","LSH2","LIGHT-DEPENDENT SHORT HYPOCOTYLS-like protein (DUF640)(LSH2)",819607
"510","AT4G11393","AT4G11393","Defensin-like (DEFL) family protein(AT4G11393)",3770126
"511","AT2G40130","AT2G40130","Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein(AT2G40130)",818604
"512","AT5G01420","AT5G01420","Glutaredoxin family protein(AT5G01420)",831671
"513","AT1G76952","IDL5","inflorescence deficient in abscission (IDA)-like 5(IDL5)",5007852
"514","AT3G44960","AT3G44960","shugoshin(AT3G44960)",823631
"515","AT3G56220","AT3G56220","transcription regulator(AT3G56220)",824788
"516","AT2G32235","AT2G32235","hypothetical protein(AT2G32235)",817783
"517","AT3G20520","GDPDL5","SHV3-like 3(SVL3)",821598
"518","AT1G03030","AT1G03030","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G03030)",839473
"519","AT1G14340","AT1G14340","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G14340)",837995
"520","AT1G69400","BUB3.3","Transducin/WD40 repeat-like superfamily protein(AT1G69400)",843272
"521","AT1G61610","AT1G61610","S-locus lectin protein kinase family protein(AT1G61610)",842457
"522","AT5G04950","NAS1","nicotianamine synthase 1(NAS1)",830377
"523","AT4G13360","AT4G13360","ATP-dependent caseinolytic (Clp) protease/crotonase family protein(AT4G13360)",826967
"524","AT5G12040","NLP3","Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein(AT5G12040)",831077
"525","AT1G62610","AT1G62610","NAD(P)-binding Rossmann-fold superfamily protein(AT1G62610)",842558
"526","AT3G23930","AT3G23930","troponin T, skeletal protein(AT3G23930)",821976
"527","AT1G67300","AT1G67300","Major facilitator superfamily protein(AT1G67300)",843050
"528","AT5G52320","CYP96A4","cytochrome P450, family 96, subfamily A, polypeptide 4(CYP96A4)",835308
"529","AT1G62730","AT1G62730","Terpenoid synthases superfamily protein(AT1G62730)",842571
"530","AT3G09910","RABC2B","RAB GTPase homolog C2B(RABC2b)",820149
"531","AT4G05370","AT4G05370",NA,NA
"532","AT5G41870","AT5G41870","Pectin lyase-like superfamily protein(AT5G41870)",834192
"533","AT4G39380","AT4G39380","TSL-kinase interacting-like protein(AT4G39380)",830093
"534","AT1G14600","AT1G14600","Homeodomain-like superfamily protein(AT1G14600)",838022
"535","AT4G16710","AT4G16710","glycosyltransferase family protein 28(AT4G16710)",827374
"536","AT2G43350","GPX3","glutathione peroxidase 3(GPX3)",818936
"537","AT1G17490","AT1G17490","epidermal patterning factor-like protein(AT1G17490)",838322
"538","AT5G08040","TOM5","mitochondrial import receptor subunit TOM5-like protein(TOM5)",830698
"539","AT2G42530","COR15B","cold regulated 15b(COR15B)",818853
"540","AT4G16146","AT4G16146","cAMP-regulated phosphoprotein 19-related protein(AT4G16146)",827304
"541","AT4G32930","AT4G32930","hypothetical protein(AT4G32930)",829430
"542","AT4G17510","UCH3","ubiquitin C-terminal hydrolase 3(UCH3)",827466
"543","AT5G59490","AT5G59490","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT5G59490)",836068
"544","AT1G67785","AT1G67785","hypothetical protein(AT1G67785)",843104
"545","AT1G08880","HTA5","Histone superfamily protein(H2AXA)",837409
"546","AT3G25980","MAD2","DNA-binding HORMA family protein(MAD2)",822195
"547","AT5G16250","AT5G16250","transmembrane protein(AT5G16250)",831485
"548","AT5G16060","AT5G16060","Cytochrome c oxidase biogenesis protein Cmc1-like protein(AT5G16060)",831463
"549","AT4G17000","AT4G17000","neurofilament heavy protein(AT4G17000)",827408
"550","AT1G78210","AT1G78210","alpha/beta-Hydrolases superfamily protein(AT1G78210)",844157
"551","AT5G23940","DCR","HXXXD-type acyl-transferase family protein(PEL3)",832459
"552","AT1G48750","AT1G48750","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT1G48750)",841297
"553","AT4G15620","AT4G15620","Uncharacterized protein family (UPF0497)(AT4G15620)",827239
"554","AT1G21440","AT1G21440","Phosphoenolpyruvate carboxylase family protein(AT1G21440)",838742
"555","AT3G02120","AT3G02120","hydroxyproline-rich glycoprotein family protein(AT3G02120)",821311
"556","AT1G33265","FAX4","Transmembrane proteins 14C(AT1G33265)",840221
"557","AT4G35730","AT4G35730","Regulator of Vps4 activity in the MVB pathway protein(AT4G35730)",829726
"558","AT3G19710","BCAT4","branched-chain aminotransferase4(BCAT4)",821508
"559","AT4G12030","BASS5","bile acid transporter 5(BAT5)",826811
"560","AT5G48310","AT5G48310","portal protein(AT5G48310)",834884
"561","AT1G61000","AT1G61000","kinetochore protein(AT1G61000)",842392
"562","AT4G21590","ENDO3","endonuclease 3(ENDO3)",828245
"563","AT5G01910","AT5G01910","myelin transcription factor(AT5G01910)",831775
"564","AT4G02110","AT4G02110","transcription coactivator(AT4G02110)",828135
"565","AT5G42720","AT5G42720","Glycosyl hydrolase family 17 protein(AT5G42720)",834281
"566","AT4G14310","AT4G14310","Transducin/WD40 repeat-like superfamily protein(AT4G14310)",827072
"567","AT1G02730","CSLD5","cellulose synthase-like D5(CSLD5)",839467
"568","AT4G15830","AT4G15830","ARM repeat superfamily protein(AT4G15830)",827264
"569","AT3G52390","AT3G52390","TatD related DNase(AT3G52390)",824404
"570","AT5G15510","AT5G15510","TPX2 (targeting protein for Xklp2) protein family(AT5G15510)",831404
"571","AT1G02800","CEL2","cellulase 2(CEL2)",839385
"572","AT3G11260","WOX5","WUSCHEL related homeobox 5(WOX5)",820297
"573","AT3G55660","ROPGEF6","ROP (rho of plants) guanine nucleotide exchange factor 6(ROPGEF6)",824732
"574","AT2G25060","ENODL14","early nodulin-like protein 14(ENODL14)",817044
"575","AT5G67270","EB1C","end binding protein 1C(EB1C)",836862
"576","AT2G21250","AT2G21250","NAD(P)-linked oxidoreductase superfamily protein(AT2G21250)",816664
"577","AT2G19720","RPS15AB","ribosomal protein S15A B(rps15ab)",816491
"578","AT5G25090","ENODL13","early nodulin-like protein 13(ENODL13)",832580
"579","AT1G49870","AT1G49870","myosin-2 heavy chain-like protein(AT1G49870)",841410
"580","AT2G26760","CYCB1-4","Cyclin B1;4(CYCB1;4)",817217
"581","AT2G28620","AT2G28620","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G28620)",817411
"582","AT5G36710","AT5G36710","transmembrane protein(AT5G36710)",833636
"583","AT1G21810","FPP2","filament-like protein (DUF869)(AT1G21810)",838784
"584","AT1G53140","DRP5A","Dynamin related protein 5A(DRP5A)",841748
"585","AT3G12870","AT3G12870","transmembrane protein(AT3G12870)",820470
"586","AT3G12820","AtMYB10","myb domain protein 10(MYB10)",820464
"587","AT5G15030","AT5G15030","paired amphipathic helix Sin3-like protein(AT5G15030)",831355
"588","AT1G24095","AT1G24095","Putative thiol-disulfide oxidoreductase DCC(AT1G24095)",10723023
"589","AT3G57200","AT3G57200","glycosyltransferase-like protein(AT3G57200)",824887
"590","AT1G11125","AT1G11125","hypothetical protein(AT1G11125)",10723097
"591","AT3G56020","RPL41E","Ribosomal protein L41 family(AT3G56020)",824768
"592","AT2G40460","NPF5.1","Major facilitator superfamily protein(AT2G40460)",818640
"593","AT4G30660","AT4G30660","Low temperature and salt responsive protein family(AT4G30660)",829189
"594","AT2G16600","CYP19-1","rotamase CYP 3(ROC3)",816161
"595","AT1G79075","AT1G79075","ncRNA(AT1G79075)",5007857
"596","AT1G18370","NACK1","ATP binding microtubule motor family protein(HIK)",838418
"597","AT4G05520","EHD2","EPS15 homology domain 2(EHD2)",825902
"598","AT1G47278","AT1G47278","hypothetical protein(AT1G47278)",5007783
"599","AT3G21465","AT3G21465","adenylyl cyclase(AT3G21465)",821700
"600","AT4G22860","AT4G22860","Cell cycle regulated microtubule associated protein(AT4G22860)",828385
"601","AT1G20030","AT1G20030","Pathogenesis-related thaumatin superfamily protein(AT1G20030)",838592
"602","AT3G22880","DMC1","DNA repair (Rad51) family protein(DMC1)",821860
"603","AT4G02800","AT4G02800","GRIP/coiled-coil protein(AT4G02800)",828171
"604","AT5G07690","MYB29","myb domain protein 29(MYB29)",830662
"605","AT1G76310","CYCB2-4","CYCLIN B2;4(CYCB2;4)",843964
"606","AT3G09800","AT3G09800","SNARE-like superfamily protein(AT3G09800)",820138
"607","AT1G72970","HTH","Glucose-methanol-choline (GMC) oxidoreductase family protein(HTH)",843628
"608","AT3G53730","AT3G53730","Histone superfamily protein(AT3G53730)",824540
"609","AT1G50240","TIO","kinase family with ARM repeat domain-containing protein(FU)",841446
"610","AT4G01730","PAT18","DHHC-type zinc finger family protein(AT4G01730)",826911
"611","AT3G26050","AT3G26050","TPX2 (targeting protein for Xklp2) protein family(AT3G26050)",822202
"612","AT3G54710","CDT1B","CDT1-like protein B(CDT1B)",824636
"613","AT2G33560","BUBR1","BUB1-related (BUB1: budding uninhibited by benzymidazol 1)(BUBR1)",817921
"614","AT5G39800","AT5G39800","Mitochondrial ribosomal protein L27(AT5G39800)",833976
"615","AT3G01710","AT3G01710","TPX2 (targeting protein for Xklp2) protein family(AT3G01710)",821092
"616","AT3G17360","POK1","phragmoplast orienting kinesin 1(POK1)",820999
"617","AT1G44110","CYCA1-1","Cyclin A1;1(CYCA1;1)",841014
"618","AT2G22610","AT2G22610","Di-glucose binding protein with Kinesin motor domain-containing protein(AT2G22610)",816792
"619","AT5G51600","MAP65-3","Microtubule associated protein (MAP65/ASE1) family protein(PLE)",835234
"620","AT4G05190","ATK5","kinesin 5(ATK5)",825867
"621","AT1G49430","LACS2","long-chain acyl-CoA synthetase 2(LACS2)",841367
"622","AT1G65900","AT1G65900","plant/protein(AT1G65900)",842902
"623","AT2G40840","DPE2","disproportionating enzyme 2(DPE2)",818682
"624","AT5G56120","AT5G56120","RNA polymerase II elongation factor(AT5G56120)",835711
"625","AT2G39310","JAL22","jacalin-related lectin 22(JAL22)",818516
"626","AT4G21270","ATK1","kinesin 1(ATK1)",827876
"627","AT2G45900","AT2G45900","Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein(TRM13)",819198
"628","AT1G08560","KN","syntaxin of plants 111(SYP111)",837378
"629","AT5G55520","AT5G55520","kinesin-like protein(AT5G55520)",835646
"630","AT2G37090","IRX9","Nucleotide-diphospho-sugar transferases superfamily protein(IRX9)",818285
"631","AT5G03870","AT5G03870","Glutaredoxin family protein(AT5G03870)",831685
"632","AT2G42110","AT2G42110","hypothetical protein(AT2G42110)",818811
"633","AT3G54390","AT3G54390","sequence-specific DNA binding transcription factor(AT3G54390)",824605
"634","AT4G35620","CYCB2-2","Cyclin B2;2(CYCB2;2)",829714
"635","AT1G51140","BHLH122","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(FBH3)",841537
"636","AT4G24960","HVA22D","HVA22 homologue D(HVA22D)",828598
"637","AT1G05870","AT1G05870","hypothetical protein (DUF1685)(AT1G05870)",837097
"638","AT3G20150","AT3G20150","Kinesin motor family protein(AT3G20150)",821558
"639","AT1G52400","BGLU18","beta glucosidase 18(BGLU18)",841670
"640","AT4G21960","PER42","Peroxidase superfamily protein(PRXR1)",828285
"641","AT1G26750","AT1G26750","hypothetical protein(AT1G26750)",839216
"642","AT5G67210","IRX15-L","IRREGULAR XYLEM protein (DUF579)(IRX15-L)",836856
"643","AT4G34500","AT4G34500","Protein kinase superfamily protein(AT4G34500)",829601
"644","AT3G46560","TIM9","Tim10/DDP family zinc finger protein(TIM9)",823809
"645","AT5G03190","CPUORF47","peptide upstream protein(CPUORF47)",831909
"646","AT3G27360","HTR2","Histone superfamily protein(AT3G27360)",822357
"647","AT5G10400","HTR2","Histone superfamily protein(AT5G10400)",830904
"648","AT5G50740","AT5G50740","Heavy metal transport/detoxification superfamily protein(AT5G50740)",835146
