"","gene","symbol","Description","Entrez"
"323","AT1G20230","PCMP-H21","Pentatricopeptide repeat (PPR) superfamily protein(AT1G20230)",838612
"324","AT1G56020","AT1G56020","serine/arginine repetitive matrix-like protein(AT1G56020)",842053
"325","AT1G62981","AT1G62981","transmembrane protein, putative (DUF1191)(AT1G62981)",6240864
"326","AT4G21200","GA2OX8","gibberellin 2-oxidase 8(GA2OX8)",827868
"327","AT5G19890","PER59","Peroxidase superfamily protein(AT5G19890)",832111
"328","AT5G21120","EIL2","ETHYLENE-INSENSITIVE3-like 2(EIL2)",832237
"329","AT1G01580","FRO2","ferric reduction oxidase 2(FRO2)",839411
"330","AT1G11990","AT1G11990","O-fucosyltransferase family protein(AT1G11990)",837751
"331","AT1G22150","SULTR1","sulfate transporter 1;3(SULTR1;3)",838820
"332","AT4G15320","ATCSLB06","cellulose synthase-like B6(CSLB06)",827198
"333","AT5G33355","AT5G33355","Defensin-like (DEFL) family protein(AT5G33355)",833312
"334","AT1G11080","SCPL31","serine carboxypeptidase-like 31(scpl31)",837649
"335","AT4G19690","IRT1","iron-regulated transporter 1(IRT1)",827713
"336","AT5G56490","GULLO4","D-arabinono-1,4-lactone oxidase family protein(GulLO4)",835750
"337","AT2G18590","AT2G18590","Major facilitator superfamily protein(AT2G18590)",816374
"338","AT3G06120","MUTE","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(MUTE)",819785
"339","AT3G18080","BGLU44","B-S glucosidase 44(BGLU44)",821333
"340","AT5G15160","PRE2","BANQUO 2(BNQ2)",831368
"341","AT1G30160","AT1G30160","hypothetical protein (DUF295)(AT1G30160)",839896
"342","AT1G75120","RRA1","Nucleotide-diphospho-sugar transferase family protein(RRA1)",843849
"343","AT5G28030","DES1","L-cysteine desulfhydrase 1(DES1)",832873
"344","AT1G15460","BOR4","HCO3- transporter family(BOR4)",838116
"345","AT1G60095","JAL16","Mannose-binding lectin superfamily protein(AT1G60095)",842305
"346","AT4G15393","CYP702A5","cytochrome P450, family 702, subfamily A, polypeptide 5(CYP702A5)",827206
"347","AT1G03340","AT1G03340","hypothetical protein(AT1G03340)",839525
"348","AT1G19330","AT1G19330","histone deacetylase complex subunit(AT1G19330)",838515
"349","AT1G35250","AT1G35250","Thioesterase superfamily protein(AT1G35250)",840414
"350","AT2G34850","MEE25","NAD(P)-binding Rossmann-fold superfamily protein(MEE25)",818050
"351","AT2G22190","TPPE","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(TPPE)",816753
"352","AT1G14240","APY3","GDA1/CD39 nucleoside phosphatase family protein(AT1G14240)",837985
"353","AT1G55740","RFS1","seed imbibition 1(SIP1)",842023
"354","AT1G11300","AT1G11300","G-type lectin S-receptor-like Serine/Threonine-kinase(AT1G11300)",837672
"355","AT1G22160","AT1G22160","senescence-associated family protein (DUF581)(AT1G22160)",838821
"356","AT5G63850","AAP4","amino acid permease 4(AAP4)",836505
"357","AT3G22415","AT3G22415","hypothetical protein(AT3G22415)",2745889
"358","AT1G28470","NAC010","NAC domain containing protein 10(NAC010)",839747
"359","AT5G54840","ATSGP1","Ras-related small GTP-binding family protein(SGP1)",835574
"360","AT3G53980","AT3G53980","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT3G53980)",824565
"361","AT1G11450","AT1G11450","nodulin MtN21 /EamA-like transporter family protein(UMAMIT27)",837687
"362","AT3G56240","CCH","copper chaperone(CCH)",824790
"363","AT2G24645","REM14","Transcriptional factor B3 family protein(AT2G24645)",10723071
"364","AT3G63450","AT3G63450","RNA-binding (RRM/RBD/RNP motifs) family protein(AT3G63450)",825520
"365","AT1G36180","ACC2","acetyl-CoA carboxylase 2(ACC2)",840522
"366","AT4G22490","AT4G22490","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22490)",828344
"367","AT1G28710","AT1G28710","Nucleotide-diphospho-sugar transferase family protein(AT1G28710)",839771
"368","AT4G00670","AT4G00670","Remorin family protein(AT4G00670)",828034
"369","AT1G65370","AT1G65370","TRAF-like family protein(AT1G65370)",842848
"370","AT3G30300","AT3G30300","O-fucosyltransferase family protein(AT3G30300)",822730
"371","AT5G60880","BASL","breaking of asymmetry in the stomatal lineage(BASL)",836209
"372","AT4G34900","XDH2","xanthine dehydrogenase 2(XDH2)",829642
"373","AT2G48120","PAC","pale cress protein (PAC)(PAC)",819424
"374","AT5G63180","AT5G63180","Pectin lyase-like superfamily protein(AT5G63180)",836439
"375","AT1G11850","AT1G11850","transmembrane protein(AT1G11850)",837732
"376","AT4G18290","KAT2","potassium channel KAT1-like protein(KAT2)",827555
"377","AT2G42200","SPL9","squamosa promoter binding protein-like 9(SPL9)",818820
"378","AT4G10150","ATL7","RING/U-box superfamily protein(AT4G10150)",826606
"379","AT5G37072","AT5G37072","miscRNA(AT5G37072)",28721221
"380","AT5G66005","AT5G66005","Expressed protein(AT5G66005)",2746218
"381","AT3G28080","AT3G28080","nodulin MtN21 /EamA-like transporter family protein(UMAMIT47)",822432
"382","AT5G64860","DPE1","disproportionating enzyme(DPE1)",836609
"383","AT3G03820","AT3G03820","SAUR-like auxin-responsive protein family(SAUR29)",28718697
"384","AT5G18060","SAUR23","SAUR-like auxin-responsive protein family(SAUR23)",831310
"385","AT1G35290","AT1G35290","Thioesterase superfamily protein(AT1G35290)",840418
"386","AT5G64770","RGF9","root meristem growth factor(RGF9)",836598
"387","AT3G52550","AT3G52550","transcription repressor OFP15-like protein(AT3G52550)",824421
"388","AT4G22520","AT4G22520","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22520)",828347
"389","AT5G27890","AT5G27890","hypothetical protein(AT5G27890)",832853
"390","AT1G74520","HVA22A","HVA22 homologue A(HVA22A)",843793
"391","AT2G41340","NRPD5B","RNA polymerase II fifth largest subunit, D(RPB5D)",818732
"392","AT3G22760","TCX3","Tesmin/TSO1-like CXC domain-containing protein(SOL1)",821847
"393","AT4G01580","AT4G01580","AP2/B3-like transcriptional factor family protein(AT4G01580)",828118
"394","AT5G41410","BEL1","POX (plant homeobox) family protein(BEL1)",834143
"395","AT1G48820","AT1G48820","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT1G48820)",841304
"396","AT3G23840","CER26L","HXXXD-type acyl-transferase family protein(AT3G23840)",821967
"397","AT1G22710","SUC2","sucrose-proton symporter 2(SUC2)",838877
"398","AT1G55010","PDF1.5","plant defensin 1.5(PDF1.5)",841943
"399","AT4G03205","CPX2","Coproporphyrinogen III oxidase(hemf2)",828029
"400","AT5G50160","FRO8","ferric reduction oxidase 8(FRO8)",835081
"401","AT1G71050","HIPP20","Heavy metal transport/detoxification superfamily protein(HIPP20)",843445
"402","AT3G05727","AT3G05727","S locus-related glycoprotein 1 (SLR1) binding pollen coat protein family(AT3G05727)",3768785
"403","AT3G10870","MES17","methyl esterase 17(MES17)",820257
"404","AT1G27890","CAF1-4","Polynucleotidyl transferase, ribonuclease H-like superfamily protein(AT1G27890)",839682
"405","AT5G37950","AT5G37950","UDP-Glycosyltransferase superfamily protein(AT5G37950)",833774
"406","AT1G77525","AT1G77525","defensin-like protein(AT1G77525)",6241320
"407","AT4G25480","DREB1A","dehydration response element B1A(DREB1A)",828652
"408","AT4G25860","ORP4A","OSBP(oxysterol binding protein)-related protein 4A(ORP4A)",828692
"409","AT4G19970","AT4G19970","nucleotide-diphospho-sugar transferase family protein(AT4G19970)",827741
"410","AT2G04080","DTXL3","MATE efflux family protein(AT2G04080)",814944
"411","AT1G52000","JAL5","Mannose-binding lectin superfamily protein(AT1G52000)",841629
"412","AT2G35570","AT2G35570","miscRNA(AT2G35570)",3768501
"413","AT1G80980","AT1G80980","stress response NST1-like protein(AT1G80980)",844438
"414","AT3G57540","AT3G57540","Remorin family protein(AT3G57540)",824921
"415","AT5G27895","AT5G27895","hypothetical protein(AT5G27895)",3770755
"416","AT4G25760","GDU2","glutamine dumper 2(GDU2)",828681
"417","AT5G58780","AT5G58780","Undecaprenyl pyrophosphate synthetase family protein(cPT5)",835992
"418","AT2G32270","ZIP3","zinc transporter 3 precursor(ZIP3)",817787
"419","AT5G46830","BHLH28","calcium-binding transcription factor NIG1(NIG1)",834727
"420","AT3G48600","AT3G48600","SWIB complex BAF60b domain-containing protein(AT3G48600)",824020
"421","AT1G19670","CLH1","chlorophyllase 1(CLH1)",838554
"422","AT3G22410","AT3G22410","Sec14p-like phosphatidylinositol transfer family protein(AT3G22410)",821809
"423","AT1G01070","AT1G01070","nodulin MtN21 /EamA-like transporter family protein(UMAMIT28)",839550
"424","AT5G24280","GMI1","gamma-irradiation and mitomycin c induced 1(GMI1)",832495
"425","AT4G22485","AT4G22485","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22485)",5008156
"426","AT3G29630","UGT79B4","UDP-Glycosyltransferase superfamily protein(AT3G29630)",822631
"427","AT2G45450","ZPR1","binding protein(ZPR1)",819153
"428","AT4G19810","AT4G19810","Glycosyl hydrolase family protein with chitinase insertion domain-containing protein(ChiC)",827725
"429","AT5G60250","AT5G60250","zinc finger (C3HC4-type RING finger) family protein(AT5G60250)",836147
"430","AT4G36740","ATHB-40","homeobox protein 40(HB40)",829827
"431","AT5G59330","AT5G59330","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT5G59330)",836052
"432","AT5G64060","anac103","NAC domain containing protein 103(NAC103)",836527
"433","AT3G56275","AT3G56275","miscRNA(AT3G56275)",3769724
"434","AT4G26255","AT4G26255","ncRNA(AT4G26255)",5008165
"435","AT1G30170","AT1G30170","hypothetical protein (DUF295)(AT1G30170)",839897
"436","AT1G73040","JAL19","Mannose-binding lectin superfamily protein(AT1G73040)",843635
"437","AT1G07610","MT1C","metallothionein 1C(MT1C)",837274
"438","AT5G15970","KIN2","stress-responsive protein (KIN2) / stress-induced protein (KIN2) / cold-responsive protein (COR6.6) / cold-regulated protein (COR6.6)(KIN2)",831454
"439","AT1G01250","ERF023","Integrase-type DNA-binding superfamily protein(AT1G01250)",839322
"440","AT2G33850","AT2G33850","E6-like protein(AT2G33850)",817954
"441","AT5G47500","PME68","Pectin lyase-like superfamily protein(PME5)",834800
"442","AT3G50390","AT3G50390","Transducin/WD40 repeat-like superfamily protein(AT3G50390)",824203
"443","AT1G08090","NRT2.1","nitrate transporter 2:1(NRT2:1)",837327
"444","AT1G12570","AT1G12570","Glucose-methanol-choline (GMC) oxidoreductase family protein(AT1G12570)",837814
"445","AT5G57240","ORP4C","OSBP(oxysterol binding protein)-related protein 4C(ORP4C)",835830
"446","AT3G45160","AT3G45160","Putative membrane lipoprotein(AT3G45160)",823652
"447","AT3G53235","AT3G53235","hypothetical protein(AT3G53235)",824490
"448","AT2G32870","AT2G32870","TRAF-like family protein(AT2G32870)",817848
"449","AT3G16360","AHP4","HPT phosphotransmitter 4(AHP4)",820883
"450","AT3G55240","AT3G55240","Plant protein 1589 of unknown function(AT3G55240)",824690
"451","AT4G01430","AT4G01430","nodulin MtN21 /EamA-like transporter family protein(UMAMIT29)",826685
"452","AT5G54190","PORA","protochlorophyllide oxidoreductase A(PORA)",835507
"453","AT2G20875","EPF1","epidermal patterning factor 1(EPF1)",816621
"454","AT5G53230","AT5G53230","hypothetical protein (DUF295)(AT5G53230)",835404
"455","AT1G62262","SLAH4","SLAC1 homologue 4(SLAH4)",5007829
"456","AT4G35810","AT4G35810","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT4G35810)",829735
"457","AT4G22505","AT4G22505","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22505)",5008157
"458","AT4G22517","AT4G22517","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22517)",5008159
"459","AT5G39860","PRE1","basic helix-loop-helix (bHLH) DNA-binding family protein(PRE1)",833982
"460","AT4G30140","CDEF1","GDSL-like Lipase/Acylhydrolase superfamily protein(CDEF1)",829137
"461","AT5G25980","TGG2","glucoside glucohydrolase 2(TGG2)",832667
"462","AT1G35310","MLP168","MLP-like protein 168(MLP168)",840420
"463","AT2G30424","TCL2","Homeodomain-like superfamily protein(TCL2)",6240858
"464","AT2G17050","AT2G17050","disease resistance protein (TIR-NBS-LRR class)(AT2G17050)",816210
"465","AT1G08100","NRT2.2","nitrate transporter 2.2(NRT2.2)",837328
"466","AT5G42610","AT5G42610","calcium uniporter (DUF607)(AT5G42610)",834268
"467","AT5G45070","PP2A8","phloem protein 2-A8(PP2-A8)",834538
"468","AT1G34047","AT1G34047","Defensin-like (DEFL) family protein(AT1G34047)",3766907
"469","AT2G14580","PRB1","basic pathogenesis-related protein 1(PRB1)",815945
"470","AT2G39850","AT2G39850","Subtilisin-like serine endopeptidase family protein(AT2G39850)",818572
"471","AT1G29020","AT1G29020","Calcium-binding EF-hand family protein(AT1G29020)",839776
"472","AT2G26750","AT2G26750","alpha/beta-Hydrolases superfamily protein(AT2G26750)",817216
"473","AT4G24450","GWD2","phosphoglucan, water dikinase(PWD)",828547
"474","AT2G38995","AT2G38995","O-acyltransferase (WSD1-like) family protein(AT2G38995)",818485
"475","AT4G22513","AT4G22513","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G22513)",5008158
"476","AT4G14020","AT4G14020","Rapid alkalinization factor (RALF) family protein(AT4G14020)",827038
"477","AT5G55270","AT5G55270","hypothetical protein (DUF295)(AT5G55270)",835620
"478","AT3G03910","GSH3","glutamate dehydrogenase 3(GDH3)",821072
"479","AT1G60470","GOLS4","galactinol synthase 4(GolS4)",842342
"480","AT5G59310","LTP4","lipid transfer protein 4(LTP4)",836050
"481","AT1G67000","AT1G67000","Protein kinase superfamily protein(AT1G67000)",843018
"482","AT1G67860","AT1G67860","transmembrane protein(AT1G67860)",843113
"483","AT5G54075","U3D","ncRNA(U3D)",3771503
"484","AT2G22390","ATRABA4E","miscRNA(RABA4E)",3768384
"485","AT3G62780","AT3G62780","Calcium-dependent lipid-binding (CaLB domain) family protein(AT3G62780)",825453
"486","AT2G34940","VSR5","VACUOLAR SORTING RECEPTOR 5(VSR5)",818059
"487","AT3G49900","AT3G49900","Phototropic-responsive NPH3 family protein(AT3G49900)",824152
"488","AT1G26260","BHLH76","cryptochrome-interacting basic-helix-loop-helix 5(CIB5)",839167
"489","AT4G05200","CRK25","cysteine-rich RLK (RECEPTOR-like protein kinase) 25(CRK25)",825868
"490","AT2G29890","VLN1","villin-like 1(VLN1)",817539
"491","AT5G06610","AT5G06610","lipase (DUF620)(AT5G06610)",830549
"492","AT5G25490","AT5G25490","Ran BP2/NZF zinc finger-like superfamily protein(AT5G25490)",832624
"493","AT5G49140","AT5G49140","Disease resistance protein (TIR-NBS-LRR class) family(AT5G49140)",834973
"494","AT1G13620","RGF2","root meristem growth factor-like protein(RGF2)",837923
"495","AT2G02540","ZHD3","homeobox protein 21(HB21)",814784
"496","AT5G55450","AT5G55450","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT5G55450)",835638
"497","AT5G16570","GLN1-4","glutamine synthetase 1;4(GLN1;4)",831519
"498","AT3G24300","AMT1-3","ammonium transporter 1;3(AMT1;3)",822018
"499","AT4G39795","AT4G39795","hypothetical protein (DUF581)(AT4G39795)",830138
"500","AT3G50350","AT3G50350","membrane insertase, putative (DUF1685)(AT3G50350)",824197
"501","AT2G19060","AT2G19060","SGNH hydrolase-type esterase superfamily protein(AT2G19060)",816423
"502","AT3G09290","TAC1","telomerase activator1(TAC1)",820085
"503","AT1G24320","GCS2","Six-hairpin glycosidases superfamily protein(AT1G24320)",839048
"504","AT2G17060","AT2G17060","Disease resistance protein (TIR-NBS-LRR class) family(AT2G17060)",816211
"505","AT3G59310","AT3G59310","solute carrier family 35 protein (DUF914)(AT3G59310)",825100
"506","AT5G09220","AAP2","amino acid permease 2(AAP2)",830781
"507","AT1G01390","UGT72B2","UDP-Glycosyltransferase superfamily protein(AT1G01390)",837790
"508","AT5G46240","KAT1","1(KAT1)",834666
"509","AT4G22560","AT4G22560","sulfated surface-like glycoprotein(AT4G22560)",828352
"510","AT5G38540","JAL43","Mannose-binding lectin superfamily protein(AT5G38540)",833842
"511","AT1G56710","AT1G56710","Pectin lyase-like superfamily protein(AT1G56710)",842127
"512","AT5G16530","PIN8","Auxin efflux carrier family protein(PIN5)",831515
"513","AT1G08730","XI-C","Myosin family protein with Dil domain-containing protein(XIC)",837394
"514","AT3G16490","IQD26","IQ-domain 26(IQD26)",820897
"515","AT5G09790","ATXR5","TRITHORAX-RELATED PROTEIN 5(ATXR5)",830839
"516","AT1G69080","AT1G69080","Adenine nucleotide alpha hydrolases-like superfamily protein(AT1G69080)",843240
"517","AT3G15540","IAA19","indole-3-acetic acid inducible 19(IAA19)",820793
"518","AT1G77270","AT1G77270","hypothetical protein(AT1G77270)",844063
"519","AT5G57350","AHA3","H[+]-ATPase 3(HA3)",835841
"520","AT3G53100","AT3G53100","GDSL-like Lipase/Acylhydrolase superfamily protein(AT3G53100)",824476
"521","AT5G60770","NRT2.4","nitrate transporter 2.4(NRT2.4)",836198
"522","AT2G01905","CYCJ18","cyclin J18(CYCJ18)",3768365
"523","AT5G07660","SMC6A","structural maintenance of chromosomes 6A(SMC6A)",830659
"524","AT5G42210","AT5G42210","Major facilitator superfamily protein(AT5G42210)",834226
"525","AT2G25130","AT2G25130","ARM repeat superfamily protein(AT2G25130)",817051
"526","AT4G39010","AtGH9B18","glycosyl hydrolase 9B18(GH9B18)",830056
"527","AT5G18740","AT5G18740","hypothetical protein (DUF3444)(AT5G18740)",831992
"528","AT5G61880","AT5G61880","Protein Transporter, Pam16(AT5G61880)",836309
"529","AT1G26450","AT1G26450","Carbohydrate-binding X8 domain superfamily protein(AT1G26450)",839186
"530","AT3G18940","AT3G18940","clast3-like protein(AT3G18940)",821426
"531","AT4G09890","AT4G09890","mediator of RNA polymerase II transcription subunit, putative (DUF3511)(AT4G09890)",826579
"532","AT1G62520","AT1G62520","sulfated surface-like glycoprotein(AT1G62520)",842549
"533","AT2G40815","AT2G40815","Calcium-dependent lipid-binding (CaLB domain) family protein(AT2G40815)",7922407
"534","AT2G36230","HISN3","Aldolase-type TIM barrel family protein(APG10)",818195
"535","AT3G44940","AT3G44940","enabled-like protein (DUF1635)(AT3G44940)",823629
"536","AT1G04900","AT1G04900","NADH dehydrogenase ubiquinone complex I, assembly factor-like protein (DUF185)(AT1G04900)",839386
"537","AT1G48580","AT1G48580","nuclear localized protein(AT1G48580)",841279
"538","AT3G56270","AT3G56270","WEB family protein (DUF827)(AT3G56270)",824793
"539","AT4G10690","AT4G10690","hypothetical protein(AT4G10690)",3770312
"540","AT3G17160","AT3G17160","hypothetical protein(AT3G17160)",820973
"541","AT5G15520","RPS19B","Ribosomal protein S19e family protein(AT5G15520)",831405
"542","AT1G76300","SMD3A","snRNP core protein SMD3(SmD3)",843963
"543","AT2G35790","AT2G35790","transmembrane protein(AT2G35790)",818151
"544","AT4G29410","RPL28C","Ribosomal L28e protein family(AT4G29410)",829062
"545","AT2G25210","AT2G25210","Ribosomal protein L39 family protein(AT2G25210)",817059
"546","AT3G16080","RPL37C","Zinc-binding ribosomal protein family protein(AT3G16080)",820853
"547","AT3G02210","COBL1","COBRA-like protein 1 precursor(COBL1)",821245
"548","AT1G22780","RPS18A","Ribosomal protein S13/S18 family(PFL)",838884
"549","AT3G48930","RPS11A","Nucleic acid-binding, OB-fold-like protein(EMB1080)",824054
"550","AT1G69210","AT1G69210","Uncharacterized protein family UPF0090(AT1G69210)",843252
"551","AT1G33480","ATL58","RING/U-box superfamily protein(AT1G33480)",840242
"552","AT1G75090","AT1G75090","DNA glycosylase superfamily protein(AT1G75090)",843846
"553","AT1G76620","AT1G76620","Serine/Threonine-kinase, putative (Protein of unknown function, DUF547)(AT1G76620)",843995
"554","AT3G43580","AT3G43580","Beta-galactosidase related protein(AT3G43580)",823455
"555","AT5G06620","ATXR4","SET domain protein 38(SDG38)",830550
"556","AT3G20440","SBE3","Alpha amylase family protein(EMB2729)",821589
"557","AT3G07540","FH10","Actin-binding FH2 (formin homology 2) family protein(AT3G07540)",819943
"558","AT3G19210","CHR25","DNA repair/recombination protein(RAD54)",821455
"559","AT1G32930","B3GALT6","Galactosyltransferase family protein(AT1G32930)",840187
"560","AT3G14900","AT3G14900","hypothetical protein(EMB3120)",820719
"561","AT5G14450","AT5G14450","GDSL-like Lipase/Acylhydrolase superfamily protein(AT5G14450)",831296
"562","AT5G56940","AT5G56940","Ribosomal protein S16 family protein(AT5G56940)",835796
"563","AT4G30330","AT4G30330","Small nuclear ribonucleoprotein family protein(AT4G30330)",829156
"564","AT4G14320","RPL36AB","Zinc-binding ribosomal protein family protein(AT4G14320)",827074
"565","AT5G40640","AT5G40640","transmembrane protein(AT5G40640)",834063
"566","AT1G78865","AT1G78865","ncRNA(AT1G78865)",10723042
"567","AT2G23930","SNRNP-G","Putative small nuclear ribonucleoprotein G(SNRNP-G)",816925
"568","AT2G02100","PDF2.2","low-molecular-weight cysteine-rich 69(LCR69)",814741
"569","AT2G42840","PDF1","protodermal factor 1(PDF1)",818884
"570","AT3G61490","AT3G61490","Pectin lyase-like superfamily protein(AT3G61490)",825322
"571","AT2G43800","FH2","Actin-binding FH2 (formin homology 2) family protein(AT2G43800)",818984
"572","AT5G50740","AT5G50740","Heavy metal transport/detoxification superfamily protein(AT5G50740)",835146
"573","AT3G54560","H2AV","histone H2A 11(HTA11)",824621
"574","AT5G10400","HTR2","Histone superfamily protein(AT5G10400)",830904
"575","AT5G56670","RPS30C","Ribosomal protein S30 family protein(AT5G56670)",835768
"576","AT1G07820","AT1G07820","Histone superfamily protein(AT1G07820)",837297
"577","AT2G35760","AT2G35760","Uncharacterized protein family (UPF0497)(AT2G35760)",818148
"578","AT1G48830","RPS7A","Ribosomal protein S7e family protein(AT1G48830)",841305
"579","AT3G27360","HTR2","Histone superfamily protein(AT3G27360)",822357
"580","AT5G45670","AT5G45670","GDSL-like Lipase/Acylhydrolase superfamily protein(AT5G45670)",834606
"581","AT3G53730","AT3G53730","Histone superfamily protein(AT3G53730)",824540
"582","AT4G09320","NDPK1","nucleoside diphosphate kinase(NDPK1)",826515
"583","AT3G07590","AT3G07590","Small nuclear ribonucleoprotein family protein(AT3G07590)",819950
"584","AT3G62060","PAE6","Pectinacetylesterase family protein(AT3G62060)",825379
"585","AT4G01730","PAT18","DHHC-type zinc finger family protein(AT4G01730)",826911
"586","AT5G64667","IDL2","inflorescence deficient in abscission (IDA)-like 2(IDL2)",5008332
"587","AT3G63170","FAP1","Chalcone-flavanone isomerase family protein(FAP1)",825492
"588","AT1G04425","AT1G04425","ncRNA(AT1G04425)",6240819
"589","AT2G02130","PDF2.3","low-molecular-weight cysteine-rich 68(LCR68)",814744
"590","AT1G73177","BNS","bonsai(BNS)",843651
"591","AT3G13882","AT3G13882","Ribosomal protein L34(AT3G13882)",3768810
"592","AT1G18640","PSP","3-phosphoserine phosphatase(PSP)",838445
"593","AT1G26100","CYB561D","Cytochrome b561/ferric reductase transmembrane protein family(AT1G26100)",839151
"594","AT4G03270","CYCD6-1","Cyclin D6;1(CYCD6;1)",828000
"595","AT3G44010","RPS29A","Ribosomal protein S14p/S29e family protein(AT3G44010)",823518
"596","AT4G26230","RPL31B","Ribosomal protein L31e family protein(AT4G26230)",828729
"597","AT4G33680","DAP","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AGD2)",829510
"598","AT5G18820","CPN60A2","TCP-1/cpn60 chaperonin family protein(Cpn60alpha2)",832000
"599","AT2G38550","FAX3","Transmembrane proteins 14C(AT2G38550)",818437
"600","AT2G43460","RPL38B","Ribosomal L38e protein family(AT2G43460)",818947
"601","AT4G29400","AT4G29400","oxidoreductase/transition metal ion-binding protein (DUF3531)(AT4G29400)",829061
"602","AT1G66430","AT1G66430","pfkB-like carbohydrate kinase family protein(AT1G66430)",842961
"603","AT1G50240","TIO","kinase family with ARM repeat domain-containing protein(FU)",841446
"604","AT1G57820","ORTH2","Zinc finger (C3HC4-type RING finger) family protein(VIM1)",842157
"605","AT2G27130","XYP11","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT2G27130)",817255
"606","AT3G18420","SG1","Protein prenylyltransferase superfamily protein(AT3G18420)",821371
"607","AT3G53560","AT3G53560","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G53560)",824524
"608","AT1G63670","AT1G63670","hypothetical protein (DUF3741)(TRM12)",842671
"609","AT3G25030","AT3G25030","RING/U-box superfamily protein(AT3G25030)",822094
"610","AT1G31880","BRX","DZC (Disease resistance/zinc finger/chromosome condensation-like region) domain containing protein(BRX)",840078
"611","AT3G55130","ABCG19","white-brown complex homolog 19(ABCG19)",824679
"612","AT5G07000","SOT14","sulfotransferase 2B(ST2B)",830591
"613","AT1G14700","PAP3","purple acid phosphatase 3(PAP3)",838035
"614","AT1G74390","NEN3","Polynucleotidyl transferase, ribonuclease H-like superfamily protein(AT1G74390)",843780
"615","AT1G06360","AT1G06360","Fatty acid desaturase family protein(AT1G06360)",837147
"616","AT1G22250","AT1G22250","hypothetical protein(AT1G22250)",838830
"617","AT1G06760","AT1G06760","winged-helix DNA-binding transcription factor family protein(AT1G06760)",837187
"618","AT1G17140","ICR1","interactor of constitutive active rops 1(ICR1)",838284
"619","AT3G04290","LTL1","Li-tolerant lipase 1(LTL1)",819584
"620","AT1G50830","AT1G50830","Aminotransferase-like, plant mobile domain family protein(AT1G50830)",841505
"621","AT3G55290","AT3G55290","NAD(P)-binding Rossmann-fold superfamily protein(AT3G55290)",824695
"622","AT5G02240","AT5G02240","NAD(P)-binding Rossmann-fold superfamily protein(AT5G02240)",830851
"623","AT4G25150","AT4G25150","HAD superfamily, subfamily IIIB acid phosphatase(AT4G25150)",828618
"624","AT3G01670","SEOA","sieve element occlusion protein(SEOa)",821096
"625","AT4G30460","AT4G30460","glycine-rich protein(AT4G30460)",829169
"626","AT2G17442","AT2G17442","hypothetical protein(AT2G17442)",3768659
"627","AT5G42146","AT5G42146","transmembrane protein(AT5G42146)",3771399
"628","AT1G69440","AGO7","Argonaute family protein(AGO7)",843276
"629","AT3G57860","GIG1","UV-B-insensitive 4-like protein(UVI4-LIKE)",824955
"630","AT1G20610","CYCB2-3","Cyclin B2;3(CYCB2;3)",838650
"631","AT3G48670","IDN2","XH/XS domain-containing protein(IDN2)",824027
"632","AT3G17300","AT3G17300","COMPLEX 1 LYR-like protein(EMB2786)",820993
"633","AT4G30130","AT4G30130","DUF630 family protein (DUF630 and DUF632)(AT4G30130)",829136
"634","AT1G63240","AT1G63240","hypothetical protein(AT1G63240)",842629
"635","AT4G18270","ATTRANS","translocase 11(TRANS11)",827553
"636","AT3G01260","AT3G01260","Galactose mutarotase-like superfamily protein(AT3G01260)",821171
"637","AT1G19690","AT1G19690","NAD(P)-binding Rossmann-fold superfamily protein(AT1G19690)",838556
"638","AT4G28640","IAA11","indole-3-acetic acid inducible 11(IAA11)",828982
"639","AT1G32450","NPF7.3","nitrate transporter 1.5(NRT1.5)",840139
"640","AT2G28780","AT2G28780","P-hydroxybenzoic acid efflux pump subunit(AT2G28780)",817427
"641","AT1G22980","AT1G22980","Grap2/cyclin-D-interacting protein(AT1G22980)",838905
"642","AT5G19875","AT5G19875","transmembrane protein(AT5G19875)",832109
"643","AT2G34470","UREG","urease accessory protein G(UREG)",818010
"644","AT4G38890","AT4G38890","FMN-linked oxidoreductases superfamily protein(AT4G38890)",830044
"645","AT1G15215","SHH1","SAWADEE HOMEODOMAIN protein(SHH1)",838088
