"","gene","symbol","Description","Entrez"
"323","AT4G37925","NDHM","subunit NDH-M of NAD(P)H:plastoquinone dehydrogenase complex(NdhM)",3770591
"324","AT3G01550","PPT2","phosphoenolpyruvate (pep)/phosphate translocator 2(PPT2)",821114
"325","AT2G39470","PNSL1","PsbP-like protein 2(PnsL1)",818532
"326","AT3G51820","CHLG","UbiA prenyltransferase family protein(G4)",824345
"327","AT3G59400","GUN4","protein GENOMES UNCOUPLED 4(GUN4)",825109
"328","AT5G15240","AT5G15240","Transmembrane amino acid transporter family protein(AT5G15240)",831376
"329","AT2G23670","YCF37","homolog of Synechocystis YCF37(YCF37)",816898
"330","AT4G28660","PSB28","photosystem II reaction center PSB28 protein(PSB28)",828984
"331","AT1G13650","AT1G13650","hypothetical protein(AT1G13650)",837926
"332","AT5G52570","BETA-OHASE","beta-carotene hydroxylase 2(BETA-OHASE 2)",835334
"333","AT1G22590","AGL87","AGAMOUS-like 87(AGL87)",838865
"334","AT1G26220","AT1G26220","Acyl-CoA N-acyltransferases (NAT) superfamily protein(AT1G26220)",839163
"335","AT4G19820","AT4G19820","Glycosyl hydrolase family protein with chitinase insertion domain-containing protein(AT4G19820)",827726
"336","AT5G18404","AT5G18404","hypothetical protein(AT5G18404)",6240537
"337","AT1G76530","AT1G76530","Auxin efflux carrier family protein(AT1G76530)",843986
"338","AT3G06145","AT3G06145","RING zinc finger protein(AT3G06145)",819788
"339","AT1G19510","RL5","RAD-like 5(RL5)",838537
"340","AT1G66100","AT1G66100","Plant thionin(AT1G66100)",842924
"341","AT3G16660","AT3G16660","Pollen Ole e 1 allergen and extensin family protein(AT3G16660)",820918
"342","AT1G29100","AT1G29100","Heavy metal transport/detoxification superfamily protein(AT1G29100)",839785
"343","AT3G59250","AT3G59250","F-box/RNI-like superfamily protein(AT3G59250)",825094
"344","AT5G35777","AT5G35777","hypothetical protein(AT5G35777)",3771299
"345","AT3G09160","AT3G09160","RNA-binding (RRM/RBD/RNP motifs) family protein(AT3G09160)",820071
"346","AT5G24920","GDU5","glutamine dumper 5(GDU5)",832562
"347","AT1G14205","AT1G14205","Ribosomal L18p/L5e family protein(AT1G14205)",837981
"348","AT1G70880","AT1G70880","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT1G70880)",843425
"349","AT2G23610","MES3","methyl esterase 3(MES3)",816893
"350","AT5G01240","LAX1","like AUXIN RESISTANT 1(LAX1)",831866
"351","AT4G17810","AT4G17810","C2H2 and C2HC zinc fingers superfamily protein(AT4G17810)",827503
"352","AT1G53800","AT1G53800","muscle M-line assembly protein(AT1G53800)",841817
"353","AT3G01500","BCA1","carbonic anhydrase 1(CA1)",821134
"354","AT5G38420","RBCS-2B","Ribulose bisphosphate carboxylase (small chain) family protein(RBCS2B)",833829
"355","AT5G58260","ndhN","oxidoreductases, acting on NADH or NADPH, quinone or similar compound as acceptor(NdhN)",835938
"356","AT2G16380","SFH7","Sec14p-like phosphatidylinositol transfer family protein(AT2G16380)",816135
"357","AT3G48740","SWEET11","Nodulin MtN3 family protein(SWEET11)",824035
"358","AT4G00950","MEE47","hypothetical protein (DUF688)(MEE47)",827948
"359","AT4G19530","AT4G19530","disease resistance protein (TIR-NBS-LRR class) family(AT4G19530)",827695
"360","AT1G21540","AEE9","AMP-dependent synthetase and ligase family protein(AT1G21540)",838755
"361","AT5G19580","AT5G19580","glyoxal oxidase-related protein(AT5G19580)",832078
"362","AT1G18485","PCMP-H8","Pentatricopeptide repeat (PPR) superfamily protein(AT1G18485)",838429
"363","AT3G21351","AT3G21351","transmembrane protein(AT3G21351)",10723059
"364","AT4G27360","AT4G27360","Dynein light chain type 1 family protein(AT4G27360)",828844
"365","AT3G01440","PNSL3","PsbQ-like 1(PnsL3)",821143
"366","AT3G19040","TAF1B","histone acetyltransferase of the TAFII250 family 2(HAF2)",821437
"367","AT1G02640","BXL2","beta-xylosidase 2(BXL2)",837940
"368","AT1G29720","RFK1","Leucine-rich repeat transmembrane protein kinase(AT1G29720)",839850
"369","AT2G46250","AT2G46250","myosin heavy chain-like protein(AT2G46250)",819233
"370","AT5G49740","FRO7","ferric reduction oxidase 7(FRO7)",835037
"371","AT1G49200","ATL75","RING/U-box superfamily protein(AT1G49200)",841343
"372","AT3G28270","AT3G28270","transmembrane protein, putative (DUF677)(AT3G28270)",822453
"373","AT5G40950","RPL27","ribosomal protein large subunit 27(RPL27)",834097
"374","AT2G06520","PSBX","photosystem II subunit X(PSBX)",815210
"375","AT5G16400","TRXF2","thioredoxin F2(TRXF2)",831501
"376","AT4G01150","CURT1A","CURVATURE THYLAKOID 1A-like protein(AT4G01150)",828181
"377","AT3G21055","PSBT","photosystem II subunit T(PSBTN)",821657
"378","AT3G63490","RPL1","Ribosomal protein L1p/L10e family(EMB3126)",825524
"379","AT5G13410","FKBP19","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT5G13410)",831182
"380","AT1G49975","AT1G49975","photosystem I reaction center subunit N(AT1G49975)",841421
"381","AT1G62780","AT1G62780","dimethylallyl, adenosine tRNA methylthiotransferase(AT1G62780)",842577
"382","AT1G21350","AT1G21350","Thioredoxin superfamily protein(AT1G21350)",838734
"383","AT3G08920","STR10","Rhodanese/Cell cycle control phosphatase superfamily protein(AT3G08920)",820041
"384","AT1G25440","COL16","B-box type zinc finger protein with CCT domain-containing protein(BBX15)",839130
"385","AT1G76100","PETE","plastocyanin 1(PETE1)",843942
"386","AT1G60550","MENB","enoyl-CoA hydratase/isomerase D(ECHID)",842350
"387","AT2G03750","SOT11","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G03750)",814902
"388","AT1G60000","AT1G60000","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G60000)",842294
"389","AT4G21280","PSBQ1","photosystem II subunit QA(PSBQA)",827877
"390","AT2G01590","CRR3","chlororespiratory reduction 3(CRR3)",814688
"391","AT1G05190","RPL6","Ribosomal protein L6 family(emb2394)",839273
"392","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5(PSRP5)",824858
"393","AT5G52970","AT5G52970","thylakoid lumen 15.0 kDa protein(AT5G52970)",835375
"394","AT1G50900","LTD","Ankyrin repeat family protein(GDC1)",841512
"395","AT5G65220","RPL29","Ribosomal L29 family protein(AT5G65220)",836647
"396","AT1G29070","RPL34","Ribosomal protein L34(AT1G29070)",839781
"397","AT2G43030","RPL3A","Ribosomal protein L3 family protein(AT2G43030)",818905
"398","AT2G27680","AT2G27680","NAD(P)-linked oxidoreductase superfamily protein(AT2G27680)",817314
"399","AT3G59040","AT3G59040","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G59040)",825073
"400","AT5G06340","NUDT27","nudix hydrolase homolog 27(NUDX27)",830522
"401","AT1G33290","AT1G33290","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G33290)",840224
"402","AT4G18370","DEGP5","DEGP protease 5(DEG5)",827564
"403","AT1G20810","FKBP18","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT1G20810)",838672
"404","AT4G14540","NFYB3","nuclear factor Y, subunit B3(NF-YB3)",827101
"405","AT5G08330","TCP21","TCP family transcription factor(TCP11)",830730
"406","AT1G56520","AT1G56520","Disease resistance protein (TIR-NBS-LRR class) family(AT1G56520)",842105
"407","AT1G74470","CHLP","Pyridine nucleotide-disulfide oxidoreductase family protein(AT1G74470)",843788
"408","AT1G77210","STP14","sugar transporter 14(STP14)",844057
"409","AT5G13730","SIGD","sigma factor 4(SIG4)",831218
"410","AT2G29290","AT2G29290","NAD(P)-binding Rossmann-fold superfamily protein(AT2G29290)",817478
"411","AT3G16000","MFP1","MAR binding filament-like protein 1(MFP1)",820845
"412","AT1G15830","AT1G15830","hypothetical protein(AT1G15830)",838153
"413","AT2G31010","AT2G31010","Protein kinase superfamily protein(AT2G31010)",817652
"414","AT4G38280","AT4G38280","integral membrane hemolysin-III-like protein(AT4G38280)",829985
"415","AT4G33180","AT4G33180","alpha/beta-Hydrolases superfamily protein(AT4G33180)",829455
"416","AT2G04270","RNE","RNAse E/G-like protein(RNEE/G)",814965
"417","AT5G59430","TRP1","telomeric repeat binding protein 1(TRP1)",836062
"418","AT5G04360","PU1","limit dextrinase(LDA)",830315
"419","AT4G24810","AT4G24810","Protein kinase superfamily protein(AT4G24810)",828584
"420","AT1G28010","ABCB14","P-glycoprotein 14(ABCB14)",839694
"421","AT2G45850","AHL9","AT hook motif DNA-binding family protein(AT2G45850)",819193
"422","AT3G59780","AT3G59780","Rhodanese/Cell cycle control phosphatase superfamily protein(AT3G59780)",825147
"423","AT1G21060","AT1G21060","Serine/Threonine-kinase, putative (Protein of unknown function, DUF547)(AT1G21060)",838700
"424","AT3G56040","UGP3","UDP-glucose pyrophosphorylase 3(UGP3)",824770
"425","AT1G12730","AT1G12730","GPI transamidase subunit PIG-U(AT1G12730)",837829
"426","AT3G63445","AT3G63445","ncRNA(AT3G63445)",5008107
"427","AT2G46690","SAUR32","SAUR-like auxin-responsive protein family(AT2G46690)",819281
"428","AT5G27560","AT5G27560","DUF1995 domain protein, putative (DUF1995)(AT5G27560)",832816
"429","AT4G14870","SECE1","secE/sec61-gamma protein transport protein(SECE1)",827144
"430","AT5G11450","PPD5","PsbP domain protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)(PPD5)",831016
"431","AT4G36410","UBC17","ubiquitin-conjugating enzyme 17(UBC17)",829793
"432","AT3G27160","GHS1","Ribosomal protein S21 family protein(GHS1)",822335
"433","AT3G55250","AT3G55250","calcium homeostasis regulator(PDE329)",824691
"434","AT2G35490","PAP3","Plastid-lipid associated protein PAP / fibrillin family protein(AT2G35490)",818114
"435","AT3G46630","AT3G46630","DCL protein (DUF3223)(AT3G46630)",823816
"436","AT3G05345","AT3G05345","Chaperone DnaJ-domain superfamily protein(AT3G05345)",7922548
"437","AT4G01995","AT4G01995","beta-carotene isomerase D27(AT4G01995)",828173
"438","AT2G29360","SDR","NAD(P)-binding Rossmann-fold superfamily protein(AT2G29360)",817485
"439","AT5G16810","AT5G16810","Protein kinase superfamily protein(AT5G16810)",831544
"440","AT1G73655","FKBP17-3","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT1G73655)",843700
"441","AT3G10060","FKBP16-4","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT3G10060)",820167
"442","AT2G17695","AT2G17695","outer envelope protein(AT2G17695)",816277
"443","AT3G06960","TGD4","pigment defective 320(PDE320)",819881
"444","AT1G28150","AT1G28150","hypothetical protein(AT1G28150)",839709
"445","AT4G34190","1-Sep","stress enhanced protein 1(SEP1)",829567
"446","AT4G27800","PPH1","thylakoid-associated phosphatase 38(TAP38)",828893
"447","AT1G79040","PSBR","photosystem II subunit R(PSBR)",844245
"448","AT5G19940","PAP8","Plastid-lipid associated protein PAP / fibrillin family protein(AT5G19940)",832116
"449","AT3G16520","UGT88A1","UDP-glucosyl transferase 88A1(UGT88A1)",820900
"450","AT3G29240","AT3G29240","PPR containing protein (DUF179)(AT3G29240)",822579
"451","AT1G29930","LHCB1.3","chlorophyll A/B binding protein 1(CAB1)",839871
"452","AT4G15110","CYP97B3","cytochrome P450, family 97, subfamily B, polypeptide 3(CYP97B3)",827177
"453","AT1G72645","AT1G72645","transmembrane protein(AT1G72645)",2745853
"454","AT5G02160","AT5G02160","transmembrane protein(AT5G02160)",831910
"455","AT1G32200","ATS1","phospholipid/glycerol acyltransferase family protein(ATS1)",840112
"456","AT5G36170","PRFB1","high chlorophyll fluorescent 109(HCF109)",833614
"457","AT1G68935","AT1G68935","hypothetical protein(AT1G68935)",843227
"458","AT1G76730","COG0212","NagB/RpiA/CoA transferase-like superfamily protein(COG0212)",844007
"459","AT4G15560","DXS","Deoxyxylulose-5-phosphate synthase(CLA1)",827230
"460","AT5G19220","ADG2","ADP glucose pyrophosphorylase large subunit 1(APL1)",832042
"461","AT4G26555","FKBP16-1","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT4G26555)",828762
"462","AT1G77490","APXT","thylakoidal ascorbate peroxidase(TAPX)",844085
"463","AT2G46820","CURT1B","photosystem I P subunit(PSI-P)",819295
"464","AT5G35170","AT5G35170","adenylate kinase family protein(AT5G35170)",833471
"465","AT4G30310","AT4G30310","FGGY family of carbohydrate kinase(AT4G30310)",829154
"466","AT5G13630","CHLH","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)(GUN5)",831207
"467","AT5G14260","AT5G14260","Rubisco methyltransferase family protein(AT5G14260)",831276
"468","AT5G64940","ATATH13","ABC2 homolog 13(ATH13)",836618
"469","AT4G02725","AT4G02725","spindle pole body-associated protein(AT4G02725)",2745608
"470","AT3G15900","AT3G15900","homoserine O-acetyltransferase(AT3G15900)",820833
"471","AT4G03520","ATHM2","Thioredoxin superfamily protein(ATHM2)",825653
"472","AT5G64380","AT5G64380","Inositol monophosphatase family protein(AT5G64380)",836559
"473","AT3G23760","AT3G23760","transferring glycosyl group transferase(AT3G23760)",821958
"474","AT3G20680","AT3G20680","plant/protein (DUF1995)(AT3G20680)",821615
"475","AT4G15510","PPD1","Photosystem II reaction center PsbP family protein(PPD1)",827223
"476","AT4G17040","CLPR4","CLP protease R subunit 4(CLPR4)",827412
"477","AT3G61870","AT3G61870","plant/protein(AT3G61870)",825360
"478","AT1G18730","PNSB4","NDH dependent flow 6(PnsB4)",838455
"479","AT2G20890","THF1","photosystem II reaction center PSB29 protein(PSB29)",816623
"480","AT3G50820","PSBO2","photosystem II subunit O-2(PSBO2)",824246
"481","AT4G38932","AT4G38932","ncRNA(AT4G38932)",10723029
"482","AT5G66055","AKRP","ankyrin repeat protein(AKRP)",836737
"483","AT4G34240","ALDH3I1","aldehyde dehydrogenase 3I1(ALDH3I1)",829573
"484","AT3G56650","PPD6","thylakoid lumenal protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)(PPD6)",824832
"485","AT5G47840","AMK2","adenosine monophosphate kinase(AMK2)",834835
"486","AT3G26070","PAP4","Plastid-lipid associated protein PAP / fibrillin family protein(AT3G26070)",822204
"487","AT5G14970","AT5G14970","seed maturation-like protein(AT5G14970)",831349
"488","AT1G73060","LPA3","Low PSII Accumulation 3(LPA3)",843637
"489","AT4G02530","AT4G02530","chloroplast thylakoid lumen protein(AT4G02530)",827927
"490","AT4G09650","ATPD","F-type H+-transporting ATPase subunit delta(ATPD)",826551
"491","AT1G15730","AT1G15730","Cobalamin biosynthesis CobW-like protein(AT1G15730)",838142
"492","AT1G20020","LFNR2","ferredoxin-NADP[+]-oxidoreductase 2(FNR2)",838591
"493","AT3G60370","FKBP20-2","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT3G60370)",825208
"494","AT4G18480","CHLI1","P-loop containing nucleoside triphosphate hydrolases superfamily protein(CHLI1)",827580
"495","AT4G01690","PPOX1","Flavin containing amine oxidoreductase family(PPOX)",827991
"496","AT5G01530","LHCB4.1","light harvesting complex photosystem II(LHCB4.1)",830325
"497","AT3G46780","PTAC16","plastid transcriptionally active 16(PTAC16)",823831
"498","AT1G55670","PSAG","photosystem I subunit G(PSAG)",842016
"499","AT5G66570","PSBO1","PS II oxygen-evolving complex 1(PSBO1)",836789
"500","AT3G46370","AT3G46370","Leucine-rich repeat protein kinase family protein(AT3G46370)",823783
"501","AT5G18600","GRXS2","Thioredoxin superfamily protein(AT5G18600)",831978
"502","AT3G15520","CYP37","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein(AT3G15520)",820791
"503","AT5G52100","DAPB3","Dihydrodipicolinate reductase, bacterial/plant(CRR1)",835286
"504","AT3G53470","AT3G53470","2,3-bisphosphoglycerate-independent phosphoglycerate mutase(AT3G53470)",824515
"505","AT1G52230","PSAH2","photosystem I subunit H2(PSAH2)",841653
"506","AT1G21500","AT1G21500","hypothetical protein(AT1G21500)",838749
"507","AT4G02770","PSAD1","photosystem I subunit D-1(PSAD-1)",828183
"508","AT5G46110","TPT","Glucose-6-phosphate/phosphate translocator-like protein(APE2)",834652
"509","AT1G03130","PSAD2","photosystem I subunit D-2(PSAD-2)",838400
"510","AT4G10340","LHCB5","light harvesting complex of photosystem II 5(LHCB5)",826626
"511","AT1G67740","PSBY","photosystem II BY(PSBY)",843099
"512","AT3G16140","PSAH1","photosystem I subunit H-1(PSAH-1)",820859
"513","AT2G42870","PAR1","phy rapidly regulated 1(PAR1)",818887
"514","AT4G39970","AT4G39970","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT4G39970)",830158
"515","AT1G51400","AT1G51400","Photosystem II 5 kD protein(AT1G51400)",841564
"516","AT4G09010","TL29","ascorbate peroxidase 4(TL29)",826480
"517","AT3G53800","Fes1B","Fes1B(Fes1B)",824547
"518","AT5G06290","2-Cys","2-cysteine peroxiredoxin B(2-Cys Prx B)",830517
"519","AT1G30520","AAE14","acyl-activating enzyme 14(AAE14)",839932
"520","AT5G35790","APG1","glucose-6-phosphate dehydrogenase 1(G6PD1)",833559
"521","AT1G50732","AT1G50732","transmembrane protein(AT1G50732)",10723115
"522","AT1G68190","AT1G68190","B-box zinc finger family protein(BBX27)",843148
"523","AT2G42220","STR9","Rhodanese/Cell cycle control phosphatase superfamily protein(AT2G42220)",818822
"524","AT1G73870","COL7","B-box type zinc finger protein with CCT domain-containing protein(BBX16)",843723
"525","AT3G08940","LHCB4.2","light harvesting complex photosystem II(LHCB4.2)",820043
"526","AT4G19170","CCD4","nine-cis-epoxycarotenoid dioxygenase 4(NCED4)",827655
"527","AT4G01935","AT4G01935","insulin-induced protein(AT4G01935)",828195
"528","AT4G04330","AT4G04330","Chaperonin-like RbcX protein(RbcX1)",825753
"529","AT1G78460","AT1G78460","SOUL heme-binding family protein(AT1G78460)",844182
"530","AT5G57345","AT5G57345","transmembrane protein(AT5G57345)",835840
"531","AT1G06680","PSBP1","photosystem II subunit P-1(PSBP-1)",837178
"532","AT2G30570","PSBW","photosystem II reaction center W(PSBW)",817606
"533","AT4G12800","PSAL","photosystem I subunit l(PSAL)",826892
"534","AT1G35340","AT1G35340","ATP-dependent protease La (LON) domain protein(AT1G35340)",840423
"535","AT3G47560","AT3G47560","alpha/beta-Hydrolases superfamily protein(AT3G47560)",823910
"536","AT2G31040","AT2G31040","ATP synthase protein I-like protein(AT2G31040)",817656
"537","AT5G24490","AT5G24490","30S ribosomal protein(AT5G24490)",832520
"538","AT1G72640","AT1G72640","NAD(P)-binding Rossmann-fold superfamily protein(AT1G72640)",843596
"539","AT4G23890","ndhS","NAD(P)H-quinone oxidoreductase subunit S(NdhS)",828489
"540","AT3G61470","LHCA2","photosystem I light harvesting complex protein(LHCA2)",825320
"541","AT1G31330","PSAF","photosystem I subunit F(PSAF)",840021
"542","AT1G44446","CAO","Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein(CH1)",841029
"543","AT2G29320","AT2G29320","NAD(P)-binding Rossmann-fold superfamily protein(AT2G29320)",817481
"544","AT4G27700","AT4G27700","Rhodanese/Cell cycle control phosphatase superfamily protein(AT4G27700)",828884
"545","AT4G28750","PSAE1","Photosystem I reaction centre subunit IV / PsaE protein(PSAE-1)",828996
"546","AT1G09415","NIMIN-3","NIM1-interacting 3(NIMIN-3)",837464
"547","AT5G01880","ATL74","RING/U-box superfamily protein(AT5G01880)",831691
"548","AT5G18245","AT5G18245","ncRNA(AT5G18245)",6240730
"549","AT3G01920","AT3G01920","DHBP synthase RibB-like alpha/beta domain-containing protein(AT3G01920)",821220
"550","AT1G23050","AT1G23050","hydroxyproline-rich glycoprotein family protein(AT1G23050)",838913
"551","AT2G24270","ALDH11A3","aldehyde dehydrogenase 11A3(ALDH11A3)",816962
"552","AT1G03160","FZL","FZO-like protein(FZL)",839566
"553","AT1G80770","PDE318","P-loop containing nucleoside triphosphate hydrolases superfamily protein(PDE318)",844416
