"","gene","symbol","Description","Entrez"
"322","AT5G05500","AT5G05500","Pollen Ole e 1 allergen and extensin family protein(MOP10)",830433
"323","AT4G10370","AT4G10370","Cysteine/Histidine-rich C1 domain family protein(AT4G10370)",826629
"324","AT2G47540","AT2G47540","Pollen Ole e 1 allergen and extensin family protein(AT2G47540)",819367
"325","AT3G28550","AT3G28550","Proline-rich extensin-like family protein(AT3G28550)",822485
"326","AT2G34910","AT2G34910","root hair specific protein(AT2G34910)",818056
"327","AT3G23470","AT3G23470","Cyclopropane-fatty-acyl-phospholipid synthase(AT3G23470)",821928
"328","AT5G04960","PME46","Plant invertase/pectin methylesterase inhibitor superfamily(AT5G04960)",830378
"329","AT5G19790","RAP2-11","related to AP2 11(RAP2.11)",832099
"330","AT1G52910","AT1G52910","fiber (DUF1218)(AT1G52910)",841724
"331","AT1G49450","AT1G49450","Transducin/WD40 repeat-like superfamily protein(AT1G49450)",841369
"332","AT3G54870","MRH2","Armadillo/beta-catenin repeat family protein / kinesin motor family protein(MRH2)",824652
"333","AT5G11440","CID5","CTC-interacting domain 5(CID5)",831015
"334","AT4G22910","FZR2","FIZZY-related 2(FZR2)",828390
"335","AT5G15900","TBL19","TRICHOME BIREFRINGENCE-LIKE 19(TBL19)",831447
"336","AT1G45332","MEFG1","Translation elongation factor EFG/EF2 protein(AT1G45332)",841097
"337","AT2G16570","ASE1","GLN phosphoribosyl pyrophosphate amidotransferase 1(ASE1)",816156
"338","AT4G29610","CDA6","Cytidine/deoxycytidylate deaminase family protein(AT4G29610)",829082
"339","AT1G10030","ERG28","ergosterol biosynthesis protein(ERG28)",837538
"340","AT3G57490","RPS2D","Ribosomal protein S5 family protein(AT3G57490)",824916
"341","AT5G39990","AT5G39990","Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT5G39990)",833996
"342","AT5G45400","RPA1C","Replication factor-A protein 1-like protein(RPA70C)",834576
"343","AT2G05120","NUP133","Nucleoporin, Nup133/Nup155-like protein(AT2G05120)",815060
"344","AT1G49570","PER10","Peroxidase superfamily protein(AT1G49570)",841381
"345","AT5G36260","AT5G36260","Eukaryotic aspartyl protease family protein(AT5G36260)",833623
"346","AT1G15810","AT1G15810","S15/NS1, RNA-binding protein(AT1G15810)",838150
"347","AT4G14940","ATAO1","amine oxidase 1(AO1)",827152
"348","AT1G79150","AT1G79150","binding protein(AT1G79150)",844256
"349","AT2G30050","SEC13B","transducin family protein / WD-40 repeat family protein(AT2G30050)",817556
"350","AT1G16190","RAD23A","Rad23 UV excision repair protein family(RAD23A)",838188
"351","AT3G56870","AT3G56870","hypothetical protein(AT3G56870)",824854
"352","AT3G54470","PYRE-F","uridine 5'-monophosphate synthase / UMP synthase (PYRE-F) (UMPS)(AT3G54470)",824612
"353","AT2G13820","AT2G13820","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(XYP2)",815865
"354","AT3G08580","AAC1","ADP/ATP carrier 1(AAC1)",820005
"355","AT1G63000","NRS/ER","nucleotide-rhamnose synthase/epimerase-reductase(NRS/ER)",842603
"356","AT5G39320","UGD4","UDP-glucose 6-dehydrogenase family protein(UDG4)",833928
"357","AT4G22130","SRF8","STRUBBELIG-receptor family 8(SRF8)",828302
"358","AT5G15980","AT5G15980","Pentatricopeptide repeat (PPR) superfamily protein(AT5G15980)",831455
"359","AT3G19130","RBP47B","RNA-binding protein 47B(RBP47B)",821447
"360","AT4G27595","AT4G27595","WEB family protein (DUF827)(AT4G27595)",828870
"361","AT3G59820","AT3G59820","LETM1-like protein(LETM1)",825151
"362","AT1G76790","AT1G76790","O-methyltransferase family protein(IGMT5)",844013
"363","AT4G36360","BGAL3","beta-galactosidase 3(BGAL3)",829788
"364","AT3G08630","AT3G08630","alphavirus core family protein (DUF3411)(AT3G08630)",820010
"365","AT3G49720","AT3G49720","transmembrane protein(AT3G49720)",824134
"366","AT4G38510","VHA-B2","ATPase, V1 complex, subunit B protein(VAB2)",830008
"367","AT1G51630","AT1G51630","O-fucosyltransferase family protein(MSR2)",841588
"368","AT3G02650","AT3G02650","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G02650)",821285
"369","AT1G53240","mMDH1","Lactate/malate dehydrogenase family protein(mMDH1)",841757
"370","AT3G14870","AT3G14870","hypothetical protein (DUF641)(AT3G14870)",820716
"371","AT5G57530","XTH12","xyloglucan endotransglucosylase/hydrolase 12(XTH12)",835857
"372","AT1G07940","A3","GTP binding Elongation factor Tu family protein(AT1G07940)",837309
"373","AT2G01140","FBA3","Aldolase superfamily protein(PDE345)",814643
"374","AT3G45230","AT3G45230","hydroxyproline-rich glycoprotein family protein(AT3G45230)",823659
"375","AT4G09480","AT4G09480","hypothetical protein(AT4G09480)",3770265
"376","AT5G52020","ERF025","Integrase-type DNA-binding superfamily protein(AT5G52020)",835277
"377","AT5G24313","AT5G24313","transmembrane protein(AT5G24313)",832499
"378","AT1G10270","GRP23","glutamine-rich protein 23(GRP23)",837566
"379","AT2G05920","AT2G05920","Subtilase family protein(AT2G05920)",815145
"380","AT1G12950","RSH2","root hair specific 2(RSH2)",837853
"381","AT1G12040","LRX1","leucine-rich repeat/extensin 1(LRX1)",837756
"382","AT3G61300","AT3G61300","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT3G61300)",825302
"383","AT4G11610","AT4G11610","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT4G11610)",826766
"384","AT5G05260","CYP79A2","phenylalanine N-monooxygenase-like protein(CYP79A2)",830408
"385","AT5G09980","PEP4","elicitor peptide 4 precursor(PROPEP4)",830859
"386","AT5G20820","AT5G20820","SAUR-like auxin-responsive protein family(AT5G20820)",832205
"387","AT1G34510","PER8","Peroxidase superfamily protein(AT1G34510)",840353
"388","AT1G56680","AT1G56680","Chitinase family protein(AT1G56680)",842124
"389","AT1G07410","RABA2B","RAB GTPase homolog A2B(RABA2b)",837253
"390","AT2G47360","AT2G47360","transmembrane protein(AT2G47360)",819349
"391","AT3G23175","AT3G23175","HR-like lesion-inducing protein-like protein(AT3G23175)",821895
"392","AT5G53760","MLO11","Seven transmembrane MLO family protein(MLO11)",835457
"393","AT5G61780","Tudor2","TUDOR-SN protein 2(Tudor2)",836300
"394","AT1G31850","AT1G31850","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G31850)",840075
"395","AT2G38700","MVD1","mevalonate diphosphate decarboxylase 1(MVD1)",818452
"396","AT1G29050","TBL38","TRICHOME BIREFRINGENCE-LIKE 38(TBL38)",839779
"397","AT4G11290","PER39","Peroxidase superfamily protein(AT4G11290)",826731
"398","AT2G42720","AT2G42720","FBD, F-box, Skp2-like and Leucine Rich Repeat domains containing protein(AT2G42720)",818872
"399","AT4G03190","GRH1","GRR1-like protein 1(GRH1)",828045
"400","AT2G05914","AT2G05914","ncRNA(AT2G05914)",10723090
"401","AT4G19030","NIP1-1","NOD26-like major intrinsic protein 1(NLM1)",827641
"402","AT3G54590","ATHRGP1","hydroxyproline-rich glycoprotein(HRGP1)",824624
"403","AT3G60280","UCC3","uclacyanin 3(UCC3)",825199
"404","AT2G01505","CLE16","CLAVATA3/ESR-RELATED 16(CLE16)",28717514
"405","AT4G28890","ATL42","RING/U-box superfamily protein(AT4G28890)",829010
"406","AT1G69240","MES15","methyl esterase 15(MES15)",843255
"407","AT5G42510","DIR1","Disease resistance-responsive (dirigent-like protein) family protein(AT5G42510)",834258
"408","AT1G14960","AT1G14960","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT1G14960)",838061
"409","AT5G47990","CYP705A5","cytochrome P450, family 705, subfamily A, polypeptide 5(CYP705A5)",834850
"410","AT3G55720","AT3G55720","replication factor C subunit, putative (DUF620)(AT3G55720)",824738
"411","AT3G54580","AT3G54580","Proline-rich extensin-like family protein(AT3G54580)",824623
"412","AT3G62680","PRP3","proline-rich protein 3(PRP3)",825442
"413","AT2G45750","AT2G45750","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT2G45750)",819183
"414","AT3G10710","PME24","root hair specific 12(RHS12)",820240
"415","AT1G75680","AtGH9B7","glycosyl hydrolase 9B7(GH9B7)",843902
"416","AT1G54970","PRP1","proline-rich protein 1(PRP1)",841938
"417","AT1G30870","PER7","Peroxidase superfamily protein(AT1G30870)",839971
"418","AT5G35190","AT5G35190","proline-rich extensin-like family protein(EXT13)",833473
"419","AT5G17700","AT5G17700","MATE efflux family protein(AT5G17700)",831637
"420","AT5G45580","AT5G45580","Homeodomain-like superfamily protein(AT5G45580)",834596
"421","AT2G41970","AT2G41970","Protein kinase superfamily protein(AT2G41970)",818797
"422","AT5G38020","AT5G38020","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G38020)",833781
"423","AT5G49270","COBL9","COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family(SHV2)",834987
"424","AT4G28850","XTH26","xyloglucan endotransglucosylase/hydrolase 26(XTH26)",829006
"425","AT1G75780","TUBB1","tubulin beta-1 chain(TUB1)",843911
"426","AT4G25820","XTH14","xyloglucan endotransglucosylase/hydrolase 14(XTH14)",828687
"427","AT1G33800","GXM3","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)(GXMT1)",840272
"428","AT1G12560","EXPA7","expansin A7(EXPA7)",837813
"429","AT4G29180","RHS16","root hair specific 16(RHS16)",829039
"430","AT2G29440","GSTU6","glutathione S-transferase tau 6(GSTU6)",817493
"431","AT2G42660","AT2G42660","Homeodomain-like superfamily protein(AT2G42660)",818866
"432","AT2G25150","SCT","HXXXD-type acyl-transferase family protein(AT2G25150)",817053
"433","AT3G23090","AT3G23090","TPX2 (targeting protein for Xklp2) protein family(AT3G23090)",821884
"434","AT1G73160","AT1G73160","UDP-Glycosyltransferase superfamily protein(AT1G73160)",843647
"435","AT3G07340","BHLH62","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G07340)",819922
"436","AT3G28315","AT3G28315","hypothetical protein(AT3G28315)",3768971
"437","AT2G19970","AT2G19970","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT2G19970)",816516
"438","AT1G65310","XTH17","xyloglucan endotransglucosylase/hydrolase 17(XTH17)",842839
"439","AT3G14520","TPS18","Terpenoid cyclases/Protein prenyltransferases superfamily protein(AT3G14520)",820677
"440","AT2G07070","AT2G07070","hypothetical protein(AT2G07070)",815276
"441","AT4G28320","MAN5","Glycosyl hydrolase superfamily protein(MAN5)",828947
"442","AT4G37450","AGP18","arabinogalactan protein 18(AGP18)",829900
"443","AT4G37870","PCKA","phosphoenolpyruvate carboxykinase 1(PCK1)",829943
"444","AT1G50090","BCAT7","D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein(BCAT7)",841432
"445","AT1G60090","BGLU4","beta glucosidase 4(BGLU4)",842304
"446","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor(FLA16)",818159
"447","AT5G67330","NRAMP4","natural resistance associated macrophage protein 4(NRAMP4)",836868
"448","AT1G10550","XTH33","xyloglucan:xyloglucosyl transferase 33(XTH33)",837596
"449","AT1G04920","SPS3","sucrose phosphate synthase 3F(SPS3F)",839382
"450","AT4G08867","AT4G08867","hypothetical protein(AT4G08867)",3770196
"451","AT3G61810","AT3G61810","Glycosyl hydrolase family 17 protein(AT3G61810)",825354
"452","AT2G14245","AT2G14245","hypothetical protein(AT2G14245)",3768658
"453","AT4G37800","XTH7","xyloglucan endotransglucosylase/hydrolase 7(XTH7)",829936
"454","AT2G38940","PHT1-4","phosphate transporter 1;4(PHT1;4)",818479
"455","AT1G27040","NPF4.5","Major facilitator superfamily protein(AT1G27040)",839593
"456","AT4G15500","UGT84A4","UDP-Glycosyltransferase superfamily protein(UGT84A4)",827222
"457","AT3G27970","AT3G27970","Exonuclease family protein(AT3G27970)",822421
"458","AT1G58330","ZW2","transcription factor-like protein(ZW2)",842202
"459","AT1G62290","APA2","Saposin-like aspartyl protease family protein(AT1G62290)",842526
"460","AT3G46720","UGT76E5","UDP-Glycosyltransferase superfamily protein(AT3G46720)",823825
"461","AT4G01410","AT4G01410","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT4G01410)",828166
"462","AT4G02170","AT4G02170","cotton fiber protein(AT4G02170)",828119
"463","AT5G54400","AT5G54400","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G54400)",835528
"464","AT4G32460","AT4G32460","choice-of-anchor C domain protein, putative (Protein of unknown function, DUF642)(AT4G32460)",829381
"465","AT5G13170","SWEET15","senescence-associated gene 29(SAG29)",831156
"466","AT5G09640","SCPL19","serine carboxypeptidase-like 19(SCPL19)",830823
"467","AT5G04120","IPSP","Phosphoglycerate mutase family protein(AT5G04120)",830290
"468","AT5G23220","NIC3","nicotinamidase 3(NIC3)",832386
"469","AT1G04040","AT1G04040","HAD superfamily, subfamily IIIB acid phosphatase(AT1G04040)",839325
"470","AT1G61840","AT1G61840","Cysteine/Histidine-rich C1 domain family protein(AT1G61840)",842481
"471","AT3G14850","TBL41","TRICHOME BIREFRINGENCE-LIKE 41(TBL41)",820714
"472","AT4G35720","AT4G35720","DUF241 domain protein, putative (DUF241)(AT4G35720)",829724
"473","AT1G26770","EXPA10","expansin A10(EXPA10)",839218
"474","AT5G38010","UGT76E9","UDP-Glycosyltransferase superfamily protein(AT5G38010)",833780
"475","AT3G29590","5MAT","HXXXD-type acyl-transferase family protein(AT5MAT)",822623
"476","AT2G47780","AT2G47780","Rubber elongation factor protein (REF)(AT2G47780)",819390
"477","AT4G39500","CYP96A11","cytochrome P450, family 96, subfamily A, polypeptide 11(CYP96A11)",830104
"478","AT1G32100","PRR1","pinoresinol reductase 1(PRR1)",840102
"479","AT1G75620","AT1G75620","glyoxal oxidase-related protein(AT1G75620)",843897
"480","AT1G55410","AT1G55410","miscRNA(AT1G55410)",3767461
"481","AT2G38010","AT2G38010","Neutral/alkaline non-lysosomal ceramidase(AT2G38010)",818379
"482","AT3G25900","HMT-1","Homocysteine S-methyltransferase family protein(HMT-1)",822186
"483","AT4G34260","FUC95A","1,2-alpha-L-fucosidase(FUC95A)",829575
"484","AT5G17820","PER57","Peroxidase superfamily protein(AT5G17820)",831650
"485","AT4G20190","AT4G20190","hypothetical protein(AT4G20190)",827765
"486","AT1G32740","AT1G32740","SBP (S-ribonuclease binding protein) family protein(AT1G32740)",840168
"487","AT1G24735","AT1G24735","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT1G24735)",839082
"488","AT3G18200","AT3G18200","nodulin MtN21 /EamA-like transporter family protein(UMAMIT4)",821347
"489","AT4G00220","LBD30","Lateral organ boundaries (LOB) domain family protein(JLO)",828084
"490","AT4G26320","AGP13","arabinogalactan protein 13(AGP13)",828738
"491","AT5G57260","CYP71B10","cytochrome P450, family 71, subfamily B, polypeptide 10(CYP71B10)",835831
"492","AT2G39980","AT2G39980","HXXXD-type acyl-transferase family protein(AT2G39980)",818586
"493","AT2G18570","UGT72D1","UDP-Glycosyltransferase superfamily protein(AT2G18570)",816372
"494","AT3G14880","AT3G14880","transcription factor-like protein(AT3G14880)",820717
"495","AT3G57140","SDP1L","sugar-dependent 1-like protein(SDP1-LIKE)",824881
"496","AT5G17040","UGT78D4","UDP-Glycosyltransferase superfamily protein(AT5G17040)",831567
"497","AT2G28140","AT2G28140","enabled-like protein (DUF1635)(AT2G28140)",817360
"498","AT2G38060","ANTR3","phosphate transporter 4;2(PHT4;2)",818384
"499","AT3G03230","AT3G03230","alpha/beta-Hydrolases superfamily protein(AT3G03230)",821322
"500","AT4G23070","ATRBL7","RHOMBOID-like protein 7(RBL7)",828406
"501","AT4G14695","MPC2","Uncharacterized protein family (UPF0041)(AT4G14695)",827120
"502","AT5G54050","AT5G54050","Cysteine/Histidine-rich C1 domain family protein(AT5G54050)",835488
"503","AT2G02620","AT2G02620","Cysteine/Histidine-rich C1 domain family protein(AT2G02620)",814791
"504","AT2G20562","AT2G20562","taximin(AT2G20562)",5007888
"505","AT5G17390","AT5G17390","Adenine nucleotide alpha hydrolases-like superfamily protein(AT5G17390)",831605
"506","AT1G10385","EXO84A","Vps51/Vps67 family (components of vesicular transport) protein(AT1G10385)",837578
"507","AT1G18410","AT1G18410","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT1G18410)",838422
"508","AT2G44110","MLO15","Seven transmembrane MLO family protein(MLO15)",819017
"509","AT4G18920","AT4G18920","histone acetyltransferase (DUF1264)(AT4G18920)",827627
"510","AT3G23060","AT3G23060","RING/U-box superfamily protein(AT3G23060)",821880
"511","AT3G61920","AT3G61920","UvrABC system protein C(AT3G61920)",825365
"512","AT2G37670","AT2G37670","Transducin/WD40 repeat-like superfamily protein(AT2G37670)",818344
"513","AT4G01630","EXPA17","expansin A17(EXPA17)",827983
"514","AT3G02480","AT3G02480","Late embryogenesis abundant protein (LEA) family protein(AT3G02480)",821185
"515","AT5G38700","AT5G38700","cotton fiber protein(AT5G38700)",833860
"516","AT1G75830","PDF1.1","low-molecular-weight cysteine-rich 67(LCR67)",843916
"517","AT2G41260","M17","glycine-rich protein / late embryogenesis abundant protein (M17)(M17)",818725
"518","AT5G14330","AT5G14330","transmembrane protein(AT5G14330)",831283
"519","AT1G65340","CYP96A3","cytochrome P450, family 96, subfamily A, polypeptide 3(CYP96A3)",842842
"520","AT2G40250","AT2G40250","SGNH hydrolase-type esterase superfamily protein(AT2G40250)",818617
"521","AT1G53130","GRI","Stigma-specific Stig1 family protein(GRI)",841747
"522","AT5G24915","AT5G24915","hypothetical protein(AT5G24915)",3770719
"523","AT2G43590","AT2G43590","Chitinase family protein(AT2G43590)",818961
"524","AT3G11180","AT3G11180","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G11180)",820289
"525","AT5G59370","ACT4","actin 4(ACT4)",836056
"526","AT3G05860","AT3G05860","MADS-box transcription factor family protein(AT3G05860)",819755
"527","AT5G25180","CYP71B14","cytochrome P450, family 71, subfamily B, polypeptide 14(CYP71B14)",832589
"528","AT4G18650","AT4G18650","transcription factor-like protein(AT4G18650)",827599
"529","AT5G07200","GA20OX3","gibberellin 20-oxidase 3(GA20OX3)",830611
"530","AT3G48270","CYP71A26","cytochrome P450, family 71, subfamily A, polypeptide 26(CYP71A26)",823985
"531","AT5G54070","HSFA9","heat shock transcription factor A9(HSFA9)",835493
"532","AT2G03520","UPS4","ureide permease 4(UPS4)",814881
"533","AT3G21370","BGLU19","beta glucosidase 19(BGLU19)",821691
"534","AT3G21380","JAL36","Mannose-binding lectin superfamily protein(AT3G21380)",821692
"535","AT1G14520","MIOX1","myo-inositol oxygenase 1(MIOX1)",838014
"536","AT1G48130","PER1","1-cysteine peroxiredoxin 1(PER1)",841231
"537","AT1G80090","PV42B","Cystathionine beta-synthase (CBS) family protein(CBSX4)",844349
"538","AT2G18340","AT2G18340","late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT2G18340)",816349
"539","AT1G08430","ALMT1","aluminum-activated malate transporter 1(ALMT1)",837363
"540","AT2G31985","AT2G31985","lipoprotein (DUF1264)(AT2G31985)",817759
"541","AT1G07645","ATDSI-1VOC","dessication-induced 1VOC superfamily protein(DSI-1VOC)",2745745
"542","AT1G03890","CRD","RmlC-like cupins superfamily protein(AT1G03890)",839379
"543","AT2G42000","AT2G42000","plant EC metallothionein family protein(AtMT4a)",818800
"544","AT2G16005","AT2G16005","MD-2-related lipid recognition domain-containing protein(AT2G16005)",816096
"545","AT4G27160","AT2S3","seed storage albumin 3(SESA3)",828824
"546","AT1G17010","AT1G17010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G17010)",838271
"547","AT4G09600","GASA3","GAST1 protein homolog 3(GASA3)",826545
"548","AT4G27530","AT4G27530","hypothetical protein(AT4G27530)",828862
"549","AT2G23640","RTNLB13","Reticulan like protein B13(RTNLB13)",816896
"550","AT5G62490","HVA22B","HVA22 homologue B(HVA22B)",836369
"551","AT2G19900","NADP-ME1","NADP-malic enzyme 1(NADP-ME1)",816509
"552","AT5G01300","AT5G01300","PEBP (phosphatidylethanolamine-binding protein) family protein(AT5G01300)",830983
"553","AT5G50170","AT5G50170","C2 calcium/lipid-binding and GRAM domain containing protein(AT5G50170)",835082
"554","AT5G51210","OL3","oleosin3(OLEO3)",835196
"555","AT5G50770","HSD6","hydroxysteroid dehydrogenase 6(HSD6)",835149
"556","AT1G29680","AT1G29680","histone acetyltransferase (DUF1264)(AT1G29680)",839845
"557","AT5G40420","OLEO2","oleosin 2(OLEO2)",834040
"558","AT1G27461","AT1G27461","hypothetical protein(AT1G27461)",6240762
"559","AT3G24650","ABI3","AP2/B3-like transcriptional factor family protein(ABI3)",822061
"560","AT3G15280","AT3G15280","hypothetical protein(AT3G15280)",820759
"561","AT3G15670","AT3G15670","Late embryogenesis abundant protein (LEA) family protein(AT3G15670)",820810
"562","AT3G17520","AT3G17520","Late embryogenesis abundant protein (LEA) family protein(AT3G17520)",821017
"563","AT1G52690","AT1G52690","Late embryogenesis abundant protein (LEA) family protein(LEA7)",841701
"564","AT2G21720","AT2G21720","ArgH (DUF639)(AT2G21720)",816709
"565","AT5G60760","AT5G60760","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G60760)",836197
"566","AT5G53895","AT5G53895","hypothetical protein(AT5G53895)",835471
"567","AT4G16620","AT4G16620","nodulin MtN21 /EamA-like transporter family protein(UMAMIT8)",827363
"568","AT5G39720","AIG2L","avirulence induced protein 2 like protein(AIG2L)",833968
"569","AT1G28640","AT1G28640","GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G28640)",839764
"570","AT2G29380","HAI3","highly ABA-induced PP2C protein 3(HAI3)",817487
"571","AT5G07190","ATS3","embryo-specific protein 3(ATS3)",830610
"572","AT2G40170","EM6","Stress induced protein(GEA6)",818608
"573","AT5G51760","AHG1","Protein phosphatase 2C family protein(AHG1)",835250
"574","AT1G48990","AT1G48990","Oleosin family protein(AT1G48990)",841321
"575","AT5G55410","AT5G55410","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT5G55410)",835634
"576","AT1G16030","HSP70-5","heat shock protein 70B(Hsp70b)",838174
"577","AT4G11040","AT4G11040","Protein phosphatase 2C family protein(AT4G11040)",826705
"578","AT4G18680","AT4G18680","delay of germination protein(AT4G18680)",827602
"579","AT4G18690","AT4G18690","delay of germination protein(AT4G18690)",827603
"580","AT5G10000","FD4","ferredoxin 4(FD4)",830862
"581","AT5G59170","AT5G59170","Proline-rich extensin-like family protein(AT5G59170)",836035
"582","AT1G25310","MEE8","basic helix-loop-helix (bHLH) DNA-binding family protein(MEE8)",839115
"583","AT2G05580","AT2G05580","Glycine-rich protein family(AT2G05580)",3768507
"584","AT4G03050","AOP3","2-oxoglutarate-dependent dioxygenase(AOP3)",828104
"585","AT5G43770","AT5G43770","proline-rich family protein(AT5G43770)",834399
"586","AT1G03880","CRB","cruciferin 2(CRU2)",839383
"587","AT3G18570","AT3G18570","Oleosin family protein(AT3G18570)",821388
"588","AT1G47610","AT1G47610","Transducin/WD40 repeat-like superfamily protein(AT1G47610)",841170
"589","AT2G47770","TSPO","TSPO(outer membrane tryptophan-rich sensory protein)-like protein(TSPO)",819389
"590","AT4G02690","AT4G02690","Bax inhibitor-1 family protein(AT4G02690)",828203
"591","AT3G19920","AT3G19920","BTB/POZ domain protein(AT3G19920)",821530
"592","AT3G56350","MSD2","Iron/manganese superoxide dismutase family protein(AT3G56350)",824802
"593","AT2G28490","AT2G28490","RmlC-like cupins superfamily protein(AT2G28490)",817397
"594","AT5G04500","AT5G04500","glycosyltransferase family protein 47(AT5G04500)",830329
"595","AT1G16770","AT1G16770","hypothetical protein(AT1G16770)",838248
"596","AT5G55240","PXG2","PEROXYGENASE 2(ATPXG2)",835617
"597","AT4G26740","PXG1","peroxygenase 1(ATS1)",828781
"598","AT5G54740","SESA5","seed storage albumin 5(SESA5)",835563
"599","AT1G72100","AT1G72100","late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT1G72100)",843541
"600","AT1G65090","AT1G65090","nucleolin(AT1G65090)",842817
"601","AT3G54940","AT3G54940","Papain family cysteine protease(AT3G54940)",824659
"602","AT4G16160","OEP162","Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein(ATOEP16-2)",827308
"603","AT5G45690","AT5G45690","histone acetyltransferase (DUF1264)(AT5G45690)",834608
"604","AT4G18660","AT4G18660","delay of germination protein(AT4G18660)",827600
"605","AT4G18620","PYL13","PYR1-like 13(PYL13)",827596
"606","AT4G25140","OLEO1","oleosin 1(OLEO1)",828617
"607","AT4G09595","AT4G09595","hypothetical protein(AT4G09595)",3770041
"608","AT5G22470","PARP3","poly ADP-ribose polymerase 3(AT5G22470)",832308
"609","AT2G36640","ATECP63","embryonic cell protein 63(ECP63)",818236
"610","AT3G22490","AT3G22490","Seed maturation protein(AT3G22490)",821820
"611","AT1G04560","AT1G04560","AWPM-19-like family protein(AT1G04560)",839491
"612","AT1G73190","TIP3-1","Aquaporin-like superfamily protein(TIP3;1)",843653
"613","AT3G12960","AT3G12960","seed maturation protein(SMP1)",820482
"614","AT5G01670","AT5G01670","NAD(P)-linked oxidoreductase superfamily protein(AT5G01670)",831701
"615","AT1G27990","AT1G27990","transmembrane protein(AT1G27990)",839692
"616","AT4G10020","HSD5","hydroxysteroid dehydrogenase 5(HSD5)",826593
"617","AT5G65165","SDH2-3","succinate dehydrogenase 2-3(SDH2-3)",836640
"618","AT1G68250","AT1G68250","hypothetical protein(AT1G68250)",843154
"619","AT5G35660","AT5G35660","Glycine-rich protein family(AT5G35660)",3771291
"620","AT1G77950","AGL67","AGAMOUS-like 67(AGL67)",844130
"621","AT3G05260","AT3G05260","NAD(P)-binding Rossmann-fold superfamily protein(AT3G05260)",819690
"622","AT3G26770","AT3G26770","NAD(P)-binding Rossmann-fold superfamily protein(AT3G26770)",822290
"623","AT4G01970","RFS4","stachyose synthase(STS)",828186
"624","AT5G66400","RAB18","Dehydrin family protein(RAB18)",836772
"625","AT2G21490","LEA","dehydrin LEA(LEA)",816688
"626","AT5G07330","AT5G07330","NFU1 iron-sulfur cluster protein(AT5G07330)",830624
"627","AT2G42560","AT2G42560","late embryogenesis abundant domain-containing protein / LEA domain-containing protein(AT2G42560)",818856
"628","AT3G53040","AT3G53040","late embryogenesis abundant protein, putative / LEA protein(AT3G53040)",824470
"629","AT3G03620","AT3G03620","MATE efflux family protein(AT3G03620)",821204
"630","AT2G36270","ABI5","Basic-leucine zipper (bZIP) transcription factor family protein(ABI5)",818199
"631","AT1G02700","AT1G02700","GATA transcription factor-like protein(AT1G02700)",839492
"632","AT5G44310","AT5G44310","Late embryogenesis abundant protein (LEA) family protein(AT5G44310)",834454
"633","AT3G58450","AT3G58450","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G58450)",825014
"634","AT4G21020","AT4G21020","Late embryogenesis abundant protein (LEA) family protein(AT4G21020)",827849
"635","AT4G23515","AT4G23515","Toll-Interleukin-Resistance (TIR) domain family protein(AT4G23515)",2745721
"636","AT5G10830","AT5G10830","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT5G10830)",830950
"637","AT2G29010","AT2G29010","miscRNA(AT2G29010)",3768312
"638","AT3G51240","F3H","flavanone 3-hydroxylase(F3H)",824287
"639","AT5G39220","AT5G39220","alpha/beta-Hydrolases superfamily protein(AT5G39220)",833918
"640","AT1G18100","MFT","PEBP (phosphatidylethanolamine-binding protein) family protein(E12A11)",838390
"641","AT1G48470","GLN1-5","glutamine synthetase 1;5(GLN1;5)",841268
"642","AT1G30080","AT1G30080","Glycosyl hydrolase superfamily protein(AT1G30080)",839887
